               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         4.7237293240678358E-07         1.0000000000000000E+03        -1.1806400000000119E+02                   8                    1                   45                    0                   34                    1                    0                    0                    0                    0                    6                    0                    0                    4                    2                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -11                    0                    1                    4                  -51                    0
                   3               200000         6.8136068913271118E-07         1.0000000000000000E+03        -1.1689100000000117E+02                   8                    1                   44                    0                   34                    1                    0                    0                    0                    0                    6                    0                    0                    4                    2                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -11                    0                    1                    4                  -50                    0
                   4               300000         9.0324593752309967E-07         1.0000000000000000E+03        -1.2687700000000092E+02                   8                    1                   48                    0                   34                    1                    0                    0                    0                    0                    6                    0                    0                    4                    2                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -11                    0                    1                    4                  -54                    0
                   5               400000         1.1115256906055321E-06         1.0000000000000000E+03        -1.2925800000000083E+02                   8                    1                   49                    0                   34                    1                    0                    0                    0                    0                    6                    0                    0                    4                    2                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -11                    0                    1                    4                  -55                    0
                   6               500000         1.3198556977178521E-06         1.0000000000000000E+03        -1.2377599999999846E+02                   8                    1                   46                    0                   33                    1                    0                    0                    0                    0                    5                    0                    0                    4                    2                    0                    0                    0                    0                    0                    0                    0                    0                    1                    1                    0                  -11                    0                    1                    4                  -52                    0
                   7               600000         1.5247128960463043E-06         1.0000000000000000E+03        -1.3242999999999327E+02                   8                    1                   50                    0                   33                    1                    0                    0                    0                    0                    6                    0                    0                    5                    2                    0                    0                    0                    0                    0                    0                    0                    0                    1                    1                    0                  -11                    0                    1                    4                  -57                    0
                   8               700000         1.7271693709447456E-06         1.0000000000000000E+03        -1.3299099999998970E+02                   8                    1                   50                    0                   33                    1                    0                    0                    0                    0                    6                    0                    0                    5                    2                    0                    0                    0                    0                    0                    0                    0                    0                    1                    1                    0                  -11                    0                    1                    4                  -57                    0
                   9               800000         1.9299824682383382E-06         1.0000000000000000E+03        -1.3466199999998966E+02                   8                    1                   50                    0                   33                    1                    0                    0                    0                    0                    7                    0                    0                    5                    2                    0                    0                    0                    0                    0                    0                    0                    0                    1                    1                    0                  -11                    0                    2                    4                  -58                    0
                  10               900000         2.1337679439726154E-06         1.0000000000000000E+03        -1.3627999999998966E+02                   8                    1                   51                    0                   33                    1                    0                    0                    0                    0                    7                    0                    0                    5                    2                    0                    0                    0                    0                    0                    0                    0                    0                    1                    1                    0                  -11                    0                    2                    4                  -59                    0
                  11              1000000         2.3364300075257452E-06         1.0000000000000000E+03        -1.3673799999998903E+02                   8                    1                   50                    0                   33                    1                    0                    0                    0                    0                    8                    0                    0                    5                    2                    0                    0                    0                    0                    0                    0                    0                    0                    1                    1                    0                  -11                    0                    3                    4                  -59                    0
                  12              1100000         2.7171102277349605E-06         1.0000000000000000E+03        -1.4306299999998910E+02                   8                    1                   53                    0                   32                    1                    0                    0                    0                    0                    8                    0                    0                    5                    1                    0                    0                    0                    0                    0                    0                    0                    0                    2                    1                    0                  -11                    0                    3                    4                  -62                    0
                  13              1200000         3.2568492953039828E-06         1.0000000000000000E+03        -1.3991899999998910E+02                   8                    1                   51                    0                   34                    0                    0                    0                    0                    0                    9                    0                    0                    5                    1                    0                    0                    1                    0                    0                    0                    0                    0                    2                    0                    0                  -12                    0                    3                    5                  -60                    0
                  14              1300000         3.8764797623544021E-06         1.0000000000000000E+03        -1.3986299999998911E+02                   8                    1                   51                    0                   34                    0                    0                    0                    0                    0                    9                    0                    0                    4                    1                    0                    0                    1                    0                    0                    0                    0                    0                    2                    0                    0                  -12                    0                    4                    5                  -60                    0
                  15              1400000         4.4938361996590499E-06         1.0000000000000000E+03        -1.4576099999998905E+02                   8                    1                   53                    0                   35                    0                    0                    0                    0                    0                   10                    0                    0                    4                    2                    0                    0                    1                    0                    0                    0                    0                    0                    1                    0                    0                  -12                    0                    5                    5                  -63                    0
                  16              1500000         5.1141468518122009E-06         1.0000000000000000E+03        -1.4560199999998906E+02                   8                    1                   53                    0                   35                    0                    0                    0                    0                    0                   10                    0                    0                    4                    2                    0                    0                    1                    0                    0                    0                    0                    0                    1                    0                    0                  -12                    0                    5                    5                  -63                    0
                  17              1600000         6.2090912370790975E-06         1.0000000000000000E+03        -1.4792199999998905E+02                   8                    1                   54                    0                   35                    0                    0                    0                    0                    0                   10                    0                    0                    4                    2                    0                    0                    1                    0                    0                    0                    0                    0                    1                    0                    0                  -12                    0                    5                    5                  -64                    0
                  18              1700000         6.6774568819581313E-06         1.0000000000000000E+03        -1.4603599999998906E+02                   8                    1                   53                    0                   35                    1                    0                    0                    0                    0                   10                    0                    0                    4                    2                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -12                    0                    5                    5                  -63                    0
                  19              1800000         7.0736163101532592E-06         1.0000000000000000E+03        -1.4827999999998906E+02                   8                    1                   54                    0                   35                    1                    0                    0                    0                    0                   10                    0                    0                    4                    2                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -12                    0                    5                    5                  -64                    0
                  20              1900000         7.4712702359402647E-06         1.0000000000000000E+03        -1.4827999999998906E+02                   8                    1                   54                    0                   35                    1                    0                    0                    0                    0                   10                    0                    0                    4                    2                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -12                    0                    5                    5                  -64                    0
                  21              2000000         7.8691560898686241E-06         1.0000000000000000E+03        -1.4827999999998906E+02                   8                    1                   54                    0                   35                    1                    0                    0                    0                    0                   10                    0                    0                    4                    2                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -12                    0                    5                    5                  -64                    0
                  22              2100000         8.6085359756082675E-06         1.0000000000000000E+03        -1.5011799999998905E+02                   8                    1                   54                    0                   35                    1                    0                    0                    0                    0                   11                    0                    0                    4                    2                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -12                    0                    6                    5                  -65                    0
                  23              2200000         9.3506451393469975E-06         1.0000000000000000E+03        -1.4790599999998906E+02                   8                    1                   53                    0                   35                    1                    0                    0                    0                    0                   11                    0                    0                    4                    2                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -12                    0                    6                    5                  -64                    0
