               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         3.8246626585316367E-06         1.0000000000000000E+03        -2.4206000000007595E+01                   0                    4                    0                   25                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                  -10                  -15                    1                   17                    1                    0
                   3               200000         5.0111062681895021E-06         1.0000000000000000E+03        -3.8812000000009640E+01                   0                    2                    0                   33                    0                    0                    0                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                  -10                  -21                    1                   17                    2                    0
                   4               300000         5.8654233150331780E-06         1.0000000000000000E+03        -4.8965000000009638E+01                   0                    5                    0                   40                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                  -12                  -25                    1                   19                    2                    0
                   5               400000         6.6656267636236491E-06         1.0000000000000000E+03        -5.4212000000009624E+01                   0                    7                    0                   38                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    7                    0                  -13                  -26                    1                   19                    3                    0
                   6               500000         7.3501195722166477E-06         1.0000000000000000E+03        -5.5359000000009665E+01                   0                    5                    0                   38                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                  -13                  -27                    1                   19                    3                    0
                   7               600000         8.0296448168054370E-06         1.0000000000000000E+03        -5.7991000000009628E+01                   0                    7                    0                   42                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    7                    0                  -13                  -28                    1                   19                    3                    0
                   8               700000         8.5899830465263535E-06         1.0000000000000000E+03        -6.6276999999846154E+01                   0                    8                    0                   45                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    8                    0                  -14                  -31                    1                   20                    4                    0
                   9               800000         9.1824094147618782E-06         1.0000000000000000E+03        -7.0161999999276503E+01                   0                    7                    0                   44                    0                    0                    0                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                  -14                  -33                    1                   20                    6                    0
                  10               900000         9.6614241862961852E-06         1.0000000000000000E+03        -6.9736999999271021E+01                   0                    6                    0                   44                    0                    0                    0                    1                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   10                    0                  -15                  -34                    1                   20                    6                    1
                  11              1000000         1.0176978982610109E-05         1.0000000000000000E+03        -6.7907999999270316E+01                   0                    4                    0                   41                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   12                    0                  -15                  -34                    1                   20                    6                    2
                  12              1100000         1.0781083245744989E-05         1.0000000000000000E+03        -7.0569999999270152E+01                   0                    6                    0                   45                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   10                    0                  -15                  -35                    1                   20                    6                    2
                  13              1200000         1.1313319767936934E-05         1.0000000000000000E+03        -7.2196999999270133E+01                   0                    5                    0                   43                    0                    0                    1                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   11                    0                  -15                  -35                    1                   20                    6                    2
                  14              1300000         1.1847072237115017E-05         1.0000000000000000E+03        -7.6351999999269921E+01                   0                   13                    0                   36                    0                    0                    0                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   15                    0                  -18                  -36                    1                   20                    9                    2
                  15              1400000         1.2377422297811351E-05         1.0000000000000000E+03        -8.2465999999269812E+01                   0                   13                    0                   34                    0                    0                    0                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                   18                    0                  -19                  -37                    2                   20                    9                    2
                  16              1500000         1.2819981847076809E-05         1.0000000000000000E+03        -9.0476999999269822E+01                   0                   17                    0                   36                    0                    1                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   19                    0                  -20                  -39                    2                   20                    9                    2
                  17              1600000         1.3306595639727612E-05         1.0000000000000000E+03        -9.1238999999269780E+01                   0                   14                    0                   36                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   20                    0                  -20                  -40                    2                   21                   10                    2
                  18              1700000         1.3769832468284680E-05         1.0000000000000000E+03        -9.8145999999269876E+01                   0                   15                    0                   43                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   19                    0                  -20                  -43                    2                   21                   10                    2
                  19              1800000         1.4209991163905402E-05         1.0000000000000000E+03        -1.0356999999926983E+02                   0                   14                    0                   46                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   20                    0                  -20                  -45                    2                   21                   10                    2
                  20              1900000         1.4600998953286787E-05         1.0000000000000000E+03        -1.1096599999927000E+02                   0                   15                    0                   53                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   19                    0                  -20                  -48                    2                   21                   10                    2
                  21              2000000         1.4982928359635109E-05         1.0000000000000000E+03        -1.1293299999926982E+02                   0                   11                    0                   49                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   23                    0                  -20                  -48                    2                   21                   10                    2
                  22              2100000         1.5392788717554668E-05         1.0000000000000000E+03        -1.1732299999926998E+02                   0                   12                    0                   54                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   22                    0                  -20                  -50                    2                   21                   10                    2
                  23              2200000         1.5796000089264072E-05         1.0000000000000000E+03        -1.2049599999926988E+02                   0                   11                    0                   55                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   23                    0                  -20                  -51                    2                   21                   10                    2
                  24              2300000         1.6148560720549214E-05         1.0000000000000000E+03        -1.2405899999926993E+02                   0                   11                    0                   55                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   23                    0                  -20                  -53                    2                   21                   12                    2
                  25              2400000         1.6458598055554807E-05         1.0000000000000000E+03        -1.2588399999926989E+02                   0                   12                    0                   56                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                   24                    0                  -21                  -54                    2                   21                   12                    2
                  26              2500000         1.6761681251089413E-05         1.0000000000000000E+03        -1.2380699999929953E+02                   0                    9                    0                   52                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   27                    0                  -21                  -54                    2                   21                   12                    3
                  27              2600000         2.7110520342538561E-05         1.0000000000000000E+03        -1.7396099999933298E+02                   0                   16                    0                   59                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   40                    0                  -28                  -71                    6                   23                   16                    5
                  28              2700000         3.7124618539905688E-05         1.0000000000000000E+03        -2.1520799999933283E+02                   0                   24                    0                   65                    0                    0                    0                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   50                    0                  -33                  -85                    6                   24                   22                    5
                  29              2800000         4.5942021642704550E-05         1.0000000000000000E+03        -2.4415799999933250E+02                   0                   32                    0                   59                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   62                    0                  -38                  -92                    6                   24                   26                    5
                  30              2900000         5.6570480672430382E-05         1.0000000000000000E+03        -2.6482799999927744E+02                   0                   39                    0                   55                    0                    1                    0                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   71                    0                  -44                  -99                    7                   27                   29                    6
                  31              3000000         7.0059286853838834E-05         1.0000000000000000E+03        -2.7518699999929044E+02                   0                   40                    0                   59                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   74                    0                  -46                 -104                    7                   27                   30                    8
                  32              3100000         8.7778995412775954E-05         1.0000000000000000E+03        -2.8369899999929038E+02                   0                   41                    0                   64                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   75                    0                  -47                 -108                    8                   27                   30                    9
                  33              3200000         1.0457509627652699E-04         1.0000000000000000E+03        -2.9236999999929054E+02                   0                   40                    1                   61                    0                    0                    1                    0                    0                    7                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                   77                    0                  -48                 -109                    8                   27                   30                    9
                  34              3300000         1.1757819590199962E-04         1.0000000000000000E+03        -3.0089799999929045E+02                   0                   41                    0                   64                    0                    0                    0                    0                    0                    7                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                   79                    0                  -48                 -113                    8                   27                   32                    9
                  35              3400000         1.3246359903322169E-04         1.0000000000000000E+03        -3.0671299999929022E+02                   0                   38                    0                   64                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                   82                    0                  -48                 -115                    9                   27                   32                    9
                  36              3500000         1.4570792817048922E-04         1.0000000000000000E+03        -3.0705199999929050E+02                   0                   39                    0                   65                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                   81                    0                  -48                 -115                    9                   27                   32                    9
                  37              3600000         1.5980413013065280E-04         1.0000000000000000E+03        -3.1304299999929054E+02                   0                   38                    0                   70                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   82                    0                  -48                 -118                    9                   27                   33                    9
                  38              3700000         1.7256076428580943E-04         1.0000000000000000E+03        -3.2022099999929054E+02                   0                   40                    0                   67                    0                    0                    0                    1                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   86                    0                  -50                 -119                   10                   27                   33                    9
                  39              3800000         1.9133906981073291E-04         1.0000000000000000E+03        -3.2303399999929064E+02                   0                   42                    0                   63                    0                    0                    0                    1                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   88                    0                  -51                 -120                   10                   27                   35                    9
                  40              3900000         3.1431881260452865E-04         1.0000000000000000E+03        -3.3305799999929064E+02                   0                   43                    0                   64                    0                    0                    0                    0                    0                    4                    1                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                   89                    0                  -52                 -124                   10                   27                   37                   10
                  41              4000000         4.2697001759337526E-04         1.0000000000000000E+03        -3.3187299999929041E+02                   0                   46                    0                   61                    0                    0                    0                    0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   90                    0                  -53                 -125                   10                   27                   39                   11
                  42              4100000         5.5031492213378707E-04         1.0000000000000000E+03        -3.3193899999929039E+02                   0                   53                    0                   53                    0                    0                    0                    0                    0                    4                    1                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                   90                    0                  -56                 -125                   11                   27                   40                   13
                  43              4200000         6.7607754120555951E-04         1.0000000000000000E+03        -3.4042799999929076E+02                   0                   48                    0                   60                    0                    0                    0                    0                    0                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   92                    0                  -56                 -131                   11                   27                   42                   15
                  44              4300000         7.8566925724148529E-04         1.0000000000000000E+03        -3.4691799999929077E+02                   0                   47                    0                   61                    0                    0                    0                    1                    0                    3                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   94                    0                  -57                 -133                   11                   27                   42                   15
