               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         1.1076727479040776E-06         1.0000000000000000E+03        -9.3672499999999843E+01                   8                    1                   31                    0                    8                    0                    0                    0                    0                    0                   21                    0                    0                    4                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                   -2                    0                    4                    0                  -47                    0
                   3               200000         2.4063027217603791E-06         1.0000000000000000E+03        -1.2685349999999937E+02                   7                    4                   43                    0                    8                    0                    0                    0                    0                    0                   27                    0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    9                    0                  -65                    0
                   4               300000         3.6503054907697906E-06         1.0000000000000000E+03        -1.4090549999999874E+02                   7                    4                   46                    0                    8                    0                    0                    0                    0                    0                   31                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                   12                    0                  -72                    0
                   5               400000         5.0694036519028210E-06         1.0000000000000000E+03        -1.5602949999999876E+02                   7                    5                   51                    0                    8                    0                    0                    0                    0                    0                   34                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                   14                    0                  -80                    0
                   6               500000         6.5344022057477310E-06         1.0000000000000000E+03        -1.5389349999999877E+02                   7                    5                   49                    0                    8                    0                    0                    0                    0                    0                   35                    0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                   16                    0                  -79                    0
                   7               600000         7.5362288433268392E-06         1.0000000000000000E+03        -1.6026099999999877E+02                   6                    7                   50                    0                    8                    0                    0                    0                    0                    0                   37                    0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                   18                    0                  -83                    0
                   8               700000         8.4783574241133361E-06         1.0000000000000000E+03        -1.6244399999999877E+02                   6                    7                   51                    0                    8                    0                    0                    0                    0                    0                   37                    0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                   18                    0                  -84                    0
                   9               800000         9.4222563778473803E-06         1.0000000000000000E+03        -1.6573999999999876E+02                   6                    7                   51                    0                    8                    0                    0                    0                    0                    0                   39                    0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                   20                    0                  -86                    0
                  10               900000         1.0365010601962137E-05         1.0000000000000000E+03        -1.6927499999999876E+02                   6                    7                   52                    0                    8                    0                    0                    0                    0                    0                   40                    0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                   21                    0                  -88                    0
