               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.1000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         3.2642569862358344E-07         1.1000000000000000E+03        -5.1106999999990371E+01                   8                    1                   17                    0                    6                    1                    0                    0                    0                    0                   12                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -3                    0                    2                    2                  -25                    0
                   3               200000         2.2444552074565271E-06         1.1000000000000000E+03        -6.7030000000002389E+01                   8                    1                   19                    0                    3                    1                    0                    0                    0                    0                   23                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -3                    0                   14                    2                  -39                    2
                   4               300000         3.1046886043717770E-06         1.1000000000000000E+03        -8.0618000000010298E+01                   8                    2                   19                    0                    5                    1                    0                    0                    0                    0                   30                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    1                    0                   -4                    0                   21                    2                  -47                    2
                   5               400000         3.7820188375907081E-06         1.1000000000000000E+03        -8.7087000000010008E+01                   8                    2                   18                    0                    6                    0                    0                    0                    0                    0                   34                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                   -4                    0                   28                    2                  -52                    2
                   6               500000         4.4924337957225939E-06         1.1000000000000000E+03        -1.0736550000000994E+02                   7                    3                   24                    0                    5                    1                    0                    0                    0                    0                   35                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    5                    0                   -5                    0                   32                    2                  -63                    2
                   7               600000         4.8352220761540371E-06         1.1000000000000000E+03        -1.0726900000001010E+02                   6                    4                   23                    0                    9                    1                    0                    0                    0                    0                   35                    0                    0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -6                    0                   34                    3                  -63                    2
                   8               700000         5.1069081611482185E-06         1.1000000000000000E+03        -1.2261050000001144E+02                   7                    3                   28                    0                   13                    1                    0                    0                    0                    0                   36                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    2                    6                    0                   -8                    0                   37                    3                  -70                    2
                   9               800000         5.7462731671478599E-06         1.1000000000000000E+03        -1.3907100000004405E+02                   8                    3                   35                    0                    9                    0                    0                    0                    0                    0                   38                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                   -8                    0                   42                    5                  -82                    4
                  10               900000         6.6614892651313087E-06         1.1000000000000000E+03        -1.2629500000015420E+02                   8                    3                   28                    0                    8                    0                    0                    0                    0                    0                   42                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -8                    0                   48                    5                  -79                    5
                  11              1000000         7.1638519740691668E-06         1.1000000000000000E+03        -1.3192050000019506E+02                   7                    4                   30                    0                    7                    1                    0                    0                    0                    0                   42                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -8                    0                   49                    5                  -82                    5
