               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         5.6655183712581350E-06         1.0000000000000000E+03        -7.4862000000023613E+01                   0                    0                   58                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -29                    0                    0                    0                    0
                   3                16000         1.0579022982005005E-05         1.0000000000000000E+03        -8.4678000000023872E+01                   0                    0                   66                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -33                    0                    0                    0                    0
                   4                24000         1.6164648545263537E-05         1.0000000000000000E+03        -9.2238000000023987E+01                   0                    0                   72                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -36                    0                    0                    0                    0
                   5                32000         2.2259748631933244E-05         1.0000000000000000E+03        -9.4560000000024104E+01                   0                    0                   74                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -37                    0                    0                    0                    0
                   6                40000         2.8454409468273140E-05         1.0000000000000000E+03        -9.9534000000024207E+01                   0                    0                   78                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -39                    0                    0                    0                    0
                   7                48000         3.5809909693986720E-05         1.0000000000000000E+03        -1.0431000000002439E+02                   0                    0                   82                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -41                    0                    0                    0                    0
                   8                56000         4.6279259332412107E-05         1.0000000000000000E+03        -1.1396100000002471E+02                   0                    0                   90                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -45                    0                    0                    0                    0
                   9                64000         6.4369341419964017E-05         1.0000000000000000E+03        -1.1883600000002485E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  10                72000         8.6184750552344532E-05         1.0000000000000000E+03        -1.1883600000002485E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  11                80000         1.0968118148139721E-04         1.0000000000000000E+03        -1.2119100000002496E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
                  12                88000         1.4125133797888919E-04         1.0000000000000000E+03        -1.2122400000002494E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
                  13                96000         2.0338377335812609E-04         1.0000000000000000E+03        -1.2361200000002503E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  14               104000         2.6617494396952938E-04         1.0000000000000000E+03        -1.2361200000002503E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  15               112000         3.2877420878698195E-04         1.0000000000000000E+03        -1.2361200000002503E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  16               120000         3.9118307794831016E-04         1.0000000000000000E+03        -1.2361200000002503E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  17               128000         4.5285283188700140E-04         1.0000000000000000E+03        -1.2361200000002503E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  18               136000         5.1437168272246256E-04         1.0000000000000000E+03        -1.2361200000002503E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  19               144000         5.7709034647201866E-04         1.0000000000000000E+03        -1.2361200000002503E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  20               152000         6.3944620182132018E-04         1.0000000000000000E+03        -1.2361200000002503E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  21               160000         7.0094261732042337E-04         1.0000000000000000E+03        -1.2361200000002503E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
