               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.1000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         1.2165173255615127E-06         1.1000000000000000E+03        -9.7395999999998310E+01                   8                    1                   35                    0                   23                    0                    0                    0                    0                    0                   12                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    5                    0                    0                  -15                    0                   13                   15                  -48                    0
                   3               200000         1.3738008647285945E-06         1.1000000000000000E+03        -8.8849999999998374E+01                   8                    1                   32                    0                   24                    1                    0                    0                    0                    0                   12                    0                    0                    0                    3                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                    0                  -15                    0                   13                   16                  -45                    0
                   4               300000         1.5029017318765625E-06         1.1000000000000000E+03        -9.0840999999998374E+01                   8                    1                   33                    0                   23                    1                    0                    0                    0                    0                   11                    0                    0                    0                    3                    0                    0                    0                    0                    0                    0                    0                    0                    3                    1                    0                  -15                    0                   13                   16                  -46                    0
                   5               400000         1.7690830985548502E-06         1.1000000000000000E+03        -9.4706999999998374E+01                   8                    1                   32                    0                   28                    0                    0                    0                    0                    0                   14                    0                    0                    0                    5                    0                    0                    1                    0                    0                    0                    0                    0                    1                    1                    0                  -16                    0                   16                   16                  -48                    0
                   6               500000         2.2809176936569627E-06         1.1000000000000000E+03        -1.0284999999999835E+02                   8                    1                   35                    0                   27                    0                    0                    0                    0                    0                   10                    0                    0                    0                    4                    0                    0                    1                    0                    0                    0                    0                    0                    0                    3                    0                  -16                    0                   18                   16                  -51                    0
                   7               600000         2.6339968319104242E-06         1.1000000000000000E+03        -1.1586299999999832E+02                   8                    1                   40                    0                   28                    0                    0                    0                    0                    0                   12                    0                    0                    0                    4                    0                    0                    1                    0                    0                    0                    0                    0                    0                    2                    0                  -16                    0                   19                   16                  -57                    0
                   8               700000         3.0058279669698926E-06         1.1000000000000000E+03        -1.1774699999999694E+02                   8                    1                   41                    0                   28                    0                    0                    0                    0                    0                   12                    0                    0                    0                    4                    0                    0                    1                    0                    0                    0                    0                    0                    0                    2                    0                  -16                    0                   19                   16                  -58                    0
                   9               800000         3.3583427252147838E-06         1.1000000000000000E+03        -1.1662699999999698E+02                   8                    1                   40                    0                   27                    0                    0                    0                    0                    0                   12                    0                    0                    0                    4                    0                    0                    1                    0                    0                    0                    0                    0                    0                    3                    0                  -16                    0                   20                   16                  -58                    0
                  10               900000         3.6723365785058463E-06         1.1000000000000000E+03        -1.1392799999999659E+02                   8                    1                   38                    0                   27                    1                    0                    0                    0                    0                   13                    0                    0                    1                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                  -16                    0                   21                   16                  -58                    0
                  11              1000000         4.2041616279682088E-06         1.1000000000000000E+03        -1.2708599999998248E+02                   8                    1                   43                    0                   29                    0                    0                    0                    0                    0                   16                    0                    0                    1                    3                    0                    0                    1                    0                    0                    0                    0                    0                    3                    2                    0                  -18                    0                   22                   18                  -64                    0
                  12              1100000         4.6132854041488130E-06         1.1000000000000000E+03        -1.2553449999998026E+02                   7                    2                   45                    0                   29                    1                    0                    0                    0                    0                   12                    0                    0                    0                    4                    0                    0                    1                    0                    0                    0                    0                    0                    6                    4                    0                  -22                    0                   24                   21                  -67                    2
                  13              1200000         4.7357523797463485E-06         1.1000000000000000E+03        -1.3157049999998199E+02                   7                    2                   47                    0                   31                    1                    0                    0                    0                    0                   11                    0                    0                    0                    5                    0                    0                    1                    0                    0                    0                    0                    0                    5                    5                    0                  -23                    0                   26                   22                  -70                    2
                  14              1300000         4.9062405621244530E-06         1.1000000000000000E+03        -1.2583649999996489E+02                   7                    2                   45                    0                   33                    1                    0                    0                    0                    0                   11                    0                    0                    0                    7                    0                    0                    1                    0                    1                    0                    0                    0                    3                    5                    0                  -24                    0                   26                   23                  -68                    2
                  15              1400000         5.1724152695473256E-06         1.1000000000000000E+03        -1.2049949999996963E+02                   7                    2                   44                    0                   31                    0                    0                    0                    0                    0                   10                    0                    0                    0                    8                    0                    0                    2                    0                    0                    0                    0                    0                    3                    6                    0                  -25                    0                   26                   26                  -67                    2
                  16              1500000         5.6541348434104434E-06         1.1000000000000000E+03        -1.3841699999996055E+02                   8                    1                   50                    0                   32                    0                    0                    0                    0                    0                    9                    0                    0                    2                    6                    0                    0                    1                    0                    2                    0                    0                    0                    3                    7                    0                  -26                    0                   27                   26                  -74                    2
                  17              1600000         6.0189402476698913E-06         1.1000000000000000E+03        -1.2843849999994856E+02                   7                    2                   47                    0                   34                    0                    0                    0                    0                    0                    9                    0                    0                    2                    7                    0                    0                    2                    0                    1                    0                    0                    0                    3                    5                    0                  -27                    0                   27                   27                  -71                    3
                  18              1700000         6.3174418711771246E-06         1.1000000000000000E+03        -1.3308349999994775E+02                   7                    2                   49                    0                   34                    0                    0                    0                    0                    0                    9                    0                    0                    2                    6                    0                    0                    2                    0                    0                    0                    0                    0                    5                    5                    0                  -27                    0                   27                   27                  -73                    3
