               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         2.5932879434113249E-03         1.0000000000000000E+03         1.3905999999995686E+01                   0                    1                    0                    1                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -47                  -28                   22                   93                   16                    0
                   3               200000         7.4619615890756394E-03         1.0000000000000000E+03         1.2080999999990574E+01                   0                    0                    0                    1                    0                    0                    1                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -94                  -61                   52                  188                   34                    0
                   4               300000         1.0938626096867153E-02         1.0000000000000000E+03         1.7726999999979007E+01                   0                    1                    0                    1                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -130                  -83                   75                  259                   45                    0
                   5               400000         1.5552780560748835E-02         1.0000000000000000E+03         1.6565999999959825E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -176                 -114                  106                  351                   61                    0
                   6               500000         1.7109370801297031E-02         1.0000000000000000E+03         1.6565999999957196E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -200                 -130                  122                  399                   69                    0
                   7               600000         1.9799826893149158E-02         1.0000000000000000E+03         1.4096999999951242E+01                   0                    1                    0                    0                    0                    0                    1                    0                    1                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -233                 -153                  143                  465                   81                    0
                   8               700000         2.3061192252474598E-02         1.0000000000000000E+03         1.4052999999946950E+01                   0                    2                    0                    0                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -269                 -177                  168                  536                   92                    1
                   9               800000         2.6159802339467807E-02         1.0000000000000000E+03         1.4112999999916099E+01                   0                    0                    0                    1                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -300                 -198                  189                  599                  102                    1
                  10               900000         3.1558363062226188E-02         1.0000000000000000E+03         1.6661999999908900E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -347                 -231                  215                  692                  123                    1
                  11              1000000         3.4796534504999220E-02         1.0000000000000000E+03         1.4111999999905278E+01                   0                    0                    0                    1                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -396                 -262                  253                  791                  134                    1
                  12              1100000         3.7488951736432644E-02         1.0000000000000000E+03         1.6565999999900647E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -433                 -285                  279                  864                  145                    1
                  13              1200000         4.0123658507751604E-02         1.0000000000000000E+03         1.5298999999896619E+01                   0                    0                    0                    2                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -460                 -305                  295                  919                  156                    1
                  14              1300000         4.5030035083889489E-02         1.0000000000000000E+03         1.4096999999891219E+01                   0                    1                    0                    0                    0                    0                    1                    0                    1                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -504                 -332                  328                 1006                  167                    1
                  15              1400000         4.8007822870720959E-02         1.0000000000000000E+03         1.9008999999871882E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -537                 -353                  349                 1072                  178                    1
