               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         6.4769704043511890E-06         1.0000000000000000E+03        -5.7221999999999980E+01                   0                    0                   44                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -22                    0                    0                    0                    0
                   3                16000         1.1050826624816065E-05         1.0000000000000000E+03        -7.2342000000008298E+01                   0                    0                   56                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -28                    0                    0                    0                    0
                   4                24000         1.6027128088346947E-05         1.0000000000000000E+03        -8.4711000000008582E+01                   0                    0                   66                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -33                    0                    0                    0                    0
                   5                32000         2.1511250081102248E-05         1.0000000000000000E+03        -8.9553000000008737E+01                   0                    0                   70                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -35                    0                    0                    0                    0
                   6                40000         2.7092991053299668E-05         1.0000000000000000E+03        -8.9685000000008685E+01                   0                    0                   70                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -35                    0                    0                    0                    0
                   7                48000         3.2790394147426641E-05         1.0000000000000000E+03        -9.6948000000008918E+01                   0                    0                   76                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -38                    0                    0                    0                    0
                   8                56000         4.0355630175294836E-05         1.0000000000000000E+03        -1.0676400000000918E+02                   0                    0                   84                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -42                    0                    0                    0                    0
                   9                64000         5.1242727603107208E-05         1.0000000000000000E+03        -1.1154000000000936E+02                   0                    0                   88                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -44                    0                    0                    0                    0
                  10                72000         6.4022983252397082E-05         1.0000000000000000E+03        -1.1402700000000941E+02                   0                    0                   90                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -45                    0                    0                    0                    0
                  11                80000         7.7297487491361923E-05         1.0000000000000000E+03        -1.1396100000000943E+02                   0                    0                   90                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -45                    0                    0                    0                    0
                  12                88000         9.0665571177843765E-05         1.0000000000000000E+03        -1.1399400000000942E+02                   0                    0                   90                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -45                    0                    0                    0                    0
                  13                96000         1.0368861134615416E-04         1.0000000000000000E+03        -1.1399400000000942E+02                   0                    0                   90                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -45                    0                    0                    0                    0
                  14               104000         1.1844108452777626E-04         1.0000000000000000E+03        -1.1644800000000949E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  15               112000         1.3482523237741319E-04         1.0000000000000000E+03        -1.1641500000000950E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  16               120000         1.5130014221054585E-04         1.0000000000000000E+03        -1.1644800000000949E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  17               128000         1.6894298617781914E-04         1.0000000000000000E+03        -1.1883600000000958E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
