               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         1.8477582886869633E-05         1.0000000000000000E+03        -1.5833699999999965E+02                   8                    1                   48                    0                   25                    0                    0                    0                    0                    0                   28                    0                    0                    2                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                  -10                    0                   28                    6                  -78                    0
                   3               200000         1.8774089197482913E-05         1.0000000000000000E+03        -1.5677949999999973E+02                   7                    4                   47                    0                   25                    2                    0                    0                    0                    0                   27                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -10                    0                   28                    6                  -77                    0
                   4               300000         1.9118908447638945E-05         1.0000000000000000E+03        -1.6172949999999966E+02                   7                    4                   50                    0                   24                    1                    0                    0                    0                    0                   28                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -10                    0                   29                    7                  -81                    0
                   5               400000         1.9617490050206725E-05         1.0000000000000000E+03        -1.5898699999999971E+02                   6                    4                   48                    0                   26                    1                    0                    0                    0                    0                   26                    0                    0                    1                    1                    0                    0                    1                    0                    0                    0                    0                    0                    1                    2                    0                  -12                    0                   29                    8                  -79                    0
                   6               500000         1.9838711910686857E-05         1.0000000000000000E+03        -1.6032199999999975E+02                   6                    4                   48                    0                   29                    0                    0                    0                    0                    0                   25                    0                    0                    1                    1                    0                    0                    1                    0                    0                    0                    0                    0                    2                    3                    0                  -13                    0                   29                    8                  -79                    0
                   7               600000         2.0091531843263543E-05         1.0000000000000000E+03        -1.6146699999999976E+02                   6                    4                   48                    0                   29                    1                    0                    0                    0                    0                   24                    0                    0                    1                    1                    0                    0                    1                    0                    1                    0                    0                    0                    2                    4                    0                  -14                    0                   29                    8                  -79                    0
                   8               700000         2.0252330393590123E-05         1.0000000000000000E+03        -1.6138199999999966E+02                   6                    5                   48                    0                   30                    0                    0                    0                    0                    0                   23                    0                    0                    0                    2                    0                    0                    2                    0                    0                    0                    0                    0                    1                    5                    0                  -14                    0                   29                    8                  -79                    0
                   9               800000         2.0518753425923578E-05         1.0000000000000000E+03        -1.6132399999999967E+02                   6                    5                   49                    0                   29                    0                    0                    0                    0                    0                   23                    0                    0                    0                    3                    0                    0                    2                    0                    0                    0                    0                    0                    0                    5                    0                  -14                    0                   29                    9                  -80                    0
                  10               900000         2.0818940529958897E-05         1.0000000000000000E+03        -1.6140299999999974E+02                   6                    5                   49                    0                   28                    0                    0                    0                    0                    0                   22                    0                    0                    0                    3                    0                    0                    2                    0                    0                    0                    0                    0                    0                    6                    0                  -14                    0                   29                    9                  -80                    0
