               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         2.2821091635151152E-05         1.0000000000000000E+03        -1.3726799999997226E+02                   0                    0                    0                  108                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -54                    0                    0                    0                    0
                   3               200000         4.9822184891676173E-05         1.0000000000000000E+03        -1.3640099999997230E+02                   0                    0                    0                  107                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -54                    0                    0                    0                    0
                   4               300000         7.7079039003637246E-05         1.0000000000000000E+03        -1.3726799999997226E+02                   0                    0                    0                  108                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -54                    0                    0                    0                    0
                   5               400000         1.0428455805912018E-04         1.0000000000000000E+03        -1.3726799999997226E+02                   0                    0                    0                  108                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -54                    0                    0                    0                    0
                   6               500000         1.3135447074244627E-04         1.0000000000000000E+03        -1.3640099999997230E+02                   0                    0                    0                  107                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -54                    0                    0                    0                    0
                   7               600000         1.5872136385098316E-04         1.0000000000000000E+03        -1.3726799999997226E+02                   0                    0                    0                  108                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -54                    0                    0                    0                    0
                   8               700000         1.8575265836921423E-04         1.0000000000000000E+03        -1.3726799999997226E+02                   0                    0                    0                  108                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -54                    0                    0                    0                    0
                   9               800000         2.1277336205464728E-04         1.0000000000000000E+03        -1.3640099999997230E+02                   0                    0                    0                  107                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -54                    0                    0                    0                    0
                  10               900000         2.4697168252952386E-04         1.0000000000000000E+03        -1.3783199999997223E+02                   0                    0                    0                  108                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -55                    0                    0                    0                    0
                  11              1000000         2.8213420125516701E-04         1.0000000000000000E+03        -1.3696499999997226E+02                   0                    0                    0                  107                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -55                    0                    0                    0                    0
                  12              1100000         3.1681630819499414E-04         1.0000000000000000E+03        -1.3783199999997223E+02                   0                    0                    0                  108                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -55                    0                    0                    0                    0
                  13              1200000         3.5182277753452923E-04         1.0000000000000000E+03        -1.3783199999997223E+02                   0                    0                    0                  108                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -55                    0                    0                    0                    0
                  14              1300000         3.8687026927171179E-04         1.0000000000000000E+03        -1.3696499999997226E+02                   0                    0                    0                  107                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -55                    0                    0                    0                    0
                  15              1400000         4.2173524471960668E-04         1.0000000000000000E+03        -1.3696499999997226E+02                   0                    0                    0                  107                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -55                    0                    0                    0                    0
                  16              1500000         4.5661379447864658E-04         1.0000000000000000E+03        -1.3783199999997223E+02                   0                    0                    0                  108                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -55                    0                    0                    0                    0
                  17              1600000         4.9144898596730944E-04         1.0000000000000000E+03        -1.3783199999997223E+02                   0                    0                    0                  108                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -55                    0                    0                    0                    0
                  18              1700000         5.2644495214790332E-04         1.0000000000000000E+03        -1.3783199999997223E+02                   0                    0                    0                  108                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -55                    0                    0                    0                    0
                  19              1800000         5.4380506699490123E-04         1.0000000000000000E+03        -1.3915899999997231E+02                   0                    0                    1                  107                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                  -55                    0                    0                    0                    0
                  20              1900000         5.4492108029742059E-04         1.0000000000000000E+03        -1.4010399999997227E+02                   0                    0                    1                  108                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                  -55                    0                    0                    0                    0
                  21              2000000         5.4611506223243352E-04         1.0000000000000000E+03        -1.4010399999997227E+02                   0                    0                    1                  108                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                  -55                    0                    0                    0                    0
                  22              2100000         5.4705995574488842E-04         1.0000000000000000E+03        -1.4025399999997236E+02                   0                    0                    0                  107                    1                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                   -1                  -55                    0                    0                    0                    0
                  23              2200000         5.4769225897844862E-04         1.0000000000000000E+03        -1.4116599999997231E+02                   0                    0                    0                  108                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                   -1                  -55                    0                    0                    0                    0
                  24              2300000         5.4831846028137790E-04         1.0000000000000000E+03        -1.4116599999997231E+02                   0                    0                    0                  108                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                   -1                  -55                    0                    0                    0                    0
                  25              2400000         5.4894675722322219E-04         1.0000000000000000E+03        -1.4116599999997231E+02                   0                    0                    0                  108                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                   -1                  -55                    0                    0                    0                    0
                  26              2500000         5.4957609864928760E-04         1.0000000000000000E+03        -1.4116599999997231E+02                   0                    0                    0                  108                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                   -1                  -55                    0                    0                    0                    0
                  27              2600000         5.6412045796443730E-04         1.0000000000000000E+03        -1.4116599999997231E+02                   0                    0                    0                  108                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                   -1                  -55                    0                    0                    0                    0
                  28              2700000         5.8052823966284173E-04         1.0000000000000000E+03        -1.4704799999997235E+02                   0                    0                    0                  108                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -58                    0                    0                    1                    0
                  29              2800000         5.9038986260952794E-04         1.0000000000000000E+03        -1.4704799999997235E+02                   0                    0                    0                  108                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -58                    0                    0                    1                    0
                  30              2900000         6.0023987191522928E-04         1.0000000000000000E+03        -1.4704799999997235E+02                   0                    0                    0                  108                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -58                    0                    0                    1                    0
                  31              3000000         6.1012476195555125E-04         1.0000000000000000E+03        -1.4704799999997235E+02                   0                    0                    0                  108                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -58                    0                    0                    1                    0
                  32              3100000         6.1990272237970670E-04         1.0000000000000000E+03        -1.4684399999997234E+02                   0                    0                    0                  108                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -58                    0                    0                    1                    0
                  33              3200000         6.2974708007836392E-04         1.0000000000000000E+03        -1.4626799999997237E+02                   0                    0                    0                  107                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -58                    0                    0                    1                    0
                  34              3300000         6.3963653658247784E-04         1.0000000000000000E+03        -1.4684399999997234E+02                   0                    0                    0                  108                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -58                    0                    0                    1                    0
                  35              3400000         6.4955323941838494E-04         1.0000000000000000E+03        -1.4642399999997232E+02                   0                    0                    0                  108                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -58                    0                    0                    1                    0
                  36              3500000         6.5950296238173460E-04         1.0000000000000000E+03        -1.4769899999997230E+02                   0                    0                    0                  108                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -59                    0                    0                    1                    0
                  37              3600000         6.6950252136664147E-04         1.0000000000000000E+03        -1.4761199999997231E+02                   0                    0                    0                  108                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -59                    0                    0                    1                    0
                  38              3700000         6.7946688886256807E-04         1.0000000000000000E+03        -1.4761199999997231E+02                   0                    0                    0                  108                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -59                    0                    0                    1                    0
                  39              3800000         7.6236255589291117E-04         1.0000000000000000E+03        -1.4761199999997231E+02                   0                    0                    0                  108                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -59                    0                    0                    1                    0
                  40              3900000         1.1394102943673820E-03         1.0000000000000000E+03        -1.4761199999997231E+02                   0                    0                    0                  108                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -59                    0                    0                    1                    0
                  41              4000000         1.5148742137845910E-03         1.0000000000000000E+03        -1.4749499999997229E+02                   0                    0                    0                  108                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -59                    0                    0                    1                    0
                  42              4100000         1.8937006520278478E-03         1.0000000000000000E+03        -1.4740799999997230E+02                   0                    0                    0                  108                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -59                    0                    0                    1                    0
                  43              4200000         2.2725948437462523E-03         1.0000000000000000E+03        -1.4683199999997234E+02                   0                    0                    0                  107                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -59                    0                    0                    1                    0
                  44              4300000         2.6561080473312799E-03         1.0000000000000000E+03        -1.4761199999997231E+02                   0                    0                    0                  108                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -1                  -59                    0                    0                    1                    0
