               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                  19               144000         8.0473998185872264E-04         1.0000000000000000E+03        -1.2361200000003991E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  20               152000         8.6730306368407954E-04         1.0000000000000000E+03        -1.2361200000003991E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  21               160000         9.2929667816314730E-04         1.0000000000000000E+03        -1.2361200000003991E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  22               168000         9.9227879342229713E-04         1.0000000000000000E+03        -1.2361200000003991E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  23               176000         1.0545827864691475E-03         1.0000000000000000E+03        -1.2361200000003991E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  24               184000         1.1170009716634751E-03         1.0000000000000000E+03        -1.2361200000003991E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  25               192000         1.1797677909532898E-03         1.0000000000000000E+03        -1.2361200000003991E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  26               200000         1.2418032099163121E-03         1.0000000000000000E+03        -1.2361200000003991E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  27               208000         1.3040313375005394E-03         1.0000000000000000E+03        -1.2361200000003991E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  28               216000         1.3667409192363979E-03         1.0000000000000000E+03        -1.2361200000003991E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  29               224000         1.4298463016812035E-03         1.0000000000000000E+03        -1.2361200000003991E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  30               232000         1.4935828790857541E-03         1.0000000000000000E+03        -1.2361200000003991E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  31               240000         1.5551355337546275E-03         1.0000000000000000E+03        -1.2361200000003991E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
