               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         3.1800371703963386E-05         1.0000000000000000E+03         4.4496000000017929E+01                   0                    1                    0                    1                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   11                    0                    0                    0                  -33                   -7                   11                   65                    1                    0
                   3               200000         5.6215220733421229E-05         1.0000000000000000E+03         6.5235999999995585E+01                   0                    4                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   19                    0                    0                    0                  -51                  -11                   20                   99                    1                    0
                   4               300000         6.6730067388256765E-05         1.0000000000000000E+03         6.7975999999987536E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   20                    0                    0                    0                  -57                  -14                   26                  113                    1                    0
                   5               400000         7.4823220326002788E-05         1.0000000000000000E+03         8.1029999999987524E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   25                    0                    0                    0                  -65                  -15                   28                  128                    1                    0
                   6               500000         8.5155986530738374E-05         1.0000000000000000E+03         8.7644999999987476E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   27                    0                    0                    0                  -69                  -16                   30                  137                    1                    0
                   7               600000         9.0178737428391764E-05         1.0000000000000000E+03         9.1207999999987521E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    2                    4                   27                    0                    0                    0                  -73                  -16                   30                  142                    1                    0
                   8               700000         9.4165993703314855E-05         1.0000000000000000E+03         9.6336999999987427E+01                   0                    2                    0                    2                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    1                   33                    0                    0                    0                  -74                  -17                   30                  146                    1                    0
                   9               800000         9.7489480672960962E-05         1.0000000000000000E+03         1.0500899999998751E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    2                   34                    0                    0                    0                  -79                  -17                   32                  156                    1                    0
                  10               900000         1.0949713733193028E-04         1.0000000000000000E+03         1.0471599999998743E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   34                    0                    0                    0                  -80                  -18                   34                  159                    1                    0
                  11              1000000         1.1349846338041255E-04         1.0000000000000000E+03         1.0880899999998745E+02                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    3                   35                    0                    0                    0                  -83                  -18                   34                  163                    1                    0
                  12              1100000         1.1696781301495133E-04         1.0000000000000000E+03         1.1492599999998740E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   38                    0                    0                    0                  -84                  -18                   34                  167                    1                    0
                  13              1200000         1.2063409430796438E-04         1.0000000000000000E+03         1.0991299999998746E+02                   0                    3                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    5                   35                    0                    0                    0                  -86                  -19                   36                  168                    1                    0
                  14              1300000         1.2350074168123823E-04         1.0000000000000000E+03         1.1531899999998741E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    4                   37                    0                    0                    0                  -89                  -20                   38                  176                    1                    0
                  15              1400000         1.2805927973785224E-04         1.0000000000000000E+03         1.1716099999998741E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   39                    0                    0                    0                  -89                  -20                   38                  177                    1                    0
                  16              1500000         1.4239229522901642E-04         1.0000000000000000E+03         1.1978999999998739E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   40                    0                    0                    0                  -90                  -20                   38                  179                    1                    0
