               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         2.2389624881483661E-04         1.0000000000000000E+03         1.3804999999999140E+01                   0                    1                    0                    2                    0                    0                    1                    0                    1                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                  -37                  -24                    9                   73                   18                    0
                   3               200000         4.1167198714672001E-04         1.0000000000000000E+03         1.2811999999989050E+01                   0                    1                    0                    1                    0                    0                    1                    0                    1                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -63                  -45                   23                  122                   31                    3
                   4               300000         6.3815232416086927E-04         1.0000000000000000E+03         1.1994999999976429E+01                   0                    0                    0                    2                    0                    0                    0                    0                    0                    8                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -94                  -67                   43                  185                   42                    3
                   5               400000         8.6336019970256013E-04         1.0000000000000000E+03         1.3917999999973713E+01                   0                    2                    0                    4                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -127                  -92                   58                  249                   59                    4
                   6               500000         1.1560971777245302E-03         1.0000000000000000E+03         1.8722999999963136E+01                   0                    1                    0                    0                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                 -160                 -117                   70                  314                   79                    5
                   7               600000         1.4031311489687902E-03         1.0000000000000000E+03         1.8500999999910839E+01                   0                    1                    0                    2                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                 -185                 -134                   88                  363                   86                    6
                   8               700000         1.5464545709901957E-03         1.0000000000000000E+03         1.5254999999895297E+01                   0                    1                    0                    1                    0                    0                    1                    0                    1                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -211                 -152                  106                  415                   95                    6
                   9               800000         1.7456052699204717E-03         1.0000000000000000E+03         1.4133999999852138E+01                   0                    1                    0                    3                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                 -240                 -171                  128                  473                  102                    6
                  10               900000         1.9274797876006964E-03         1.0000000000000000E+03         2.1495999999836712E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                 -274                 -195                  143                  540                  120                    7
                  11              1000000         2.2251829275284347E-03         1.0000000000000000E+03         8.9689999998302685E+00                   0                    1                    0                    2                    0                    0                    2                    0                    1                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -301                 -218                  159                  594                  133                    7
                  12              1100000         2.5225276261610363E-03         1.0000000000000000E+03         1.1154999999806071E+01                   0                    2                    0                    4                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -334                 -241                  179                  659                  145                    8
                  13              1200000         2.7771670263590487E-03         1.0000000000000000E+03         1.2687999999807751E+01                   0                    0                    0                    4                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -363                 -266                  189                  717                  165                    9
                  14              1300000         3.0244135731121928E-03         1.0000000000000000E+03         1.4013999999807822E+01                   0                    0                    0                    3                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -391                 -288                  200                  773                  182                    9
                  15              1400000         3.3211582743634754E-03         1.0000000000000000E+03         1.0118999999784966E+01                   0                    1                    0                    3                    0                    0                    1                    0                    1                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -424                 -311                  221                  838                  194                    9
                  16              1500000         3.5980981723328638E-03         1.0000000000000000E+03         1.0236999999776117E+01                   0                    2                    0                    2                    0                    0                    1                    1                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -461                 -336                  244                  911                  208                    9
                  17              1600000         3.8524828973818233E-03         1.0000000000000000E+03         1.6555999999744380E+01                   0                    0                    0                    1                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -493                 -355                  267                  977                  216                    9
                  18              1700000         4.1094127725902208E-03         1.0000000000000000E+03         2.4836999999718721E+01                   0                    1                    0                    1                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                    3                    0                    0                    0                 -517                 -369                  280                 1024                  224                    9
                  19              1800000         4.3827071223833383E-03         1.0000000000000000E+03         2.1331999999705662E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                 -548                 -390                  303                 1086                  234                    9
                  20              1900000         4.6738076258142176E-03         1.0000000000000000E+03         1.3843999999674631E+01                   0                    2                    0                    2                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -578                 -414                  320                 1146                  248                    9
                  21              2000000         4.8781896894747722E-03         1.0000000000000000E+03         1.1660999999663812E+01                   0                    2                    0                    0                    0                    0                    3                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -600                 -430                  333                 1189                  257                   10
                  22              2100000         5.0847273944691204E-03         1.0000000000000000E+03         1.0364999999645439E+01                   0                    1                    0                    4                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -628                 -452                  349                 1245                  270                   10
                  23              2200000         5.3518604067478168E-03         1.0000000000000000E+03         1.1185999999623665E+01                   0                    0                    0                    7                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -659                 -474                  367                 1308                  282                   10
                  24              2300000         5.5841611932316796E-03         1.0000000000000000E+03         1.5298999999607716E+01                   0                    0                    0                    2                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -689                 -495                  385                 1365                  295                   13
                  25              2400000         5.8624702877008491E-03         1.0000000000000000E+03         1.8565999999590787E+01                   0                    3                    0                    1                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                 -723                 -516                  406                 1431                  306                   13
                  26              2500000         6.0688569786577036E-03         1.0000000000000000E+03         1.3751999999587770E+01                   0                    1                    0                    3                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                 -747                 -535                  421                 1480                  316                   13
                  27              2600000         6.2941325955812276E-03         1.0000000000000000E+03         1.4005999999579821E+01                   0                    0                    0                    3                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -776                 -555                  441                 1538                  326                   14
                  28              2700000         6.6777110198507099E-03         1.0000000000000000E+03         1.2726999999576387E+01                   0                    2                    0                    1                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -826                 -593                  467                 1634                  350                   17
                  29              2800000         6.9043000713170455E-03         1.0000000000000000E+03         1.0542999999574118E+01                   0                    1                    0                    2                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -874                 -631                  489                 1730                  376                   17
                  30              2900000         7.1997246150473154E-03         1.0000000000000000E+03         1.2744999999577942E+01                   0                    0                    0                    2                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -913                 -658                  516                 1805                  388                   21
