               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         1.7442989089235980E-06         1.0000000000000000E+03        -4.1081000000000557E+01                   0                    4                    0                   34                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -8                  -20                    0                   10                    0                    2
                   3               200000         2.5514331292829133E-06         1.0000000000000000E+03        -4.9401000000000550E+01                   0                    3                    0                   42                    0                    0                    0                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                   -8                  -25                    0                   10                    1                    3
                   4               300000         3.2016590019195636E-06         1.0000000000000000E+03        -6.5543999999927550E+01                   0                    8                    0                   47                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    6                    0                  -10                  -30                    0                   10                    2                    3
                   5               400000         3.7134991397178393E-06         1.0000000000000000E+03        -8.1647999999717356E+01                   0                    4                    0                   55                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   10                    0                  -10                  -36                    0                   10                    2                    3
                   6               500000         4.1240120688466331E-06         1.0000000000000000E+03        -8.8217999999717335E+01                   0                    4                    0                   55                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   14                    0                  -11                  -38                    0                   10                    2                    3
                   7               600000         4.4773119089728935E-06         1.0000000000000000E+03        -9.3903999999717371E+01                   0                    4                    0                   59                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   14                    0                  -11                  -40                    0                   10                    2                    3
                   8               700000         4.8611480077926620E-06         1.0000000000000000E+03        -9.6068999999717249E+01                   0                    4                    0                   59                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   14                    0                  -11                  -41                    0                   10                    3                    3
                   9               800000         5.1988894711982022E-06         1.0000000000000000E+03        -9.7991999999717336E+01                   0                    5                    0                   60                    0                    0                    0                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   13                    0                  -11                  -42                    0                   10                    4                    3
                  10               900000         5.5388124570654511E-06         1.0000000000000000E+03        -1.0313999999971738E+02                   0                    5                    0                   64                    0                    0                    0                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   13                    0                  -11                  -44                    0                   10                    4                    3
