               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         2.5940106431811988E-05         1.0000000000000000E+03        -7.8729999999959341E+00                   0                    5                    0                   17                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                  -23                  -21                    3                   42                   10                    1
                   3               200000         2.9230626781714536E-05         1.0000000000000000E+03        -3.3510000000232831E+00                   0                    1                    0                   14                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -26                  -23                    4                   50                   13                    1
                   4               300000         3.9991100565088758E-05         1.0000000000000000E+03        -6.6250000000302585E+00                   0                    1                    0                   17                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -33                  -32                    5                   62                   19                    3
                   5               400000         4.6645946234714354E-05         1.0000000000000000E+03        -1.7300000000029979E+01                   0                    5                    0                   23                    0                    1                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -35                  -37                    5                   63                   20                    4
                   6               500000         4.8300037703239065E-05         1.0000000000000000E+03        -1.4984000000038092E+01                   0                    3                    0                   22                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -36                  -38                    6                   65                   21                    5
                   7               600000         5.4534275845010709E-05         1.0000000000000000E+03        -1.1208000000038767E+01                   0                    2                    0                   18                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                  -40                  -41                    6                   72                   25                    6
                   8               700000         5.6638104754464850E-05         1.0000000000000000E+03        -9.8760000001102508E+00                   0                    5                    0                   17                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -42                  -42                    6                   75                   27                    6
                   9               800000         6.0623716989500864E-05         1.0000000000000000E+03        -4.5510000001521371E+00                   0                    1                    0                   15                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -46                  -45                    6                   85                   31                    6
                  10               900000         6.3372304307060686E-05         1.0000000000000000E+03        -1.2994000000148677E+01                   0                    4                    0                   18                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                  -48                  -49                    6                   87                   33                    6
                  11              1000000         6.6940025358287023E-05         1.0000000000000000E+03        -1.3945000000152652E+01                   0                    5                    0                   18                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -52                  -54                    6                   93                   37                    8
                  12              1100000         8.2305545109680829E-05         1.0000000000000000E+03        -9.8250000001531710E+00                   0                    1                    1                   19                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -65                  -66                    9                  118                   47                   10
                  13              1200000         8.6544275133055001E-05         1.0000000000000000E+03        -1.4956000000208553E+01                   0                    3                    0                   18                    0                    0                    2                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -68                  -70                   10                  123                   49                   11
                  14              1300000         8.8081394805521797E-05         1.0000000000000000E+03        -1.0147000000237876E+01                   0                    6                    0                   13                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    4                    0                  -72                  -71                   11                  127                   51                   12
                  15              1400000         8.9854414429178811E-05         1.0000000000000000E+03        -6.9670000002954060E+00                   0                    3                    0                   16                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -73                  -73                   12                  131                   52                   13
                  16              1500000         9.8374826250361889E-05         1.0000000000000000E+03        -5.3880000003158743E+00                   0                    3                    0                   15                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -76                  -77                   12                  134                   55                   16
                  17              1600000         1.0613203741208909E-04         1.0000000000000000E+03        -2.3030000003178701E+00                   0                    3                    0                   12                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -81                  -81                   12                  143                   60                   17
                  18              1700000         1.1464572279054845E-04         1.0000000000000000E+03        -1.2351000000317917E+01                   0                    6                    0                   17                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                  -88                  -91                   12                  155                   67                   17
                  19              1800000         1.1684130677642997E-04         1.0000000000000000E+03        -1.0165000000330132E+01                   0                    5                    0                   15                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -90                  -92                   12                  160                   69                   17
                  20              1900000         1.2988150245409516E-04         1.0000000000000000E+03        -5.3510000003892166E+00                   0                    5                    0                   14                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -100                 -101                   13                  179                   78                   18
                  21              2000000         1.3362214909673720E-04         1.0000000000000000E+03        -5.1690000004421286E+00                   0                    1                    0                   14                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -103                 -105                   14                  185                   80                   20
                  22              2100000         1.4722804798937152E-04         1.0000000000000000E+03        -8.0610000004390532E+00                   0                    2                    0                   17                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -116                 -119                   16                  209                   91                   22
                  23              2200000         1.5281131080044117E-04         1.0000000000000000E+03        -1.7421000000444245E+01                   0                    2                    0                   17                    0                    0                    3                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                 -119                 -124                   16                  214                   94                   22
                  24              2300000         1.5492838516711560E-04         1.0000000000000000E+03        -6.9260000004488003E+00                   0                    4                    0                   13                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                 -123                 -125                   16                  220                   98                   23
                  25              2400000         1.5815825867982738E-04         1.0000000000000000E+03        -1.2097000000475067E+01                   0                    3                    0                   18                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -125                 -130                   16                  224                  100                   24
