               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         3.6970091933599698E-03         1.0000000000000000E+03         4.5666000000000537E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   11                    0                    0                    0                  -25                   -2                    4                   49                    0                    0
                   3               200000         6.7412453934144745E-03         1.0000000000000000E+03         4.8202000000000538E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   12                    0                    0                    0                  -34                   -6                   12                   67                    0                    0
                   4               300000         7.6690423738620811E-03         1.0000000000000000E+03         6.3141999999999840E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   18                    0                    0                    0                  -40                   -6                   12                   79                    0                    0
                   5               400000         8.8590171044292867E-03         1.0000000000000000E+03         6.9398999999912007E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   21                    0                    0                    0                  -42                   -6                   12                   84                    0                    0
                   6               500000         1.0192085706108252E-02         1.0000000000000000E+03         7.6820999999911990E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   24                    0                    0                    0                  -45                   -6                   12                   90                    0                    0
                   7               600000         1.2395314055953656E-02         1.0000000000000000E+03         7.5632999999911959E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   23                    0                    0                    0                  -49                   -8                   16                   97                    0                    0
                   8               700000         1.3842225738573501E-02         1.0000000000000000E+03         8.0072999999911971E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   24                    0                    0                    0                  -51                   -8                   16                  101                    0                    0
                   9               800000         1.4464724935987740E-02         1.0000000000000000E+03         8.8169999999911980E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    3                   27                    0                    0                    0                  -55                   -8                   16                  108                    0                    0
                  10               900000         1.4533024991075840E-02         1.0000000000000000E+03         9.2892999999911922E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   30                    0                    0                    0                  -56                   -8                   16                  111                    0                    0
