               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         8.5359103650138796E-06         1.0000000000000000E+03        -4.9761000000000010E+01                   0                    0                   38                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -19                    0                    0                    0                    0
                   3                16000         1.3187666848172186E-05         1.0000000000000000E+03        -6.9921000000018125E+01                   0                    0                   54                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -27                    0                    0                    0                    0
                   4                24000         1.7871062963006728E-05         1.0000000000000000E+03        -6.9921000000018125E+01                   0                    0                   54                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -27                    0                    0                    0                    0
                   5                32000         2.2624625251445378E-05         1.0000000000000000E+03        -7.4796000000018267E+01                   0                    0                   58                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -29                    0                    0                    0                    0
                   6                40000         2.7426698798363882E-05         1.0000000000000000E+03        -8.2191000000018448E+01                   0                    0                   64                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -32                    0                    0                    0                    0
                   7                48000         3.2612232018702779E-05         1.0000000000000000E+03        -8.4744000000018474E+01                   0                    0                   66                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -33                    0                    0                    0                    0
                   8                56000         3.8035284370113575E-05         1.0000000000000000E+03        -8.9652000000018603E+01                   0                    0                   70                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -35                    0                    0                    0                    0
                   9                64000         4.3577809743790838E-05         1.0000000000000000E+03        -9.2073000000018681E+01                   0                    0                   72                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -36                    0                    0                    0                    0
                  10                72000         4.9682128734370985E-05         1.0000000000000000E+03        -9.4626000000018706E+01                   0                    0                   74                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -37                    0                    0                    0                    0
                  11                80000         5.6233741987703533E-05         1.0000000000000000E+03        -9.9468000000018861E+01                   0                    0                   78                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -39                    0                    0                    0                    0
                  12                88000         6.3121433364717817E-05         1.0000000000000000E+03        -9.9435000000018874E+01                   0                    0                   78                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -39                    0                    0                    0                    0
                  13                96000         7.0053632127192145E-05         1.0000000000000000E+03        -9.9600000000018809E+01                   0                    0                   78                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -39                    0                    0                    0                    0
