               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         2.8235478542217828E-06         1.0000000000000000E+03        -5.2753999999998349E+01                   0                    2                    0                   40                    0                    0                    0                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -5                  -22                    0                    7                    0                    0
                   3               200000         3.5336808492717151E-06         1.0000000000000000E+03        -5.9364999999998339E+01                   0                    6                    0                   34                    0                    0                    0                    0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    8                    0                   -7                  -24                    0                    7                    3                    0
                   4               300000         4.2346881919982871E-06         1.0000000000000000E+03        -6.7638999999502659E+01                   0                    7                    0                   33                    0                    0                    0                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   13                    0                   -9                  -26                    0                    8                    3                    0
                   5               400000         4.9437451929214891E-06         1.0000000000000000E+03        -7.6299999999502575E+01                   0                    9                    0                   33                    0                    1                    0                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   15                    0                  -10                  -28                    1                    8                    3                    0
                   6               500000         5.6479099733228375E-06         1.0000000000000000E+03        -8.2868999999502648E+01                   0                    9                    0                   38                    0                    0                    0                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   15                    0                  -10                  -31                    1                    8                    4                    0
                   7               600000         6.1840134951131009E-06         1.0000000000000000E+03        -8.7805999999502674E+01                   0                    9                    0                   42                    0                    0                    0                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   15                    0                  -10                  -33                    1                    8                    4                    0
                   8               700000         6.6796660273035744E-06         1.0000000000000000E+03        -9.4321999999502665E+01                   0                   11                    0                   44                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   17                    0                  -11                  -35                    1                    8                    4                    0
                   9               800000         7.1309713485779025E-06         1.0000000000000000E+03        -9.6082999999502633E+01                   0                   11                    0                   43                    0                    0                    1                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   17                    0                  -11                  -35                    1                    8                    4                    0
                  10               900000         7.6373258566472004E-06         1.0000000000000000E+03        -9.5586999999502638E+01                   0                   14                    0                   44                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   16                    0                  -12                  -36                    1                    8                    5                    1
