               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         6.2352111744449186E-05         1.0000000000000000E+03         9.7900000000000109E-01                   0                    1                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                   -1                    0                    0                    1                    0                    0
                   3                16000         7.8980717741962699E-05         1.0000000000000000E+03         9.7900000000000109E-01                   0                    1                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                   -1                    0                    0                    1                    0                    0
                   4                24000         8.1352284519483158E-05         1.0000000000000000E+03         9.7900000000000109E-01                   0                    1                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                   -1                    0                    0                    1                    0                    0
                   5                32000         8.8839900880639152E-05         1.0000000000000000E+03         9.7900000000000109E-01                   0                    1                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                   -1                    0                    0                    1                    0                    0
                   6                40000         1.0091180457405159E-04         1.0000000000000000E+03         9.7900000000000109E-01                   0                    1                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                   -1                    0                    0                    1                    0                    0
                   7                48000         1.0461032403513105E-04         1.0000000000000000E+03         9.7900000000000020E-01                   0                    1                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                   -1                    0                    0                    1                    0                    0
                   8                56000         1.1440361376868168E-04         1.0000000000000000E+03         1.1179999999999999E+00                   0                    5                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    1                    0                    0
                   9                64000         1.1607486599340116E-04         1.0000000000000000E+03         1.1179999999999866E+00                   0                    5                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    1                    0                    0
                  10                72000         1.1908894208487513E-04         1.0000000000000000E+03         1.1559999999999442E+00                   0                    5                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    1                    0                    0
                  11                80000         1.2011000689290358E-04         1.0000000000000000E+03         1.1179999999999248E+00                   0                    5                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    1                    0                    0
                  12                88000         1.2089800231314332E-04         1.0000000000000000E+03         1.1139999999999195E+00                   0                    5                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    1                    0                    0
                  13                96000         1.2289860333882416E-04         1.0000000000000000E+03         1.1999999999998954E+00                   0                    5                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    1                    0                    0
                  14               104000         1.2369797659117290E-04         1.0000000000000000E+03         1.1179999999998866E+00                   0                    5                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    1                    0                    0
                  15               112000         1.2548696681054824E-04         1.0000000000000000E+03         1.1519999999998576E+00                   0                    5                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    1                    0                    0
                  16               120000         1.2700530376454053E-04         1.0000000000000000E+03         1.1179999999998391E+00                   0                    5                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    1                    0                    0
                  17               128000         1.2854933136344609E-04         1.0000000000000000E+03         1.1179999999998245E+00                   0                    5                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    1                    0                    0
                  18               136000         1.3018387190281467E-04         1.0000000000000000E+03         1.1179999999998049E+00                   0                    5                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    1                    0                    0
                  19               144000         1.3306144108520839E-04         1.0000000000000000E+03         1.1179999999997658E+00                   0                    5                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    1                    0                    0
                  20               152000         1.3621814514315963E-04         1.0000000000000000E+03         1.0899999999997201E+00                   0                    4                    0                    0                    0                    0                    1                    0                    1                    0                    0                    0                   -2                    0                    0                    1                    0                    0
                  21               160000         1.3817894816823268E-04         1.0000000000000000E+03         1.1139999999997012E+00                   0                    5                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    1                    0                    0
                  22               168000         1.3915275014811111E-04         1.0000000000000000E+03         8.0199999999968596E-01                   0                    4                    0                    0                    0                    0                    0                    2                    0                    0                    0                    0                   -2                    0                    0                    1                    0                    0
                  23               176000         1.4142307469701428E-04         1.0000000000000000E+03         2.2699999999996621E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  24               184000         1.4318338620102430E-04         1.0000000000000000E+03         2.2699999999996621E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  25               192000         1.4404936774580043E-04         1.0000000000000000E+03         2.3079999999996588E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  26               200000         1.4590289561939871E-04         1.0000000000000000E+03         2.5819999999996610E+00                   0                    4                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  27               208000         1.4701835520477736E-04         1.0000000000000000E+03         2.2699999999996772E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  28               216000         1.4925072292994241E-04         1.0000000000000000E+03         2.2699999999996767E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  29               224000         1.5144587792320860E-04         1.0000000000000000E+03         2.2619999999996798E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  30               232000         1.5226466776203034E-04         1.0000000000000000E+03         1.9579999999996913E+00                   0                    2                    0                    0                    0                    0                    0                    2                    0                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  31               240000         1.5268219614643255E-04         1.0000000000000000E+03         2.2699999999997154E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  32               248000         1.5511502370289863E-04         1.0000000000000000E+03         2.2699999999997136E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  33               256000         1.5756122111386443E-04         1.0000000000000000E+03         2.3139999999997141E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  34               264000         1.5961455874831393E-04         1.0000000000000000E+03         2.2659999999997154E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  35               272000         1.6195971550070606E-04         1.0000000000000000E+03         2.5819999999997125E+00                   0                    4                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  36               280000         1.6337943541781442E-04         1.0000000000000000E+03         1.9579999999997180E+00                   0                    2                    0                    0                    0                    0                    0                    2                    0                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  37               288000         1.6487029024361407E-04         1.0000000000000000E+03         2.2699999999997260E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  38               296000         1.6808129089342799E-04         1.0000000000000000E+03         2.5819999999997250E+00                   0                    4                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  39               304000         1.7097806813676049E-04         1.0000000000000000E+03         2.2699999999997189E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  40               312000         1.7309350443684007E-04         1.0000000000000000E+03         2.3139999999997185E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  41               320000         1.7475403027758334E-04         1.0000000000000000E+03         2.2699999999997278E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  42               328000         1.7531185056406605E-04         1.0000000000000000E+03         2.2699999999997269E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  43               336000         1.7839013947282403E-04         1.0000000000000000E+03         1.9539999999997277E+00                   0                    2                    0                    0                    0                    0                    0                    2                    0                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  44               344000         1.8114761282366401E-04         1.0000000000000000E+03         2.2699999999997384E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  45               352000         1.8340486846227973E-04         1.0000000000000000E+03         2.2699999999997367E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  46               360000         1.8619048627489403E-04         1.0000000000000000E+03         2.2699999999997349E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  47               368000         1.8677124481409596E-04         1.0000000000000000E+03         2.2699999999997349E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  48               376000         1.8874978306974695E-04         1.0000000000000000E+03         2.2699999999997322E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  49               384000         1.8986611087050103E-04         1.0000000000000000E+03         2.2699999999997322E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  50               392000         1.9206388747364378E-04         1.0000000000000000E+03         2.2699999999997322E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  51               400000         1.9403483680880272E-04         1.0000000000000000E+03         2.2699999999997296E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  52               408000         1.9507061776342357E-04         1.0000000000000000E+03         2.2699999999997313E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  53               416000         1.9614598895027448E-04         1.0000000000000000E+03         2.2699999999997296E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  54               424000         2.0011766887182068E-04         1.0000000000000000E+03         1.9579999999997466E+00                   0                    2                    0                    0                    0                    0                    0                    2                    0                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  55               432000         2.0283806246000296E-04         1.0000000000000000E+03         2.2699999999997473E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  56               440000         2.0431695640119090E-04         1.0000000000000000E+03         2.6259999999997534E+00                   0                    4                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  57               448000         2.0893133681451010E-04         1.0000000000000000E+03         2.2699999999997509E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  58               456000         2.1291158642879757E-04         1.0000000000000000E+03         2.2699999999997482E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  59               464000         2.1347729011425806E-04         1.0000000000000000E+03         1.9539999999997497E+00                   0                    2                    0                    0                    0                    0                    0                    2                    0                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  60               472000         2.1525148427552931E-04         1.0000000000000000E+03         2.2699999999997562E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  61               480000         2.1632364772454984E-04         1.0000000000000000E+03         2.2699999999997589E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  62               488000         2.1698582045310679E-04         1.0000000000000000E+03         2.2699999999997713E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  63               496000         2.1757921948660535E-04         1.0000000000000000E+03         2.2659999999997678E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  64               504000         2.2330357149864143E-04         1.0000000000000000E+03         2.2699999999997633E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  65               512000         2.2596222007684484E-04         1.0000000000000000E+03         2.2699999999997633E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
                  66               520000         2.2791973217735589E-04         1.0000000000000000E+03         2.2699999999997793E+00                   0                    3                    0                    0                    0                    0                    0                    1                    1                    0                    0                    0                   -2                    0                    0                    2                    0                    0
