               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         5.2295447398862373E-06         1.0000000000000000E+03        -7.9968000000029093E+01                   0                    0                   62                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -31                    0                    0                    0                    0
                   3                16000         1.0986311036372530E-05         1.0000000000000000E+03        -9.7146000000029545E+01                   0                    0                   76                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -38                    0                    0                    0                    0
                   4                24000         1.7958775131832208E-05         1.0000000000000000E+03        -1.0440900000002978E+02                   0                    0                   82                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -41                    0                    0                    0                    0
                   5                32000         2.6242311880365769E-05         1.0000000000000000E+03        -1.0673100000002989E+02                   0                    0                   84                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -42                    0                    0                    0                    0
                   6                40000         3.5883936008932276E-05         1.0000000000000000E+03        -1.0925100000002993E+02                   0                    0                   86                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -43                    0                    0                    0                    0
                   7                48000         4.6458386508616651E-05         1.0000000000000000E+03        -1.1402700000003011E+02                   0                    0                   90                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -45                    0                    0                    0                    0
                   8                56000         6.1985185421350092E-05         1.0000000000000000E+03        -1.1641500000003020E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                   9                64000         7.8762209736457506E-05         1.0000000000000000E+03        -1.1644800000003019E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  10                72000         1.0089638183040745E-04         1.0000000000000000E+03        -1.2122400000003037E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
                  11                80000         1.4947645523068158E-04         1.0000000000000000E+03        -1.2361200000003046E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  12                88000         2.1076542789785527E-04         1.0000000000000000E+03        -1.2361200000003046E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  13                96000         2.7319222250086827E-04         1.0000000000000000E+03        -1.2361200000003046E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  14               104000         3.3660085719046232E-04         1.0000000000000000E+03        -1.2361200000003046E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
