               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         1.4655987217956838E-03         1.0000000000000000E+03         5.0861000000021200E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   14                    0                    0                    0                  -23                    0                    0                   45                    0                    0
                   3               200000         2.4197342268254458E-03         1.0000000000000000E+03         6.9491999999978219E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   21                    0                    0                    0                  -30                    0                    0                   60                    0                    0
                   4               300000         2.7480346355899352E-03         1.0000000000000000E+03         7.6611999999978181E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   23                    0                    0                    0                  -34                    0                    0                   66                    0                    0
                   5               400000         3.6522108992922487E-03         1.0000000000000000E+03         8.1892999999978187E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   26                    0                    0                    0                  -37                   -1                    2                   74                    0                    0
                   6               500000         5.3690806532835705E-03         1.0000000000000000E+03         9.2963999999978142E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   30                    0                    0                    0                  -42                   -1                    2                   83                    0                    0
                   7               600000         5.3744455301267865E-03         1.0000000000000000E+03         9.2473999999978162E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   29                    0                    0                    0                  -42                   -1                    2                   83                    0                    0
                   8               700000         5.9573263976557319E-03         1.0000000000000000E+03         9.1943999999978146E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   30                    0                    0                    0                  -43                   -2                    4                   86                    0                    0
                   9               800000         6.1341829267229711E-03         1.0000000000000000E+03         9.2637999999978135E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   29                    0                    0                    0                  -44                   -2                    4                   87                    0                    0
                  10               900000         6.6710870859026678E-03         1.0000000000000000E+03         9.9458999999978118E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   33                    0                    0                    0                  -46                   -2                    4                   92                    0                    0
                  11              1000000         7.2947732357383889E-03         1.0000000000000000E+03         1.0236899999997816E+02                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   34                    0                    0                    0                  -48                   -2                    4                   95                    0                    0
                  12              1100000         8.1102490185718263E-03         1.0000000000000000E+03         1.0473799999997813E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   34                    0                    0                    0                  -49                   -2                    4                   97                    0                    0
                  13              1200000         8.8017881695126050E-03         1.0000000000000000E+03         1.0759999999997811E+02                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   36                    0                    0                    0                  -50                   -2                    4                   99                    0                    0
