               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         3.3773917157879393E-07         1.0000000000000000E+03        -4.4799999999941331E-01                   2                    0                    0                    0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    3                    0                    0
                   3               200000         5.0527082186658108E-07         1.0000000000000000E+03         4.9500000000586075E-02                   3                    0                    0                    0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -3                    0                    0                    5                    0                    0
                   4               300000         6.7107654387668826E-07         1.0000000000000000E+03         4.9500000000586297E-02                   3                    0                    0                    0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -3                    0                    0                    5                    0                    0
                   5               400000         8.4651403679114715E-07         1.0000000000000000E+03        -2.1769999999994138E+00                   4                    0                    1                    0                    3                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -4                    0                    0                    6                   -1                    0
                   6               500000         1.0036539613227316E-06         1.0000000000000000E+03        -1.5504999999994138E+00                   5                    0                    0                    0                    4                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -5                    0                    0                    7                    0                    0
                   7               600000         1.1197132215498890E-06         1.0000000000000000E+03        -2.6009999999994120E+00                   6                    0                    1                    0                    5                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -6                    0                    0                    9                   -1                    0
                   8               700000         4.2213349564644101E-05         1.0000000000000000E+03         1.8254999999986854E+00                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -10                    0                    4                   20                   -3                    0
                   9               800000         1.0367892505849537E-04         1.0000000000000000E+03        -4.4990000000012813E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -11                    0                   11                   22                   -9                    0
                  10               900000         1.1277183085348965E-04         1.0000000000000000E+03        -4.8470000000014135E+00                   8                    1                    0                    0                    1                    1                    0                    0                    0                    0                    7                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -12                    0                   12                   23                  -10                    0
                  11              1000000         1.2434615202383263E-04         1.0000000000000000E+03        -4.4990000000018062E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -12                    0                   14                   23                  -11                    1
                  12              1100000         1.3608313364650267E-04         1.0000000000000000E+03        -7.8510000000022284E+00                   8                    1                    1                    0                    1                    1                    0                    0                    0                    0                    8                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -13                    0                   16                   24                  -14                    1
                  13              1200000         1.4494190492198735E-04         1.0000000000000000E+03        -5.8250000000026896E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -13                    0                   17                   25                  -13                    1
                  14              1300000         1.6969522532682421E-04         1.0000000000000000E+03        -7.1510000000032434E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -15                    0                   23                   28                  -17                    2
                  15              1400000         1.7420484458523160E-04         1.0000000000000000E+03        -8.0480000000034089E+00                   8                    1                    1                    0                    1                    1                    0                    0                    0                    0                    8                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -16                    0                   23                   29                  -18                    2
                  16              1500000         1.7508824648103898E-04         1.0000000000000000E+03        -4.8250000000034667E+00                   8                    1                    0                    0                    1                    1                    0                    0                    0                    0                    7                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -17                    0                   24                   31                  -17                    2
                  17              1600000         1.9567607755495111E-04         1.0000000000000000E+03        -3.1400000000043526E+00                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -18                    0                   26                   34                  -17                    2
                  18              1700000         2.3162478686281705E-04         1.0000000000000000E+03        -1.2862000000005198E+01                   8                    1                    1                    0                    0                    0                    0                    0                    0                    0                   11                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -18                    0                   32                   34                  -24                    2
                  19              1800000         2.5191877328297651E-04         1.0000000000000000E+03        -1.3748000000005719E+01                   8                    1                    0                    0                    0                    0                    0                    0                    0                    0                   13                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -18                    0                   34                   34                  -25                    2
                  20              1900000         2.7093006762992039E-04         1.0000000000000000E+03        -1.3442500000006689E+01                   7                    2                    0                    0                    0                    0                    0                    0                    0                    0                   12                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -18                    0                   34                   34                  -25                    2
                  21              2000000         2.9512024119532771E-04         1.0000000000000000E+03        -2.2239000000008062E+01                   8                    1                    1                    0                    0                    0                    0                    0                    0                    0                   18                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -18                    0                   39                   34                  -31                    2
