               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         1.6244121672951725E-07         1.0000000000000000E+03        -1.9139999999999997E+00                   6                    0                    0                    0                    7                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -6                    0                    0                    8                    0                    0
                   3               200000         3.7355773839774202E-07         1.0000000000000000E+03        -2.0710000000000002E+00                   8                    0                    0                    0                    9                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -8                    0                    0                   11                    0                    0
                   4               300000         1.0225283546996318E-03         1.0000000000000000E+03         5.4565000000000596E+00                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -10                    0                    0                   19                    0                    0
                   5               400000         1.4113276034003043E-02         1.0000000000000000E+03         6.5880000000000747E+00                   8                    1                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -11                    0                    1                   21                   -1                    0
                   6               500000         1.4113629292423978E-02         1.0000000000000000E+03         9.3429999999986109E+00                   8                    1                    0                    0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -12                    0                    1                   23                   -1                    0
                   7               600000         2.1985079877236764E-02         1.0000000000000000E+03         9.3634999999986324E+00                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -13                    0                    4                   26                   -2                    0
                   8               700000         5.2133825151783310E-02         1.0000000000000000E+03         1.4342499999998626E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -16                    0                    6                   32                   -3                    0
                   9               800000         7.0575088718232842E-02         1.0000000000000000E+03         1.9135500000004114E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -18                    0                    6                   36                   -3                    0
                  10               900000         7.6409438691673146E-02         1.0000000000000000E+03         2.4114500000004121E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -20                    0                    6                   40                   -3                    0
