               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         2.0256486729466707E-04         1.0000000000000000E+03         1.1443999999999425E+01                   0                    0                    0                    5                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -33                  -23                    7                   66                   17                    0
                   3               200000         4.5695239038793877E-04         1.0000000000000000E+03         1.1469000000001163E+01                   0                    3                    0                    5                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                  -61                  -47                   13                  120                   38                    0
                   4               300000         9.2524568503842930E-04         1.0000000000000000E+03         1.3831000000001861E+01                   0                    2                    0                    2                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -105                  -85                   24                  209                   72                    0
                   5               400000         1.2785265075284475E-03         1.0000000000000000E+03         1.6566000000000891E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -137                 -114                   29                  272                   99                    1
                   6               500000         1.5616444906039874E-03         1.0000000000000000E+03         7.4919999999992353E+00                   0                    1                    0                    7                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -164                 -141                   38                  324                  117                    3
                   7               600000         1.8317009844642524E-03         1.0000000000000000E+03         1.1533999999997688E+01                   0                    0                    0                    3                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -199                 -173                   41                  395                  149                    3
                   8               700000         2.2172541072808054E-03         1.0000000000000000E+03         1.1500999999996944E+01                   0                    0                    0                    3                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -228                 -198                   50                  452                  169                    4
                   9               800000         2.4451146026503597E-03         1.0000000000000000E+03         1.2807000000014751E+01                   0                    2                    0                    3                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -251                 -216                   59                  497                  183                    4
                  10               900000         2.9159745441913244E-03         1.0000000000000000E+03         1.1493000000012705E+01                   0                    0                    0                    3                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -290                 -248                   75                  575                  206                    5
