               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         5.7239019452812278E-06         1.0000000000000000E+03        -8.4843000000013703E+01                   0                    0                   66                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -33                    0                    0                    0                    0
                   3                16000         1.1442772095992550E-05         1.0000000000000000E+03        -1.0195500000001418E+02                   0                    0                   80                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -40                    0                    0                    0                    0
                   4                24000         2.0000706760007183E-05         1.0000000000000000E+03        -1.0676400000001435E+02                   0                    0                   84                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -42                    0                    0                    0                    0
                   5                32000         3.1604998149370548E-05         1.0000000000000000E+03        -1.1402700000001458E+02                   0                    0                   90                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -45                    0                    0                    0                    0
                   6                40000         4.5227967028158741E-05         1.0000000000000000E+03        -1.1402700000001458E+02                   0                    0                   90                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -45                    0                    0                    0                    0
                   7                48000         5.8681682057610270E-05         1.0000000000000000E+03        -1.1402700000001458E+02                   0                    0                   90                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -45                    0                    0                    0                    0
                   8                56000         7.3676751797282079E-05         1.0000000000000000E+03        -1.1641500000001467E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                   9                64000         9.0057668535501015E-05         1.0000000000000000E+03        -1.1644800000001466E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  10                72000         1.0980112538911332E-04         1.0000000000000000E+03        -1.1880300000001476E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  11                80000         1.3106521097633911E-04         1.0000000000000000E+03        -1.1883600000001475E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  12                88000         1.5253086852936928E-04         1.0000000000000000E+03        -1.1883600000001475E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  13                96000         1.7359665600519023E-04         1.0000000000000000E+03        -1.1883600000001475E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  14               104000         2.0513850304705226E-04         1.0000000000000000E+03        -1.2122400000001484E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
                  15               112000         2.3619107668490177E-04         1.0000000000000000E+03        -1.2122400000001484E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
                  16               120000         2.6761060273196123E-04         1.0000000000000000E+03        -1.2122400000001484E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
                  17               128000         2.9963755110030401E-04         1.0000000000000000E+03        -1.2119100000001485E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
                  18               136000         3.3116856478787062E-04         1.0000000000000000E+03        -1.2122400000001484E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
                  19               144000         3.6245890676650608E-04         1.0000000000000000E+03        -1.2122400000001484E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
                  20               152000         4.2226310160967204E-04         1.0000000000000000E+03        -1.2361200000001493E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  21               160000         4.8539389570711962E-04         1.0000000000000000E+03        -1.2361200000001493E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  22               168000         5.4801744803562610E-04         1.0000000000000000E+03        -1.2361200000001493E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  23               176000         6.1107189825587043E-04         1.0000000000000000E+03        -1.2361200000001493E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  24               184000         6.7309763566653785E-04         1.0000000000000000E+03        -1.2361200000001493E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  25               192000         7.3644104379711459E-04         1.0000000000000000E+03        -1.2361200000001493E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  26               200000         7.9826138059778092E-04         1.0000000000000000E+03        -1.2361200000001493E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  27               208000         8.6027446298803404E-04         1.0000000000000000E+03        -1.2361200000001493E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  28               216000         9.2221442561344095E-04         1.0000000000000000E+03        -1.2361200000001493E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  29               224000         9.8640700436256187E-04         1.0000000000000000E+03        -1.2361200000001493E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  30               232000         1.0484434524851325E-03         1.0000000000000000E+03        -1.2361200000001493E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  31               240000         1.1106897465324370E-03         1.0000000000000000E+03        -1.2361200000001493E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  32               248000         1.1733726207400694E-03         1.0000000000000000E+03        -1.2361200000001493E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  33               256000         1.2358339203447448E-03         1.0000000000000000E+03        -1.2361200000001493E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  34               264000         1.2998861655353440E-03         1.0000000000000000E+03        -1.2361200000001493E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  35               272000         1.3619564073010565E-03         1.0000000000000000E+03        -1.2361200000001493E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
