               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         5.2324467189287117E-05         1.0000000000000000E+03         3.2399999999980644E+00                   0                    3                    0                   10                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                  -36                  -25                   14                   69                   12                    1
                   3               200000         8.8047041506730377E-05         1.0000000000000000E+03         1.2900000000038008E+00                   0                    5                    0                   10                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                  -54                  -40                   22                  102                   22                    3
                   4               300000         1.2820968613307067E-04         1.0000000000000000E+03         8.7660000000207994E+00                   0                    2                    0                    6                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -78                  -60                   30                  149                   39                    6
                   5               400000         1.9117561185796764E-04         1.0000000000000000E+03         1.1173000000030910E+01                   0                    4                    0                    5                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -110                  -82                   48                  211                   52                    7
                   6               500000         2.3752781160486216E-04         1.0000000000000000E+03         1.1541000000035229E+01                   0                    1                    0                    2                    0                    0                    1                    0                    1                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -136                 -105                   57                  261                   70                   10
                   7               600000         2.7559889146020801E-04         1.0000000000000000E+03         1.2460000000373650E+00                   0                    1                    0                    9                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -154                 -123                   66                  296                   79                   11
                   8               700000         2.9581261024058984E-04         1.0000000000000000E+03         4.0000000435727601E-03                   0                    0                    0                   13                    0                    0                    0                    0                    2                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -166                 -135                   70                  318                   87                   13
                   9               800000         3.2530611685911801E-04         1.0000000000000000E+03         8.8470000000502242E+00                   0                    2                    0                    2                    0                    0                    2                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -180                 -143                   75                  344                   96                   15
                  10               900000         3.7949379922607758E-04         1.0000000000000000E+03         4.8200000000468908E+00                   0                    1                    0                    6                    0                    0                    2                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                 -204                 -165                   84                  390                  110                   17
                  11              1000000         4.3636684179515050E-04         1.0000000000000000E+03         7.5630000000299056E+00                   0                    1                    0                    8                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                 -230                 -183                  102                  440                  118                   19
                  12              1100000         4.9851899561174689E-04         1.0000000000000000E+03         6.3360000000302126E+00                   0                    0                    0                    5                    0                    0                    2                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -255                 -203                  114                  489                  132                   21
                  13              1200000         5.2455735917259438E-04         1.0000000000000000E+03         1.3380000000277572E+00                   0                    1                    0                   11                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -267                 -215                  119                  512                  139                   21
                  14              1300000         5.4393142353277081E-04         1.0000000000000000E+03         7.3340000000358696E+00                   0                    3                    0                    7                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                 -278                 -220                  126                  532                  142                   22
                  15              1400000         5.9744682424231455E-04         1.0000000000000000E+03         8.5130000000455546E+00                   0                    2                    0                    6                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    1                    0                 -305                 -242                  136                  585                  159                   23
                  16              1500000         6.4854447841546992E-04         1.0000000000000000E+03         6.2380000000457709E+00                   0                    0                    0                    7                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -327                 -258                  155                  627                  163                   27
                  17              1600000         6.7699099124917338E-04         1.0000000000000000E+03        -4.3099999995068133E-01                   0                    1                    0                   12                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -339                 -270                  163                  647                  167                   30
                  18              1700000         6.9544066416435770E-04         1.0000000000000000E+03         1.1411000000061685E+01                   0                    2                    0                    4                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -352                 -275                  171                  671                  171                   32
                  19              1800000         7.3868758532954918E-04         1.0000000000000000E+03         5.7600000000691365E+00                   0                    3                    0                    6                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                 -377                 -296                  182                  720                  185                   32
                  20              1900000         7.9196760260093777E-04         1.0000000000000000E+03        -4.0499999999127478E+00                   0                    0                    0                   15                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -405                 -323                  196                  776                  200                   34
                  21              2000000         8.2940850682522308E-04         1.0000000000000000E+03         4.8950000000981158E+00                   0                    2                    0                    7                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -423                 -334                  204                  809                  210                   36
                  22              2100000         8.7075905248744064E-04         1.0000000000000000E+03         3.6190000001111233E+00                   0                    2                    0                   10                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -445                 -353                  215                  850                  221                   39
                  23              2200000         9.0120814709068460E-04         1.0000000000000000E+03         1.0350000000112511E+01                   0                    5                    0                    8                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                    2                    0                    0                    0                 -464                 -367                  222                  881                  230                   44
                  24              2300000         9.2303939307388015E-04         1.0000000000000000E+03         1.0560000001131706E+00                   0                    2                    0                    9                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                 -472                 -379                  226                  895                  237                   47
                  25              2400000         9.5875297886871330E-04         1.0000000000000000E+03         4.9470000001183507E+00                   0                    1                    0                    9                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -491                 -392                  236                  934                  246                   47
                  26              2500000         1.0026532760335912E-03         1.0000000000000000E+03         8.1480000001143118E+00                   0                    3                    0                    5                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                 -514                 -407                  248                  978                  256                   48
                  27              2600000         1.0864856035269171E-03         1.0000000000000000E+03         9.8510000001161906E+00                   0                    3                    0                    4                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                 -555                 -439                  268                 1057                  277                   51
                  28              2700000         1.1874440072439825E-03         1.0000000000000000E+03        -2.0599999988315204E-01                   0                    1                    0                   15                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -600                 -484                  281                 1145                  309                   54
                  29              2800000         1.2634464711892299E-03         1.0000000000000000E+03         7.5640000001207923E+00                   0                    0                    0                    6                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -639                 -512                  302                 1219                  328                   59
                  30              2900000         1.3623801474906448E-03         1.0000000000000000E+03         5.6960000001165731E+00                   0                    1                    0                   10                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                 -688                 -552                  326                 1311                  352                   64
                  31              3000000         1.4499886020052229E-03         1.0000000000000000E+03         1.9706000000118923E+01                   0                    1                    0                    3                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                    2                    0                    0                    0                 -738                 -583                  357                 1407                  369                   68
                  32              3100000         1.5267595447207970E-03         1.0000000000000000E+03        -1.7899999998828011E+00                   0                    3                    0                   10                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -774                 -619                  375                 1475                  390                   71
                  33              3200000         1.5854750166372389E-03         1.0000000000000000E+03         6.1540000001180992E+00                   0                    2                    0                    8                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -801                 -640                  386                 1527                  406                   74
                  34              3300000         1.6890193744720380E-03         1.0000000000000000E+03         7.5590000001050432E+00                   0                    2                    0                    5                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -847                 -672                  413                 1618                  425                   75
                  35              3400000         1.8073547544820480E-03         1.0000000000000000E+03         1.2546000000106300E+01                   0                    2                    0                    3                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -899                 -712                  442                 1714                  448                   83
                  36              3500000         1.9136553730876398E-03         1.0000000000000000E+03         1.0973000000096825E+01                   0                    1                    0                    6                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                 -951                 -750                  474                 1815                  467                   86
                  37              3600000         2.0189044563458888E-03         1.0000000000000000E+03         4.8180000000956786E+00                   0                    2                    0                   10                    0                    0                    0                    1                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                -1008                 -795                  505                 1925                  493                   89
                  38              3700000         2.0959582302641235E-03         1.0000000000000000E+03         1.6555000000094232E+01                   0                    0                    0                    1                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                -1055                 -824                  537                 2017                  508                   93
                  39              3800000         2.1798619987389847E-03         1.0000000000000000E+03         1.1462000000089953E+01                   0                    1                    0                    4                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                -1097                 -860                  560                 2093                  528                  100
                  40              3900000         2.2710672974137454E-03         1.0000000000000000E+03         1.3670000000086466E+01                   0                    1                    0                    2                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                -1141                 -893                  587                 2173                  544                  108
                  41              4000000         2.3534454985741924E-03         1.0000000000000000E+03         1.6479000000089101E+01                   0                    1                    0                    2                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                -1178                 -921                  608                 2243                  560                  112
                  42              4100000         2.4663019102459413E-03         1.0000000000000000E+03         2.6720000000899660E+00                   0                    1                    0                    8                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                -1226                 -960                  637                 2338                  580                  113
                  43              4200000         2.5748405931563709E-03         1.0000000000000000E+03         7.5970000000864921E+00                   0                    0                    0                    6                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                -1274                 -996                  660                 2433                  605                  115
                  44              4300000         2.6795177383357660E-03         1.0000000000000000E+03         1.4544000000087271E+01                   0                    3                    0                    5                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                    1                    0                -1326                -1033                  685                 2533                  629                  117
                  45              4400000         2.7614482597555488E-03         1.0000000000000000E+03        -1.4359999999185138E+00                   0                    2                    0                   10                    0                    0                    2                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                -1368                -1071                  708                 2615                  651                  120
                  46              4500000         2.8474182253493156E-03         1.0000000000000000E+03         1.5268000000077349E+01                   0                    1                    0                    2                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                -1411                -1096                  734                 2700                  667                  121
                  47              4600000         2.9135372789270172E-03         1.0000000000000000E+03         3.3790000000751568E+00                   0                    4                    0                    9                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                -1454                -1132                  758                 2783                  687                  123
                  48              4700000         2.9823716572293813E-03         1.0000000000000000E+03         7.1580000000840851E+00                   0                    1                    0                    7                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                -1492                -1162                  776                 2855                  706                  128
                  49              4800000         3.0453365247208584E-03         1.0000000000000000E+03         1.2537000000082246E+01                   0                    1                    0                    1                    0                    0                    2                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                -1530                -1185                  804                 2928                  716                  131
                  50              4900000         3.1610890592169297E-03         1.0000000000000000E+03        -3.4209999999224032E+00                   0                    5                    0                   12                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                -1586                -1235                  830                 3036                  747                  133
                  51              5000000         3.2162463355874206E-03         1.0000000000000000E+03        -4.1449999999233187E+00                   0                    4                    0                   15                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                -1615                -1261                  841                 3092                  765                  136
                  52              5100000         3.2858043983694683E-03         1.0000000000000000E+03         1.1043000000078116E+01                   0                    2                    0                    3                    0                    0                    1                    0                    1                    7                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                -1653                -1285                  858                 3166                  785                  138
                  53              5200000         3.3377713914303844E-03         1.0000000000000000E+03         1.4058000000072914E+01                   0                    5                    0                    5                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                    2                    0                    0                    0                -1684                -1309                  873                 3223                  799                  142
                  54              5300000         3.4264343866379165E-03         1.0000000000000000E+03         1.7493000000075746E+01                   0                    2                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                -1726                -1337                  900                 3308                  816                  142
                  55              5400000         3.5084282261105752E-03         1.0000000000000000E+03         3.4490000000777550E+00                   0                    1                    0                    7                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                -1762                -1377                  909                 3375                  844                  148
