               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         2.1975950720222573E-06         1.0000000000000000E+03        -1.3227599999999839E+02                   8                    1                   49                    0                   41                    1                    0                    0                    0                    0                    6                    0                    0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    0                    6                    0                    0                  -16                    0                    6                    8                  -56                    0
                   3               200000         2.8339194489281058E-06         1.0000000000000000E+03        -1.2985199999998591E+02                   8                    1                   50                    0                   38                    0                    0                    0                    0                    0                    5                    0                    0                    1                    2                    0                    0                    0                    0                    1                    0                    0                    0                    5                    1                    0                  -17                    0                    6                   11                  -57                    0
                   4               300000         3.8494737490655567E-06         1.0000000000000000E+03        -1.3154499999994516E+02                   8                    1                   51                    0                   37                    1                    0                    0                    0                    0                    5                    0                    0                    1                    2                    0                    0                    0                    0                    1                    0                    0                    0                    5                    1                    0                  -17                    0                    6                   11                  -58                    0
                   5               400000         4.5058116432528047E-06         1.0000000000000000E+03        -1.2769499999992915E+02                   8                    1                   49                    0                   39                    0                    0                    0                    0                    0                    5                    0                    0                    1                    2                    0                    0                    1                    0                    0                    0                    0                    0                    6                    1                    0                  -18                    0                    6                   12                  -56                    0
                   6               500000         5.0831981906139671E-06         1.0000000000000000E+03        -1.3043399999990257E+02                   8                    1                   51                    0                   40                    1                    0                    0                    0                    0                    5                    0                    0                    1                    4                    0                    0                    0                    0                    2                    0                    0                    0                    4                    1                    0                  -19                    0                    6                   13                  -58                    0
                   7               600000         5.7730127746379619E-06         1.0000000000000000E+03        -1.2676299999988585E+02                   8                    1                   49                    0                   40                    0                    0                    0                    0                    0                    5                    0                    0                    1                    3                    0                    0                    1                    0                    2                    0                    0                    0                    5                    1                    0                  -20                    0                    6                   14                  -56                    0
                   8               700000         6.3504403252687422E-06         1.0000000000000000E+03        -1.3204699999988259E+02                   8                    1                   52                    0                   40                    0                    0                    0                    0                    0                    5                    0                    0                    1                    3                    0                    0                    1                    0                    2                    0                    0                    0                    5                    1                    0                  -20                    0                    6                   14                  -59                    0
                   9               800000         7.5716074708856694E-06         1.0000000000000000E+03        -1.2589299999986883E+02                   8                    1                   49                    0                   40                    1                    0                    0                    0                    0                    5                    0                    0                    1                    3                    0                    0                    0                    0                    3                    0                    0                    0                    6                    1                    0                  -21                    0                    6                   15                  -56                    0
                  10               900000         8.6511511961398289E-06         1.0000000000000000E+03        -1.2856899999984745E+02                   8                    1                   51                    0                   39                    0                    0                    0                    0                    0                    4                    0                    0                    1                    3                    0                    0                    1                    0                    0                    0                    0                    0                    7                    2                    0                  -20                    0                    6                   15                  -58                    0
                  11              1000000         9.7443402891220422E-06         1.0000000000000000E+03        -1.2454899999983016E+02                   8                    1                   48                    0                   40                    1                    0                    0                    0                    0                    4                    0                    0                    1                    5                    0                    0                    1                    0                    2                    0                    0                    0                    4                    3                    0                  -21                    0                    7                   15                  -56                    0
                  12              1100000         1.0629867213973780E-05         1.0000000000000000E+03        -1.2641599999981460E+02                   8                    1                   50                    0                   38                    1                    0                    0                    0                    0                    3                    0                    0                    1                    5                    0                    0                    0                    0                    2                    0                    0                    0                    5                    4                    0                  -21                    0                    7                   16                  -58                    0
                  13              1200000         1.1645080771224279E-05         1.0000000000000000E+03        -1.2690099999979483E+02                   8                    1                   49                    0                   40                    0                    0                    0                    0                    0                    5                    0                    0                    2                    5                    0                    0                    1                    0                    1                    0                    0                    0                    5                    3                    0                  -21                    0                    7                   16                  -58                    0
                  14              1300000         1.3498801279361086E-05         1.0000000000000000E+03        -1.2433399999978568E+02                   8                    1                   48                    0                   38                    1                    0                    0                    0                    0                    3                    0                    0                    1                    5                    0                    0                    1                    0                    4                    0                    0                    0                    3                    4                    0                  -22                    0                    7                   16                  -56                    0
                  15              1400000         1.5279458424048373E-05         1.0000000000000000E+03        -1.2089699999974862E+02                   8                    1                   47                    0                   37                    0                    0                    0                    0                    0                    3                    0                    0                    1                    3                    1                    0                    1                    0                    4                    0                    0                    0                    5                    3                    0                  -23                    0                    7                   16                  -55                    1
                  16              1500000         1.6126659392539930E-05         1.0000000000000000E+03        -1.2376199999971170E+02                   8                    1                   49                    0                   39                    0                    0                    0                    0                    0                    3                    0                    0                    1                    5                    1                    0                    1                    0                    1                    0                    0                    0                    5                    3                    0                  -22                    0                    7                   16                  -57                    1
                  17              1600000         1.6800564032761501E-05         1.0000000000000000E+03        -1.2562399999970071E+02                   8                    1                   49                    0                   38                    0                    0                    0                    0                    0                    2                    0                    0                    1                    4                    0                    0                    1                    0                    1                    0                    0                    0                    7                    5                    0                  -22                    0                    8                   16                  -58                    1
                  18              1700000         1.7778473289163206E-05         1.0000000000000000E+03        -1.2440099999967627E+02                   8                    1                   50                    0                   41                    0                    0                    0                    0                    0                    4                    0                    0                    1                    6                    0                    0                    1                    0                    1                    0                    0                    0                    5                    2                    0                  -22                    0                    8                   16                  -59                    2
                  19              1800000         1.8868034161093811E-05         1.0000000000000000E+03        -1.1572999999967622E+02                   8                    1                   47                    0                   38                    0                    0                    0                    0                    0                    2                    0                    0                    1                    6                    0                    0                    1                    0                    1                    0                    0                    0                    6                    4                    0                  -23                    0                    8                   18                  -56                    2
                  20              1900000         2.0407832742244562E-05         1.0000000000000000E+03        -1.1245699999967624E+02                   8                    1                   47                    0                   38                    1                    0                    0                    0                    0                    2                    0                    0                    1                    6                    0                    0                    1                    0                    3                    0                    0                    0                    6                    3                    0                  -25                    0                    8                   19                  -56                    3
                  21              2000000         2.1467010928127668E-05         1.0000000000000000E+03        -1.1817499999967625E+02                   8                    1                   50                    0                   39                    0                    0                    0                    0                    0                    2                    0                    0                    1                    7                    0                    0                    1                    0                    1                    0                    0                    0                    6                    3                    0                  -24                    0                    8                   19                  -59                    3
                  22              2100000         2.2702920741958477E-05         1.0000000000000000E+03        -1.1587999999967624E+02                   8                    1                   48                    0                   38                    1                    0                    0                    0                    0                    3                    0                    0                    1                    7                    0                    0                    0                    0                    2                    0                    0                    0                    6                    3                    0                  -24                    0                    9                   19                  -58                    3
