               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         1.1954988909706609E-05         1.0000000000000000E+03        -2.2730000000001249E+00                   0                    1                    2                    0                    0                    0                    0                    0                    1                    0                    1                    0                   -1                   -2                    0                    0                    0                    1
                   3                16000         1.8024375025156612E-05         1.0000000000000000E+03        -8.9480000000079478E+00                   0                    1                    5                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                   -4                    1                    0                    0                    1
                   4                24000         2.1260171820892851E-05         1.0000000000000000E+03        -8.9330000000145340E+00                   0                    1                    5                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                   -4                    1                    0                    0                    1
                   5                32000         3.1271501605429786E-05         1.0000000000000000E+03        -9.2820000000172769E+00                   0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                   -5                    1                    0                    0                    2
                   6                40000         4.9801905772908520E-05         1.0000000000000000E+03        -1.1802000000015015E+01                   0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                   -6                    1                    0                    0                    2
                   7                48000         5.0746788648788810E-05         1.0000000000000000E+03        -1.2447000000015022E+01                   0                    3                    8                    0                    0                    0                    0                    0                    1                    0                    1                    0                   -2                   -6                    1                    0                    0                    2
                   8                56000         5.1209633468153316E-05         1.0000000000000000E+03        -1.3273000000015021E+01                   0                    3                    7                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -2                   -6                    2                    0                    0                    2
                   9                64000         5.1607149320476749E-05         1.0000000000000000E+03        -1.3749000000015021E+01                   0                    3                    7                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -2                   -6                    2                    0                    0                    2
                  10                72000         5.2331719444488716E-05         1.0000000000000000E+03        -1.3190000000015020E+01                   0                    3                    7                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -2                   -6                    2                    0                    0                    2
                  11                80000         5.2694032017468904E-05         1.0000000000000000E+03        -1.6046000000015017E+01                   0                    3                    9                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -2                   -7                    2                    0                    0                    2
                  12                88000         5.3258889856340358E-05         1.0000000000000000E+03        -1.6212000000014484E+01                   0                    3                    9                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -2                   -7                    2                    0                    0                    2
                  13                96000         5.3622271542954716E-05         1.0000000000000000E+03        -1.5437000000010292E+01                   0                    3                    9                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -2                   -7                    2                    0                    0                    2
