               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         1.0896532800111311E-03         1.0000000000000000E+03        -2.6519999999999162E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   3                16000         1.1526014868447404E-03         1.0000000000000000E+03        -2.6519999999998269E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   4                24000         1.2154636809951639E-03         1.0000000000000000E+03        -2.6519999999997452E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   5                32000         1.2777215078863850E-03         1.0000000000000000E+03        -2.6519999999996613E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   6                40000         1.3396934896802034E-03         1.0000000000000000E+03        -2.6519999999995583E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   7                48000         1.4010818956952152E-03         1.0000000000000000E+03        -2.6519999999994788E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   8                56000         1.4626191875961971E-03         1.0000000000000000E+03        -2.6519999999993917E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   9                64000         1.5254200506757897E-03         1.0000000000000000E+03        -2.6519999999992918E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  10                72000         1.5880117842988471E-03         1.0000000000000000E+03        -2.6519999999992021E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  11                80000         1.6513730526418913E-03         1.0000000000000000E+03        -2.6519999999991017E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  12                88000         1.7140304481933055E-03         1.0000000000000000E+03        -2.6519999999989903E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  13                96000         1.7764106277112100E-03         1.0000000000000000E+03        -2.6519999999988908E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  14               104000         1.8387631788721541E-03         1.0000000000000000E+03        -2.6519999999988055E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  15               112000         1.9029934780652980E-03         1.0000000000000000E+03        -2.6519999999987198E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  16               120000         1.9645902842711695E-03         1.0000000000000000E+03        -2.6519999999986306E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  17               128000         2.0279600122216678E-03         1.0000000000000000E+03        -2.6519999999985413E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  18               136000         2.0906278927751384E-03         1.0000000000000000E+03        -2.6519999999984538E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  19               144000         2.1523350593779787E-03         1.0000000000000000E+03        -2.6519999999983535E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  20               152000         2.2159628505764831E-03         1.0000000000000000E+03        -2.6519999999982558E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  21               160000         2.2770882005120245E-03         1.0000000000000000E+03        -2.6519999999981727E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  22               168000         2.3388235436833638E-03         1.0000000000000000E+03        -2.6519999999980755E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  23               176000         2.4003079902352631E-03         1.0000000000000000E+03        -2.6519999999979933E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  24               184000         2.4628746955077034E-03         1.0000000000000000E+03        -2.6519999999979129E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  25               192000         2.5257936875129352E-03         1.0000000000000000E+03        -2.6519999999978010E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
