               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         4.2987690681238304E-04         1.0000000000000000E+03         4.3575999999999773E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   11                    0                    0                    0                  -28                   -4                    8                   55                    0                    0
                   3               200000         1.0436894145034758E-03         1.0000000000000000E+03         4.2433000000034745E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   10                    0                    0                    0                  -47                  -14                   28                   94                    0                    0
                   4               300000         1.4334579957709045E-03         1.0000000000000000E+03         5.3860000000034745E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                   15                    0                    0                    0                  -60                  -18                   36                  119                    0                    0
                   5               400000         1.7063677931753918E-03         1.0000000000000000E+03         6.0677000000034731E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                   18                    0                    0                    0                  -69                  -21                   42                  137                    0                    0
                   6               500000         1.8731655709621283E-03         1.0000000000000000E+03         6.7059000000024952E+01                   0                    3                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    1                   20                    0                    0                    0                  -75                  -22                   44                  147                    0                    0
                   7               600000         2.3223392492721399E-03         1.0000000000000000E+03         7.8150000000024889E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   25                    0                    0                    0                  -84                  -25                   50                  167                    0                    0
                   8               700000         2.4128770932907973E-03         1.0000000000000000E+03         8.7662000000024875E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   28                    0                    0                    0                  -88                  -25                   50                  175                    0                    0
                   9               800000         2.5207727843660046E-03         1.0000000000000000E+03         9.2712000000024858E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   30                    0                    0                    0                  -90                  -25                   50                  179                    0                    0
                  10               900000         2.7342912416188419E-03         1.0000000000000000E+03         8.5872000000024912E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   27                    0                    0                    0                  -94                  -28                   56                  186                    0                    0
                  11              1000000         3.0052187275437488E-03         1.0000000000000000E+03         9.6801000000024885E+01                   0                    3                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    3                   31                    0                    0                    0                 -101                  -29                   58                  199                    0                    0
                  12              1100000         3.2209204029031886E-03         1.0000000000000000E+03         8.7637000000024841E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   27                    0                    0                    0                 -104                  -33                   66                  207                    0                    0
                  13              1200000         3.6752542822970045E-03         1.0000000000000000E+03         8.2661000000024885E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   26                    0                    0                    0                 -108                  -36                   72                  215                    0                    0
                  14              1300000         3.7380896633821673E-03         1.0000000000000000E+03         8.4680000000024918E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   26                    0                    0                    0                 -111                  -37                   74                  221                    0                    0
                  15              1400000         3.8944507422841103E-03         1.0000000000000000E+03         8.2029000000024936E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   25                    0                    0                    0                 -114                  -39                   78                  227                    0                    0
                  16              1500000         4.1556589336628601E-03         1.0000000000000000E+03         6.9907000000024937E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   20                    0                    0                    0                 -117                  -43                   86                  233                    0                    0
                  17              1600000         4.3292440574704107E-03         1.0000000000000000E+03         8.2551000000024885E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   25                    0                    0                    0                 -124                  -44                   88                  247                    0                    0
                  18              1700000         4.3740508518405122E-03         1.0000000000000000E+03         8.3393000000024870E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    1                   27                    0                    0                    0                 -126                  -45                   90                  251                    0                    0
                  19              1800000         4.5420083017150342E-03         1.0000000000000000E+03         9.3817000000024848E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    0                   31                    0                    0                    0                 -131                  -45                   90                  260                    0                    0
                  20              1900000         4.6534499513988725E-03         1.0000000000000000E+03         9.9595000000024868E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   32                    0                    0                    0                 -133                  -45                   90                  265                    0                    0
                  21              2000000         4.6608503660383709E-03         1.0000000000000000E+03         1.0471100000002485E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   34                    0                    0                    0                 -135                  -45                   90                  269                    0                    0
                  22              2100000         4.6768756685515488E-03         1.0000000000000000E+03         1.0769000000002478E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   35                    0                    0                    0                 -136                  -45                   90                  271                    0                    0
                  23              2200000         4.6955949207160503E-03         1.0000000000000000E+03         1.0865200000002478E+02                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    3                   35                    0                    0                    0                 -137                  -45                   90                  272                    0                    0
                  24              2300000         4.7001337342556489E-03         1.0000000000000000E+03         1.1032700000002477E+02                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   37                    0                    0                    0                 -137                  -45                   90                  273                    0                    0
