               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         6.4591893835275303E-07         1.0000000000000000E+03        -5.4947500000000169E+01                   5                    6                   19                    0                    2                    0                    0                    0                    0                    0                   14                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    1                  -29                    0
                   3               200000         1.9419933060140615E-06         1.0000000000000000E+03        -1.0210950000000007E+02                   7                    5                   35                    0                    2                    0                    0                    0                    0                    0                   26                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    3                    1                  -55                    0
                   4               300000         3.9169157007933212E-06         1.0000000000000000E+03        -1.4099749999999977E+02                   7                    6                   45                    0                    2                    0                    0                    0                    0                    0                   36                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    9                    1                  -75                    0
                   5               400000         6.8797278155252665E-06         1.0000000000000000E+03        -1.5425449999999981E+02                   7                    7                   47                    0                    2                    0                    0                    0                    0                    0                   42                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   18                    1                  -83                    0
                   6               500000         9.8260696639847914E-06         1.0000000000000000E+03        -1.6335249999999982E+02                   7                    6                   49                    0                    2                    0                    0                    0                    0                    0                   45                    0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   23                    1                  -88                    0
                   7               600000         1.2577126387864010E-05         1.0000000000000000E+03        -1.6708899999999986E+02                   6                    8                   50                    0                    2                    0                    0                    0                    0                    0                   46                    0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   24                    1                  -91                    0
                   8               700000         1.4221198680100600E-05         1.0000000000000000E+03        -1.6911699999999985E+02                   6                    7                   50                    0                    2                    0                    0                    0                    0                    0                   47                    0                    0                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   27                    1                  -92                    0
                   9               800000         1.5888728009835027E-05         1.0000000000000000E+03        -1.6955049999999983E+02                   7                    6                   50                    0                    2                    0                    0                    0                    0                    0                   48                    0                    0                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   27                    1                  -92                    0
                  10               900000         1.8668551304209737E-05         1.0000000000000000E+03        -1.6867049999999986E+02                   7                    7                   48                    0                    2                    0                    0                    0                    0                    0                   50                    0                    0                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   28                    1                  -92                    0
                  11              1000000         2.2201302719480223E-05         1.0000000000000000E+03        -1.7701549999999983E+02                   7                    7                   52                    0                    2                    0                    0                    0                    0                    0                   50                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   29                    1                  -96                    0
                  12              1100000         2.8955690248197717E-05         1.0000000000000000E+03        -1.8167449999999988E+02                   7                    7                   54                    0                    2                    0                    0                    0                    0                    0                   50                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   29                    1                  -98                    0
                  13              1200000         3.4914078912093722E-05         1.0000000000000000E+03        -1.7961949999999987E+02                   7                    7                   53                    0                    2                    0                    0                    0                    0                    0                   50                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   29                    1                  -97                    0
                  14              1300000         4.0227112934907234E-05         1.0000000000000000E+03        -1.7707749999999987E+02                   7                    6                   52                    0                    2                    0                    0                    0                    0                    0                   50                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   30                    1                  -96                    0
                  15              1400000         4.3791360954066713E-05         1.0000000000000000E+03        -1.7709949999999986E+02                   7                    6                   52                    0                    2                    0                    0                    0                    0                    0                   50                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   30                    1                  -96                    0
                  16              1500000         4.7333815354351658E-05         1.0000000000000000E+03        -1.8267849999999990E+02                   7                    6                   54                    0                    2                    0                    0                    0                    0                    0                   51                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   32                    1                  -99                    0
                  17              1600000         5.4147709535355141E-05         1.0000000000000000E+03        -1.7333699999999988E+02                   6                    6                   50                    0                    2                    0                    0                    0                    0                    0                   50                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   33                    1                  -95                    0
                  18              1700000         5.9278135198391196E-05         1.0000000000000000E+03        -1.7642449999999985E+02                   6                    4                   52                    0                    2                    0                    0                    0                    0                    0                   50                    0                    0                    1                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                   -1                    0                   35                    1                  -98                    0
                  19              1800000         6.5121058365645381E-05         1.0000000000000000E+03        -1.7183899999999977E+02                   8                    1                   49                    0                    2                    0                    0                    0                    0                    0                   53                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   37                    1                  -95                    0
