               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.1000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         8.1218011679106398E-07         1.1000000000000000E+03         2.9460000000000282E+00                   8                    1                    6                    0                   11                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                    1                    0                    1                    0                    0                    0                    5                    0                    0                  -20                    0                    1                   30                   -7                    0
                   3               200000         1.0519737636373829E-05         1.1000000000000000E+03         1.3081000000003606E+01                   8                    1                    2                    0                    6                    0                    0                    0                    0                    0                    1                    0                    0                    0                    6                    0                    0                    1                    0                    0                    0                    0                    0                    2                    0                    0                  -25                    0                   17                   44                  -12                    1
                   4               300000         1.0809922120981556E-05         1.1000000000000000E+03         7.0630000000037931E+00                   8                    1                   10                    0                   16                    2                    0                    0                    0                    0                    1                    0                    0                    0                   13                    0                    0                    0                    0                    1                    0                    0                    0                    4                    0                    0                  -34                    0                   18                   54                  -21                    2
                   5               400000         1.5657538607309658E-05         1.1000000000000000E+03         1.9753000000008349E+01                   8                    2                    8                    0                    5                    0                    0                    0                    0                    0                    1                    0                    0                    0                   13                    0                    0                    0                    0                    1                    0                    0                    0                    3                    0                    0                  -39                    0                   29                   71                  -25                    2
                   6               500000         1.6098865780307795E-05         1.1000000000000000E+03         2.5320999999989215E+01                   8                    2                    9                    0                    8                    1                    0                    0                    0                    0                    1                    0                    0                    0                   19                    0                    0                    0                    0                    1                    0                    0                    0                    1                    0                    0                  -44                    0                   31                   80                  -27                    2
                   7               600000         1.6536448208383903E-05         1.1000000000000000E+03         3.0330999999986247E+01                   8                    2                   11                    0                   11                    1                    0                    0                    0                    0                    0                    0                    0                    0                   21                    0                    0                    0                    0                    1                    0                    0                    0                    4                    0                    0                  -50                    0                   32                   89                  -29                    2
                   8               700000         1.7255656661627262E-05         1.1000000000000000E+03         1.6397999999989246E+01                   8                    2                   18                    0                   13                    1                    0                    0                    0                    0                    1                    0                    0                    0                   25                    0                    0                    0                    0                    1                    0                    0                    0                    3                    1                    0                  -54                    0                   36                   96                  -39                    2
                   9               800000         1.7702127191705780E-05         1.1000000000000000E+03         2.5573999999984824E+01                   8                    2                   16                    0                   11                    0                    0                    0                    0                    0                    1                    0                    0                    0                   23                    1                    0                    1                    0                    1                    0                    0                    0                    6                    0                    0                  -59                    0                   39                  104                  -38                    2
                  10               900000         1.8294960762838717E-05         1.1000000000000000E+03         2.9499999999867503E+00                   8                    2                   29                    0                   15                    1                    0                    0                    0                    0                    0                    0                    0                    0                   24                    0                    0                    0                    0                    3                    0                    0                    0                   10                    0                    0                  -66                    0                   42                  114                  -52                    2
