               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         3.1524631340859269E-05         1.0000000000000000E+03        -1.1985999999994943E+01                   0                    1                    0                   21                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -32                  -33                    2                   63                   21                    0
                   3               200000         3.9127125278463229E-05         1.0000000000000000E+03        -5.0840000000858172E+00                   0                    3                    0                   12                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -39                  -36                    3                   75                   27                    1
                   4               300000         4.3822574816429347E-05         1.0000000000000000E+03        -1.6797000000099629E+01                   0                    5                    0                   17                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                  -42                  -42                    5                   79                   29                    1
                   5               400000         4.6409290989031816E-05         1.0000000000000000E+03        -1.4488000000144499E+01                   0                    5                    0                   15                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                  -44                  -43                    5                   82                   30                    2
                   6               500000         5.6035281625456951E-05         1.0000000000000000E+03         2.2599999998547555E+00                   0                    1                    0                   10                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -56                  -51                    8                  106                   39                    5
                   7               600000         7.4114030912782685E-05         1.0000000000000000E+03         8.6899999984430654E-01                   0                    0                    0                   13                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -66                  -62                    8                  127                   49                    5
                   8               700000         8.6395400620328499E-05         1.0000000000000000E+03        -1.2947000000181207E+01                   0                    2                    0                   19                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                  -73                  -73                    9                  138                   55                    6
                   9               800000         8.8272160582215939E-05         1.0000000000000000E+03        -1.5857000000189016E+01                   0                    3                    0                   15                    0                    0                    3                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    3                    0                  -75                  -74                   10                  140                   55                    7
                  10               900000         9.0277535764396786E-05         1.0000000000000000E+03        -1.1908000000182669E+01                   0                    4                    0                   15                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                  -78                  -76                   11                  146                   58                    7
                  11              1000000         9.5936108496036426E-05         1.0000000000000000E+03        -6.9660000002307187E+00                   0                    1                    0                   17                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -82                  -80                   11                  156                   62                    7
                  12              1100000         1.0735082699061864E-04         1.0000000000000000E+03        -1.6538000000223931E+01                   0                    7                    0                   18                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                  -91                  -90                   12                  170                   70                    7
                  13              1200000         1.1022964259437313E-04         1.0000000000000000E+03        -6.8010000003117810E+00                   0                    3                    0                   15                    0                    0                    0                    0                    1                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -93                  -90                   12                  177                   73                    7
                  14              1300000         1.1404834236125139E-04         1.0000000000000000E+03        -6.1250000003145653E+00                   0                    1                    0                   16                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -97                  -94                   13                  185                   75                    8
                  15              1400000         1.4873794262860304E-04         1.0000000000000000E+03         3.4229999996887170E+00                   0                    1                    0                   10                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -111                 -104                   15                  212                   87                    9
                  16              1500000         1.6132780255040624E-04         1.0000000000000000E+03        -9.0110000003260229E+00                   0                    1                    0                   17                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -118                 -116                   15                  225                   94                   10
                  17              1600000         1.6412847418652494E-04         1.0000000000000000E+03        -1.2075000000358614E+01                   0                    4                    0                   17                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                 -120                 -118                   15                  227                   96                   10
