               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         4.9701777694022809E-06         1.0000000000000000E+03        -2.3331000000000806E+01                   0                    4                    0                   21                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                  -14                  -18                    0                   24                    5                    0
                   3               200000         6.3375010173708993E-06         1.0000000000000000E+03        -4.1831000000000913E+01                   0                    7                    0                   33                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                  -17                  -27                    0                   28                    8                    0
                   4               300000         7.4163420065698640E-06         1.0000000000000000E+03        -4.4042000000000954E+01                   0                    5                    0                   31                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    7                    0                  -17                  -28                    0                   28                    9                    0
                   5               400000         8.0393193056996114E-06         1.0000000000000000E+03        -5.2053000000000964E+01                   0                    6                    0                   29                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   12                    0                  -19                  -30                    0                   29                    9                    0
                   6               500000         8.8195896769754275E-06         1.0000000000000000E+03        -5.3914000000000897E+01                   0                   10                    0                   27                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   12                    0                  -20                  -30                    1                   29                   10                    0
                   7               600000         9.6269494674860115E-06         1.0000000000000000E+03        -6.1922000000000850E+01                   0                   10                    0                   33                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   12                    0                  -20                  -33                    1                   29                   10                    0
                   8               700000         1.0564176164242525E-05         1.0000000000000000E+03        -6.3085999999960116E+01                   0                   13                    0                   30                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   13                    0                  -21                  -33                    1                   29                   11                    0
                   9               800000         1.1406593700999215E-05         1.0000000000000000E+03        -6.5719999999509028E+01                   0                   13                    0                   32                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   13                    0                  -21                  -34                    1                   29                   11                    0
                  10               900000         1.2136872383605534E-05         1.0000000000000000E+03        -6.5973999998280789E+01                   0                   12                    0                   31                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   14                    0                  -22                  -35                    1                   31                   12                    0
                  11              1000000         1.2918066240199206E-05         1.0000000000000000E+03        -6.8711999998108240E+01                   0                   10                    0                   31                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   16                    0                  -22                  -36                    1                   31                   12                    0
                  12              1100000         1.3571566615984166E-05         1.0000000000000000E+03        -7.0830999998108211E+01                   0                   11                    0                   34                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   15                    0                  -22                  -37                    1                   31                   12                    0
                  13              1200000         1.4272517010660691E-05         1.0000000000000000E+03        -7.4069999998108287E+01                   0                   11                    0                   35                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   15                    0                  -22                  -38                    1                   31                   12                    0
