               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         2.9445071980189117E-02         1.0000000000000000E+03         3.2567999999999401E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    6                    0                    0                    0                  -22                   -4                    6                   44                    1                    0
                   3               200000         4.4275288539382479E-02         1.0000000000000000E+03         3.5011000000012558E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    7                    0                    0                    0                  -25                   -5                    8                   50                    1                    0
                   4               300000         5.7825762616145103E-02         1.0000000000000000E+03         4.4876000000012553E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   11                    0                    0                    0                  -29                   -5                    8                   58                    1                    0
                   5               400000         6.7682724796304175E-02         1.0000000000000000E+03         4.9855000000012552E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   13                    0                    0                    0                  -33                   -6                   10                   66                    1                    0
                   6               500000         8.0624027821094138E-02         1.0000000000000000E+03         2.8825000000012416E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                    0                    0                  -35                  -11                   20                   69                    1                    0
                   7               600000         1.0051250409736641E-01         1.0000000000000000E+03         2.7682000000019301E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                    0                  -42                  -15                   28                   84                    1                    0
                   8               700000         1.2920334825664206E-01         1.0000000000000000E+03         2.5239000000017377E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                    0                    0                  -56                  -23                   42                  112                    2                    0
                   9               800000         1.8015251767175749E-01         1.0000000000000000E+03         1.6706000000000547E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -84                  -40                   70                  167                    5                    0
                  10               900000         2.2379162224124713E-01         1.0000000000000000E+03         2.9277999999997569E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    6                    0                    0                    0                 -100                  -46                   80                  199                    6                    0
                  11              1000000         2.3589475033377044E-01         1.0000000000000000E+03         4.4876000000001277E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   11                    0                    0                    0                 -106                  -46                   80                  212                    6                    0
                  12              1100000         2.4652842984956463E-01         1.0000000000000000E+03         4.2340000000001275E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   10                    0                    0                    0                 -111                  -49                   86                  222                    6                    0
                  13              1200000         2.5465600231444879E-01         1.0000000000000000E+03         5.0596000000001268E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   13                    0                    0                    0                 -115                  -49                   86                  229                    6                    0
                  14              1300000         2.6266670921078733E-01         1.0000000000000000E+03         4.7319000000001274E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   12                    0                    0                    0                 -117                  -51                   90                  234                    6                    0
                  15              1400000         2.7069209817374773E-01         1.0000000000000000E+03         5.2298000000001274E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   14                    0                    0                    0                 -119                  -51                   90                  238                    6                    0
