               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         1.9115368394041871E-07         1.0000000000000000E+03        -3.1860000000024753E+00                   8                    0                    0                    0                   11                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -8                    0                    0                   10                    0                    0
                   3               200000         2.2226840029369067E-02         1.0000000000000000E+03         1.0358999999997536E+01                   8                    1                    0                    0                    2                    1                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -18                    0                   11                   34                   -6                    0
                   4               300000         3.1915769591951429E-02         1.0000000000000000E+03         2.0114499999998696E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -25                    0                   18                   49                   -9                    0
                   5               400000         3.6641614940424574E-02         1.0000000000000000E+03         2.5071499999998711E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -28                    0                   20                   55                  -10                    0
                   6               500000         4.2040784418990840E-02         1.0000000000000000E+03         2.5000499999998706E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -30                    0                   24                   59                  -12                    0
                   7               600000         4.2626930994475433E-02         1.0000000000000000E+03         2.7536499999998711E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -31                    0                   24                   61                  -12                    0
                   8               700000         4.3475590973600091E-02         1.0000000000000000E+03         2.9645499999998712E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -32                    0                   24                   63                  -12                    0
                   9               800000         4.5633551235340436E-02         1.0000000000000000E+03         3.3282500000002507E+01                   9                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                   11                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -34                    0                   24                   66                  -12                    0
                  10               900000         4.5834676856060345E-02         1.0000000000000000E+03         4.2287500000002382E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   15                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -37                    0                   24                   73                  -12                    0
                  11              1000000         4.8597277522525510E-02         1.0000000000000000E+03         4.2468500000002379E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   15                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -38                    0                   26                   75                  -13                    0
                  12              1100000         5.2623508350828324E-02         1.0000000000000000E+03         4.3751500000002380E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   16                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -39                    0                   28                   78                  -14                    0
                  13              1200000         5.9595295175138771E-02         1.0000000000000000E+03         4.1215500000002379E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   15                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -42                    0                   36                   84                  -18                    0
                  14              1300000         6.4183250292113136E-02         1.0000000000000000E+03         4.6194500000002378E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   17                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -45                    0                   38                   90                  -19                    0
                  15              1400000         7.0555549575235105E-02         1.0000000000000000E+03         4.7288500000002379E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   17                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -46                    0                   38                   91                  -19                    0
                  16              1500000         7.5695586327109432E-02         1.0000000000000000E+03         4.3658500000002377E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   16                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                   44                   94                  -22                    0
                  17              1600000         8.0779322174942728E-02         1.0000000000000000E+03         4.7058500000002375E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   17                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -50                    0                   46                   99                  -23                    0
                  18              1700000         8.3885220051160114E-02         1.0000000000000000E+03         4.4281500000002382E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   15                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -52                    0                   52                  103                  -26                    0
                  19              1800000         8.7511931713956853E-02         1.0000000000000000E+03         4.9563500000002371E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   18                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -55                    0                   54                  109                  -27                    0
                  20              1900000         8.9590224423572992E-02         1.0000000000000000E+03         5.0606500000002384E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   17                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                    0                  -56                    0                   54                  110                  -27                    0
                  21              2000000         8.9738048442198570E-02         1.0000000000000000E+03         5.4617500000002373E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   20                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -57                    0                   54                  113                  -27                    0
                  22              2100000         9.7098571366847589E-02         1.0000000000000000E+03         5.6152500000002377E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   21                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -59                    0                   58                  118                  -29                    0
                  23              2200000         1.0244086476170081E-01         1.0000000000000000E+03         5.4390500000002369E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   20                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                  -61                    0                   62                  121                  -31                    0
                  24              2300000         1.0664971150144784E-01         1.0000000000000000E+03         5.7936500000002354E+01                   9                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                   22                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                  -64                    0                   64                  126                  -32                    0
                  25              2400000         1.0785155419401111E-01         1.0000000000000000E+03         6.0852500000002365E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   23                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -64                    0                   64                  128                  -32                    0
                  26              2500000         1.1449895522695835E-01         1.0000000000000000E+03         6.8460499999925929E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   26                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -67                    0                   64                  134                  -32                    0
                  27              2600000         1.2112402486947493E-01         1.0000000000000000E+03         7.1132499999925258E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   26                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -70                    0                   66                  139                  -33                    0
                  28              2700000         1.2336462392112146E-01         1.0000000000000000E+03         7.3532499999925193E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   28                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -71                    0                   68                  142                  -34                    0
