               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         4.3086583718735682E-04         1.0000000000000000E+03         4.8607000000002095E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                   13                    0                    0                    0                  -25                   -2                    2                   49                    1                    0
                   3               200000         1.2528141638700641E-03         1.0000000000000000E+03         6.6178999999980363E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    3                   18                    0                    0                    0                  -37                   -4                    6                   72                    1                    0
                   4               300000         1.3372174769312832E-03         1.0000000000000000E+03         8.2890999999980309E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   26                    0                    0                    0                  -43                   -4                    6                   85                    1                    0
                   5               400000         1.5432544683252033E-03         1.0000000000000000E+03         8.0094999999980331E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   24                    0                    0                    0                  -46                   -6                   10                   91                    1                    0
                   6               500000         2.0251016369185679E-03         1.0000000000000000E+03         8.4917999999980353E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   27                    0                    0                    0                  -50                   -7                   12                   99                    1                    0
                   7               600000         2.0840747883049625E-03         1.0000000000000000E+03         9.2566999999980283E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   29                    0                    0                    0                  -53                   -7                   12                  105                    1                    0
                   8               700000         2.8059496025556346E-03         1.0000000000000000E+03         9.7523999999980262E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   31                    0                    0                    0                  -57                   -8                   14                  113                    1                    0
                   9               800000         2.9908884431530383E-03         1.0000000000000000E+03         8.9915999999980301E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   28                    0                    0                    0                  -58                  -10                   18                  115                    1                    0
                  10               900000         2.9961065887859849E-03         1.0000000000000000E+03         9.2990999999980261E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   30                    0                    0                    0                  -59                  -10                   18                  117                    1                    0
                  11              1000000         3.1391849458627715E-03         1.0000000000000000E+03         9.7899999999980309E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    2                   31                    0                    0                    0                  -62                  -10                   18                  122                    1                    0
                  12              1100000         3.2804820049168412E-03         1.0000000000000000E+03         1.0252799999998028E+02                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   34                    0                    0                    0                  -63                  -10                   18                  125                    1                    0
                  13              1200000         3.2854310589107579E-03         1.0000000000000000E+03         1.0252799999998028E+02                   0                    0                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    1                   34                    0                    0                    0                  -63                  -10                   18                  125                    1                    0
                  14              1300000         3.6462332948011314E-03         1.0000000000000000E+03         1.0306099999998018E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   33                    0                    0                    0                  -65                  -11                   20                  129                    1                    0
                  15              1400000         3.6514910190343390E-03         1.0000000000000000E+03         1.0546099999998023E+02                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   35                    0                    0                    0                  -66                  -11                   20                  131                    1                    0
