               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         5.4679636935667196E-06         1.0000000000000000E+03        -7.7448000000001130E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -30                    0                    0                    0                    0
                   3                16000         1.0642408909929994E-05         1.0000000000000000E+03        -9.7047000000001660E+01                   0                    0                   76                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -38                    0                    0                    0                    0
                   4                24000         1.7395545186209927E-05         1.0000000000000000E+03        -9.9567000000001698E+01                   0                    0                   78                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -39                    0                    0                    0                    0
                   5                32000         2.6055121945871197E-05         1.0000000000000000E+03        -1.1157300000000212E+02                   0                    0                   88                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -44                    0                    0                    0                    0
                   6                40000         3.7620564792481564E-05         1.0000000000000000E+03        -1.1638200000000229E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                   7                48000         5.5327364371880515E-05         1.0000000000000000E+03        -1.1883600000000236E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                   8                56000         8.4906664522563498E-05         1.0000000000000000E+03        -1.2361200000000254E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                   9                64000         1.4657328201650425E-04         1.0000000000000000E+03        -1.2361200000000254E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  10                72000         2.0843415189401203E-04         1.0000000000000000E+03        -1.2361200000000254E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  11                80000         2.7023682822040044E-04         1.0000000000000000E+03        -1.2361200000000254E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
                  12                88000         3.3366949155937364E-04         1.0000000000000000E+03        -1.2361200000000254E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
