               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         1.0049150601382669E-02         1.0000000000000000E+03         1.6609999999993409E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -39                  -18                   24                   77                    6                    0
                   3               200000         1.9126210437276289E-02         1.0000000000000000E+03         1.6576999999984139E+01                   0                    1                    0                    0                    0                    0                    1                    0                    1                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                  -70                  -36                   49                  139                   11                    0
                   4               300000         2.8012712799266121E-02         1.0000000000000000E+03         2.0184999999979599E+01                   0                    0                    0                    2                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                  -95                  -51                   68                  190                   16                    0
                   5               400000         4.1717873580358951E-02         1.0000000000000000E+03         1.5298999999975031E+01                   0                    0                    0                    2                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -126                  -69                   98                  252                   19                    0
                   6               500000         5.5164155038045712E-02         1.0000000000000000E+03         1.4052999999970789E+01                   0                    2                    0                    0                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -162                  -90                  127                  323                   26                    0
                   7               600000         6.9162718007700172E-02         1.0000000000000000E+03         1.5298999999962771E+01                   0                    0                    0                    2                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -195                 -110                  154                  390                   32                    0
                   8               700000         8.2821174312537105E-02         1.0000000000000000E+03         1.6705999999950382E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -239                 -136                  188                  477                   42                    0
                   9               800000         9.6520654861982177E-02         1.0000000000000000E+03         1.6609999999944304E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -279                 -163                  214                  557                   56                    0
                  10               900000         1.1035645058351143E-01         1.0000000000000000E+03         1.5298999999937813E+01                   0                    0                    0                    2                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -320                 -190                  244                  640                   67                    0
