               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         9.0201383172484274E-06         1.0000000000000000E+03        -1.6171899999999997E+02                   8                    2                   51                    0                    0                    0                    0                    0                    0                    0                   45                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   22                    0                  -88                    0
                   3               200000         1.1560549662442643E-05         1.0000000000000000E+03        -1.6259299999999999E+02                   8                    2                   48                    0                    0                    0                    0                    0                    0                    0                   49                    0                    0                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   28                    0                  -89                    0
                   4               300000         1.3677123562735950E-05         1.0000000000000000E+03        -1.7349650000000003E+02                   7                    4                   52                    0                    0                    0                    0                    0                    0                    0                   50                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   30                    0                  -95                    0
                   5               400000         1.6043587875968698E-05         1.0000000000000000E+03        -1.8074550000000005E+02                   7                    4                   54                    0                    0                    0                    0                    0                    0                    0                   52                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   33                    0                  -99                    0
                   6               500000         1.7788412957928832E-05         1.0000000000000000E+03        -1.8049950000000004E+02                   7                    4                   53                    0                    0                    0                    0                    0                    0                    0                   53                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   34                    0                  -99                    0
                   7               600000         1.9534819792794138E-05         1.0000000000000000E+03        -1.8049950000000004E+02                   7                    4                   53                    0                    0                    0                    0                    0                    0                    0                   53                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   34                    0                  -99                    0
                   8               700000         2.1280281404503733E-05         1.0000000000000000E+03        -1.7805650000000000E+02                   7                    4                   52                    0                    0                    0                    0                    0                    0                    0                   53                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   34                    0                  -98                    0
                   9               800000         2.3017037231764956E-05         1.0000000000000000E+03        -1.7683649999999997E+02                   7                    4                   50                    0                    0                    0                    0                    0                    0                    0                   55                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   37                    0                  -98                    0
                  10               900000         2.4763558740695099E-05         1.0000000000000000E+03        -1.7481449999999998E+02                   7                    4                   49                    0                    0                    0                    0                    0                    0                    0                   55                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   37                    0                  -97                    0
                  11              1000000         2.6419992975062481E-05         1.0000000000000000E+03        -1.8064650000000000E+02                   7                    3                   52                    0                    0                    0                    0                    0                    0                    0                   55                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   38                    0                 -100                    0
                  12              1100000         2.9295737543091209E-05         1.0000000000000000E+03        -1.7653649999999999E+02                   7                    3                   50                    0                    0                    0                    0                    0                    0                    0                   55                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   38                    0                  -98                    0
                  13              1200000         3.2041341149828249E-05         1.0000000000000000E+03        -1.8239649999999995E+02                   7                    4                   52                    0                    0                    0                    0                    0                    0                    0                   56                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   38                    0                 -101                    0
                  14              1300000         3.4611820175830624E-05         1.0000000000000000E+03        -1.7401549999999992E+02                   7                    4                   48                    0                    0                    0                    0                    0                    0                    0                   56                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   38                    0                  -97                    0
                  15              1400000         3.7229429621488767E-05         1.0000000000000000E+03        -1.7758599999999998E+02                   6                    4                   50                    0                    0                    0                    0                    0                    0                    0                   55                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   39                    0                  -99                    0
                  16              1500000         3.9223793560072594E-05         1.0000000000000000E+03        -1.7937949999999992E+02                   6                    4                   51                    0                    0                    0                    0                    0                    0                    0                   55                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                   39                    0                 -101                    0
                  17              1600000         4.2973047234775333E-05         1.0000000000000000E+03        -1.8190249999999995E+02                   7                    3                   52                    0                    0                    0                    0                    0                    0                    0                   56                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   39                    0                 -101                    0
                  18              1700000         4.8255049299091893E-05         1.0000000000000000E+03        -1.7625199999999992E+02                   7                    3                   49                    0                    0                    0                    0                    0                    0                    0                   56                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                   39                    0                  -99                    0
                  19              1800000         5.3689033907145911E-05         1.0000000000000000E+03        -1.8170849999999993E+02                   7                    3                   52                    0                    0                    0                    0                    0                    0                    0                   56                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   39                    0                 -101                    0
                  20              1900000         5.9154905449317855E-05         1.0000000000000000E+03        -1.7763149999999993E+02                   7                    3                   50                    0                    0                    0                    0                    0                    0                    0                   56                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   39                    0                  -99                    0
                  21              2000000         6.4473012141222222E-05         1.0000000000000000E+03        -1.7345949999999991E+02                   7                    3                   48                    0                    0                    0                    0                    0                    0                    0                   56                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   39                    0                  -97                    0
                  22              2100000         7.4461586087226159E-05         1.0000000000000000E+03        -1.7757749999999999E+02                   6                    3                   50                    0                    0                    0                    0                    0                    0                    0                   55                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                   40                    0                 -100                    0
                  23              2200000         8.0536789251597199E-05         1.0000000000000000E+03        -1.7542099999999988E+02                   8                    1                   49                    0                    0                    0                    0                    0                    0                    0                   57                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   40                    0                  -98                    0
                  24              2300000         8.6066776547187419E-05         1.0000000000000000E+03        -1.8370800000000000E+02                   4                    6                   52                    0                    0                    0                    0                    0                    0                    0                   55                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   41                    0                 -103                    0
                  25              2400000         9.1285586460177991E-05         1.0000000000000000E+03        -1.8001099999999988E+02                   6                    4                   50                    0                    0                    0                    0                    0                    0                    0                   57                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   41                    0                 -101                    0
                  26              2500000         9.8384465139793258E-05         1.0000000000000000E+03        -1.8237399999999994E+02                   5                    5                   51                    0                    0                    0                    0                    0                    0                    0                   56                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                   41                    0                 -103                    0
                  27              2600000         1.0573380704007119E-04         1.0000000000000000E+03        -1.8370800000000000E+02                   4                    6                   52                    0                    0                    0                    0                    0                    0                    0                   55                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   41                    0                 -103                    0
                  28              2700000         1.1360509501478119E-04         1.0000000000000000E+03        -1.7798499999999987E+02                   6                    4                   49                    0                    0                    0                    0                    0                    0                    0                   57                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   41                    0                 -100                    0
                  29              2800000         1.3255013477840962E-04         1.0000000000000000E+03        -1.7932299999999987E+02                   6                    3                   50                    0                    0                    0                    0                    0                    0                    0                   57                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   42                    0                 -101                    0
                  30              2900000         1.4664217028051822E-04         1.0000000000000000E+03        -1.7520049999999992E+02                   5                    4                   48                    0                    0                    0                    0                    0                    0                    0                   56                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   42                    0                  -99                    0
                  31              3000000         1.5389260489100988E-04         1.0000000000000000E+03        -1.7678849999999983E+02                   6                    2                   48                    0                    0                    0                    0                    0                    0                    0                   58                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                   44                    0                 -101                    0
                  32              3100000         1.6677600272882394E-04         1.0000000000000000E+03        -1.7474999999999960E+02                   6                    5                   45                    0                    0                    0                    0                    0                    0                    0                   61                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   44                    0                 -100                    0
                  33              3200000         1.7634660263165177E-04         1.0000000000000000E+03        -1.8017599999999973E+02                   3                    8                   47                    0                    0                    0                    0                    0                    0                    0                   59                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                   45                    0                 -104                    0
                  34              3300000         1.8529980968076551E-04         1.0000000000000000E+03        -1.7760649999999973E+02                   3                    8                   46                    0                    0                    0                    0                    0                    0                    0                   59                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   45                    0                 -102                    0
                  35              3400000         1.9170033521815233E-04         1.0000000000000000E+03        -1.8134899999999979E+02                   2                    9                   48                    0                    0                    0                    0                    0                    0                    0                   58                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   45                    0                 -104                    0
                  36              3500000         1.9441533689432768E-04         1.0000000000000000E+03        -1.7617649999999966E+02                   3                    8                   45                    0                    0                    0                    0                    0                    0                    0                   60                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   46                    1                 -102                    0
                  37              3600000         1.9506277619378310E-04         1.0000000000000000E+03        -1.7861949999999970E+02                   3                    8                   46                    0                    0                    0                    0                    0                    0                    0                   60                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   46                    1                 -103                    0
                  38              3700000         1.9571119372638142E-04         1.0000000000000000E+03        -1.7861949999999970E+02                   3                    8                   46                    0                    0                    0                    0                    0                    0                    0                   60                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   46                    1                 -103                    0
                  39              3800000         1.9635894315308140E-04         1.0000000000000000E+03        -1.7867249999999970E+02                   3                    8                   46                    0                    0                    0                    0                    0                    0                    0                   60                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   46                    1                 -103                    0
                  40              3900000         1.9697973647029839E-04         1.0000000000000000E+03        -1.7861949999999970E+02                   3                    8                   46                    0                    0                    0                    0                    0                    0                    0                   60                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   46                    1                 -103                    0
                  41              4000000         1.9763128239389546E-04         1.0000000000000000E+03        -1.7867249999999970E+02                   3                    8                   46                    0                    0                    0                    0                    0                    0                    0                   60                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   46                    1                 -103                    0
                  42              4100000         1.9883058428846355E-04         1.0000000000000000E+03        -1.7809849999999980E+02                   1                   10                   46                    0                    0                    0                    0                    0                    0                    0                   58                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   46                    1                 -103                    0
                  43              4200000         1.9969279687990176E-04         1.0000000000000000E+03        -1.8196799999999982E+02                   0                   11                   48                    0                    0                    1                    0                    0                    0                    0                   57                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                   -1                    0                   46                    1                 -105                    0
                  44              4300000         1.9994449409903404E-04         1.0000000000000000E+03        -1.8432799999999989E+02                   0                   10                   50                    0                    0                    1                    0                    0                    0                    0                   56                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                   -1                    0                   46                    1                 -106                    0
                  45              4400000         2.0120020844608779E-04         1.0000000000000000E+03        -1.7697599999999977E+02                   0                   12                   45                    0                    0                    1                    0                    0                    0                    0                   57                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                    0                   46                    1                 -103                    0
                  46              4500000         2.0141712837860057E-04         1.0000000000000000E+03        -1.8551799999999980E+02                   0                   12                   49                    0                    0                    1                    0                    0                    0                    0                   57                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                    0                   46                    1                 -107                    0
                  47              4600000         2.0187473536580679E-04         1.0000000000000000E+03        -1.8261849999999978E+02                   1                   11                   47                    0                    0                    1                    0                    0                    0                    0                   57                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                    0                   46                    1                 -105                    0
                  48              4700000         2.0227829257792883E-04         1.0000000000000000E+03        -1.8497849999999985E+02                   1                   10                   49                    0                    0                    1                    0                    0                    0                    0                   56                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                    0                   46                    1                 -106                    0
                  49              4800000         2.0579405718946226E-04         1.0000000000000000E+03        -1.8519699999999972E+02                   2                   11                   48                    0                    1                    0                    0                    0                    0                    0                   58                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                    0                   46                    1                 -106                    0
                  50              4900000         2.1113332990219840E-04         1.0000000000000000E+03        -1.8192699999999962E+02                   4                    9                   46                    0                    1                    0                    0                    0                    0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                    0                   46                    1                 -104                    0
                  51              5000000         2.1691585130444922E-04         1.0000000000000000E+03        -1.7791499999999962E+02                   4                    9                   44                    0                    1                    0                    0                    0                    0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                    0                   46                    1                 -102                    0
