               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         8.9307014020622463E-05         1.0000000000000000E+03         1.1216999999996732E+01                   0                    2                    0                    6                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                  -37                  -28                    5                   72                   22                    1
                   3               200000         2.4862341705308543E-04         1.0000000000000000E+03         1.2300999999999513E+01                   0                    2                    0                    5                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                  -72                  -59                   12                  142                   50                    1
                   4               300000         3.7004028399959720E-04         1.0000000000000000E+03         1.4877999999996399E+01                   0                    2                    0                    3                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                  -95                  -78                   19                  186                   65                    3
                   5               400000         5.1652707385329113E-04         1.0000000000000000E+03         6.2549999999853636E+00                   0                    0                    0                    9                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -125                 -111                   23                  246                   93                    4
                   6               500000         7.1129720225939440E-04         1.0000000000000000E+03         1.4005999999988143E+01                   0                    0                    0                    3                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -160                 -138                   35                  314                  116                    6
                   7               600000         8.8995931043266304E-04         1.0000000000000000E+03         1.1346999999982890E+01                   0                    1                    0                    4                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -190                 -166                   41                  372                  140                    7
                   8               700000         1.0624564325907608E-03         1.0000000000000000E+03         3.6509999999826435E+00                   0                    2                    0                    8                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -218                 -192                   51                  427                  158                    8
                   9               800000         1.2497505240053970E-03         1.0000000000000000E+03         1.3786999999981083E+01                   0                    2                    0                    4                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -253                 -223                   53                  496                  190                    9
                  10               900000         1.3845724626167805E-03         1.0000000000000000E+03         1.0068999999980726E+01                   0                    0                    0                    6                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -283                 -252                   61                  555                  213                   11
                  11              1000000         1.5241753098976997E-03         1.0000000000000000E+03         6.4579999999867592E+00                   0                    1                    0                    5                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -313                 -281                   66                  612                  238                   13
                  12              1100000         1.5881544659065363E-03         1.0000000000000000E+03         1.1346999999984192E+01                   0                    1                    0                    4                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -332                 -297                   69                  650                  254                   13
                  13              1200000         1.7835150922493649E-03         1.0000000000000000E+03         1.2979999999899250E+00                   0                    2                    0                    9                    0                    0                    1                    0                    1                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                 -357                 -322                   75                  698                  272                   14
                  14              1300000         1.9017636821106092E-03         1.0000000000000000E+03         8.5259999999966869E+00                   0                    2                    0                    6                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -380                 -340                   83                  744                  288                   15
                  15              1400000         2.0642356331108530E-03         1.0000000000000000E+03         1.2713999999993840E+01                   0                    1                    0                    3                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -418                 -372                   93                  819                  316                   16
                  16              1500000         2.2180133607394279E-03         1.0000000000000000E+03         6.2079999999918991E+00                   0                    3                    0                    4                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -456                 -406                  105                  893                  342                   17
                  17              1600000         2.3767851745838528E-03         1.0000000000000000E+03         1.1237999999991743E+01                   0                    2                    0                    4                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -489                 -435                  112                  958                  367                   19
                  18              1700000         2.5761219965524116E-03         1.0000000000000000E+03         1.0076999999991772E+01                   0                    0                    0                    6                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -523                 -467                  120                 1026                  394                   20
                  19              1800000         2.7280408543417086E-03         1.0000000000000000E+03         1.2588999999995510E+01                   0                    3                    0                    2                    0                    0                    1                    0                    1                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -559                 -498                  127                 1094                  422                   22
                  20              1900000         2.8935601592830870E-03         1.0000000000000000E+03         3.3339999999908199E+00                   0                    2                    0                   10                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -593                 -531                  139                 1162                  445                   23
                  21              2000000         2.9914987644409953E-03         1.0000000000000000E+03         1.5053999999988573E+01                   0                    4                    0                    2                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -621                 -550                  147                 1217                  464                   23
                  22              2100000         3.1773221536700140E-03         1.0000000000000000E+03         7.3349999999960289E+00                   0                    1                    0                    6                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                 -659                 -586                  161                 1291                  489                   26
