               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         1.9416585252018152E-03         1.0000000000000000E+03        -2.6519999999999100E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   3                16000         2.0039976713715395E-03         1.0000000000000000E+03        -2.6519999999998167E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   4                24000         2.0616073627066594E-03         1.0000000000000000E+03        -5.3039999999998191E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                   5                32000         2.0928614267819146E-03         1.0000000000000000E+03        -5.3040000000004195E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                   6                40000         2.1253961448454190E-03         1.0000000000000000E+03        -5.3040000000009480E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                   7                48000         2.1568643773607825E-03         1.0000000000000000E+03        -5.3040000000014178E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                   8                56000         2.1887774744412608E-03         1.0000000000000000E+03        -5.3040000000019658E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                   9                64000         2.2203818540054857E-03         1.0000000000000000E+03        -5.3040000000025103E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  10                72000         2.2524533528502995E-03         1.0000000000000000E+03        -5.3040000000030947E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  11                80000         2.2835245516817579E-03         1.0000000000000000E+03        -5.2710000000036965E+00                   0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -2                    0                    0                    0                    0
                  12                88000         2.3069227672584346E-03         1.0000000000000000E+03        -7.9230000000037748E+00                   0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -3                    0                    0                    0                    0
                  13                96000         2.3286969085403496E-03         1.0000000000000000E+03        -7.9560000000037743E+00                   0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -3                    0                    0                    0                    0
                  14               104000         2.3500866222322674E-03         1.0000000000000000E+03        -7.9230000000037748E+00                   0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -3                    0                    0                    0                    0
                  15               112000         2.3716403519975409E-03         1.0000000000000000E+03        -7.9560000000037743E+00                   0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -3                    0                    0                    0                    0
                  16               120000         2.3928365793764077E-03         1.0000000000000000E+03        -7.9230000000037748E+00                   0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -3                    0                    0                    0                    0
                  17               128000         2.4141751608223825E-03         1.0000000000000000E+03        -7.9230000000037748E+00                   0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -3                    0                    0                    0                    0
                  18               136000         2.4357254307332144E-03         1.0000000000000000E+03        -7.9230000000037748E+00                   0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -3                    0                    0                    0                    0
                  19               144000         2.4570626929934516E-03         1.0000000000000000E+03        -7.9230000000037748E+00                   0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -3                    0                    0                    0                    0
                  20               152000         2.4783964615958478E-03         1.0000000000000000E+03        -7.9560000000037743E+00                   0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -3                    0                    0                    0                    0
                  21               160000         2.4998555653988758E-03         1.0000000000000000E+03        -7.9560000000037743E+00                   0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -3                    0                    0                    0                    0
                  22               168000         2.5145645065817583E-03         1.0000000000000000E+03        -7.5690000000045412E+00                   0                    3                    5                    0                    0                    0                    0                    0                    1                    0                    1                    0                   -1                   -3                    0                    0                    0                    0
                  23               176000         2.5153681061114148E-03         1.0000000000000000E+03        -7.8410000000100801E+00                   0                    3                    5                    0                    0                    0                    0                    0                    1                    0                    1                    0                   -1                   -3                    0                    0                    0                    0
