               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.1000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         7.7763118961966804E-05         1.1000000000000000E+03         3.4750500000003179E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   12                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -23                    0                    2                   45                   -1                    0
                   3               200000         1.0586533353864973E-04         1.1000000000000000E+03         4.7266500000003177E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   17                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -28                    0                    2                   55                   -1                    0
                   4               300000         1.5721401151725986E-04         1.1000000000000000E+03         5.1632500000003169E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   18                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -32                    0                    6                   63                   -3                    0
                   5               400000         1.7984386584987748E-04         1.1000000000000000E+03         5.4683500000003164E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   20                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -34                    0                    8                   67                   -4                    0
                   6               500000         1.9460565966957096E-04         1.1000000000000000E+03         5.7443500000003155E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   21                    0                    0                    0                    0                    1                    0                    0                    0                    1                    0                    0                  -36                    0                    8                   70                   -4                    0
                   7               600000         2.1078003751929337E-04         1.1000000000000000E+03         6.2505500000002158E+01                   9                    0                    1                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   24                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -38                    0                    8                   75                   -5                    0
                   8               700000         2.8301327926132732E-04         1.1000000000000000E+03         7.6390499999987654E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   28                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -43                    0                    8                   85                   -4                    0
                   9               800000         3.0510157845033093E-04         1.1000000000000000E+03         7.7538499999987650E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   29                    0                    0                    0                    0                    1                    0                    0                    0                    1                    0                    0                  -44                    0                    8                   86                   -4                    0
                  10               900000         3.0892716242750663E-04         1.1000000000000000E+03         8.1605499999987671E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   31                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -45                    0                    8                   89                   -4                    0
                  11              1000000         3.5274211747660404E-04         1.1000000000000000E+03         8.4860499999987638E+01                   9                    0                    1                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   33                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -48                    0                   10                   95                   -6                    0
                  12              1100000         3.8034297817784860E-04         1.1000000000000000E+03         8.6912499999987602E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   33                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -49                    0                   12                   97                   -6                    0
                  13              1200000         3.8913693722034375E-04         1.1000000000000000E+03         8.8627499999987648E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   33                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -50                    0                   12                   99                   -6                    0
                  14              1300000         4.2532697658043979E-04         1.1000000000000000E+03         8.9104499999987596E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   34                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                  -51                    0                   14                  101                   -7                    0
                  15              1400000         4.5959431981532528E-04         1.1000000000000000E+03         9.2618499999987620E+01                   9                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                   35                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -53                    0                   14                  104                   -7                    0
                  16              1500000         4.6666419924135783E-04         1.1000000000000000E+03         9.2913499999987536E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   34                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                    0                  -53                    0                   14                  104                   -7                    0
                  17              1600000         4.8084433773694488E-04         1.1000000000000000E+03         9.6827499999987580E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   36                    0                    0                    0                    0                    1                    0                    0                    0                    2                    0                    0                  -55                    0                   14                  108                   -7                    0
                  18              1700000         5.0039630962632833E-04         1.1000000000000000E+03         1.0402949999998755E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   39                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -57                    0                   14                  113                   -7                    0
                  19              1800000         5.1970032168376188E-04         1.1000000000000000E+03         1.0905749999998751E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   41                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -59                    0                   14                  117                   -7                    0
                  20              1900000         6.2722706687102256E-04         1.1000000000000000E+03         1.0969249999998752E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   41                    0                    0                    0                    0                    1                    0                    0                    0                    2                    0                    0                  -60                    0                   14                  118                   -7                    0
                  21              2000000         6.4825182719407699E-04         1.1000000000000000E+03         1.1268649999998755E+02                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   41                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                    0                  -62                    0                   14                  121                   -7                    0
                  22              2100000         6.8645554597817867E-04         1.1000000000000000E+03         1.2000149999998739E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   46                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                  -63                    0                   14                  125                   -7                    0
                  23              2200000         7.9047308319856379E-04         1.1000000000000000E+03         1.2385749999998747E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   47                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -65                    0                   14                  129                   -7                    0
                  24              2300000         8.2914275044062679E-04         1.1000000000000000E+03         1.2367200000000467E+02                   8                    1                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                   45                    0                    0                    0                    0                    4                    0                    0                    0                    5                    0                    0                  -70                    0                   15                  133                   -8                    0
                  25              2400000         8.2959343005278342E-04         1.1000000000000000E+03         1.2902900000001210E+02                   8                    1                    0                    0                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                   44                    0                    0                    1                    0                    7                    0                    0                    0                    9                    0                    0                  -77                    0                   15                  140                   -8                    0
                  26              2500000         8.3898429700161924E-04         1.1000000000000000E+03         1.4352950000012365E+02                   9                    0                    1                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   51                    0                    0                    0                    0                    1                    0                    0                    0                    9                    0                    0                  -78                    0                   16                  150                   -9                    0
                  27              2600000         8.7359166359651818E-04         1.1000000000000000E+03         1.5033550000012372E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   54                    0                    0                    0                    0                    2                    0                    0                    0                    6                    0                    0                  -79                    0                   16                  153                   -8                    0
                  28              2700000         9.1431444856579947E-04         1.1000000000000000E+03         1.4903850000012355E+02                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   56                    0                    0                    0                    0                    2                    0                    0                    0                    3                    0                    0                  -80                    0                   20                  156                  -10                    0
                  29              2800000         9.5784870062099055E-04         1.1000000000000000E+03         1.5096150000012352E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   57                    0                    0                    0                    0                    3                    0                    0                    0                    2                    0                    0                  -81                    0                   20                  158                  -10                    0
                  30              2900000         1.0092156383915227E-03         1.1000000000000000E+03         1.5606450000012373E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   58                    0                    0                    0                    0                    1                    0                    0                    0                    4                    0                    0                  -82                    0                   20                  161                  -10                    0
                  31              3000000         1.0899020489166327E-03         1.1000000000000000E+03         1.6063650000012382E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   61                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -82                    0                   20                  163                  -10                    0
                  32              3100000         1.2266861420020126E-03         1.1000000000000000E+03         1.6445050000012392E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   60                    0                    0                    0                    0                    1                    0                    0                    0                    6                    0                    0                  -86                    0                   20                  168                  -10                    0
                  33              3200000         1.2917984341642239E-03         1.1000000000000000E+03         1.5986450000012366E+02                   9                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   59                    0                    0                    0                    0                    7                    0                    0                    0                    4                    0                    0                  -89                    0                   20                  169                  -11                    0
                  34              3300000         1.3577101447309965E-03         1.1000000000000000E+03         1.6823250000012393E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   59                    0                    0                    0                    0                    2                    0                    0                    0                   10                    0                    0                  -90                    0                   20                  173                  -10                    0
                  35              3400000         1.4204840704028783E-03         1.1000000000000000E+03         1.7026950000012388E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   62                    0                    0                    0                    0                    3                    0                    0                    0                    6                    0                    0                  -90                    0                   20                  174                  -10                    0
                  36              3500000         1.4959046085708868E-03         1.1000000000000000E+03         1.7511050000012401E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   64                    0                    0                    0                    0                    2                    0                    0                    0                    6                    0                    0                  -91                    0                   20                  177                  -10                    0
                  37              3600000         1.6187107143197988E-03         1.1000000000000000E+03         1.7636950000012416E+02                   9                    0                    1                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   66                    0                    0                    0                    0                    2                    0                    0                    0                    5                    0                    0                  -92                    0                   20                  179                  -11                    0
                  38              3700000         1.7166358103979603E-03         1.1000000000000000E+03         1.7848350000012422E+02                   9                    0                    1                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                   67                    0                    0                    0                    0                    4                    0                    0                    0                    4                    0                    0                  -94                    0                   20                  181                  -11                    0
                  39              3800000         1.8064950828199087E-03         1.1000000000000000E+03         1.7972950000012409E+02                   9                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                   66                    0                    0                    0                    0                    4                    0                    0                    0                    6                    0                    0                  -95                    0                   20                  182                  -10                    0
                  40              3900000         1.9366449123561866E-03         1.1000000000000000E+03         1.8822450000012432E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   70                    0                    0                    0                    0                    2                    0                    0                    0                    4                    0                    0                  -95                    0                   20                  186                  -10                    0
                  41              4000000         2.1043983270332988E-03         1.1000000000000000E+03         1.8812050000012431E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   69                    0                    0                    0                    0                    1                    0                    0                    0                    6                    0                    0                  -95                    0                   20                  186                  -10                    0
                  42              4100000         2.3727679949434571E-03         1.1000000000000000E+03         1.9033350000012430E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   70                    0                    0                    0                    0                    1                    0                    0                    0                    6                    0                    0                  -96                    0                   20                  188                  -10                    0
                  43              4200000         2.5897877385330794E-03         1.1000000000000000E+03         1.8895050000012424E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   70                    0                    0                    0                    0                    4                    0                    0                    0                    4                    0                    0                  -97                    0                   20                  188                  -10                    0
                  44              4300000         2.7081206177003779E-03         1.1000000000000000E+03         1.8701550000012415E+02                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   67                    0                    0                    0                    0                    8                    0                    0                    0                    7                    0                    0                 -101                    0                   20                  190                  -10                    0
                  45              4400000         2.8110875924023285E-03         1.1000000000000000E+03         1.8825450000012412E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   67                    0                    0                    0                    0                    7                    0                    0                    0                    8                    0                    0                 -101                    0                   20                  191                  -10                    0
                  46              4500000         2.9390399618332702E-03         1.1000000000000000E+03         1.9137150000012429E+02                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   69                    0                    0                    0                    0                    6                    0                    0                    0                    7                    0                    0                 -102                    0                   22                  194                  -11                    0
                  47              4600000         3.1369813872449718E-03         1.1000000000000000E+03         1.9492250000012433E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   71                    0                    0                    0                    0                    5                    0                    0                    0                    6                    0                    0                 -102                    0                   22                  196                  -11                    0
                  48              4700000         3.3351737727928309E-03         1.1000000000000000E+03         1.9537550000012433E+02                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   70                    0                    0                    0                    0                    5                    0                    0                    0                    8                    0                    0                 -103                    0                   22                  197                  -11                    0
