               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         2.0878424408223086E-05         1.0000000000000000E+03        -2.8659999999915104E+00                   0                    1                    0                   12                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -20                  -18                    1                   38                   10                    1
                   3               200000         3.6659944319736592E-05         1.0000000000000000E+03        -1.6919999999884086E+00                   0                    3                    0                   10                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -31                  -29                    1                   57                   21                    3
                   4               300000         5.1515849662438128E-05         1.0000000000000000E+03        -1.2387999999985222E+01                   0                    6                    0                   16                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                  -37                  -38                    1                   67                   27                    3
                   5               400000         6.8671284357941484E-05         1.0000000000000000E+03        -1.6680000000000244E+00                   0                    0                    0                   15                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -52                  -52                    2                   99                   41                    5
                   6               500000         8.0320819266992900E-05         1.0000000000000000E+03         8.6099999999127663E-01                   0                    1                    0                   12                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -59                  -58                    2                  111                   48                    6
                   7               600000         9.2378477473913220E-05         1.0000000000000000E+03         1.3639999999963937E+00                   0                    3                    0                    9                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -68                  -65                    5                  127                   54                    7
                   8               700000         1.0343723248016039E-04         1.0000000000000000E+03        -1.8267000000008832E+01                   0                    1                    0                   24                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -72                  -77                    6                  135                   57                    8
                   9               800000         1.0704678391746439E-04         1.0000000000000000E+03        -1.7406000000022622E+01                   0                    1                    0                   22                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                  -75                  -80                    6                  139                   60                    9
                  10               900000         1.1023461204498830E-04         1.0000000000000000E+03        -1.5997000000056453E+01                   0                    1                    0                   24                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -75                  -80                    6                  140                   60                    9
