               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         1.7043064159446762E-06         1.0000000000000000E+03        -5.4901000000001574E+01                   0                    2                    0                   52                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                   -9                  -27                    0                   16                    0                    0
                   3               200000         2.4043318137095685E-06         1.0000000000000000E+03        -6.2761000000001097E+01                   0                    5                    0                   49                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    7                    0                  -12                  -30                    0                   18                    2                    0
                   4               300000         2.8881127998875278E-06         1.0000000000000000E+03        -8.2103999999883584E+01                   0                   11                    0                   47                    0                    2                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                   13                    0                  -16                  -35                    0                   19                    4                    0
                   5               400000         3.3879314468844156E-06         1.0000000000000000E+03        -9.2352999999883494E+01                   0                    8                    0                   49                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   18                    0                  -16                  -39                    1                   19                    5                    0
                   6               500000         3.8271682642049731E-06         1.0000000000000000E+03        -1.0598599999988356E+02                   0                   11                    0                   53                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   19                    0                  -17                  -43                    2                   19                    6                    0
                   7               600000         4.1653159045412886E-06         1.0000000000000000E+03        -1.1649199999988345E+02                   0                   12                    0                   56                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   22                    0                  -18                  -47                    2                   19                    7                    0
                   8               700000         4.4739724969651102E-06         1.0000000000000000E+03        -1.2277599999988338E+02                   0                   10                    0                   57                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   24                    0                  -18                  -49                    2                   19                    7                    0
                   9               800000         4.7034378967173158E-06         1.0000000000000000E+03        -1.2958200000106476E+02                   0                   12                    0                   56                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    3                    0                    0                    0                   28                    0                  -21                  -51                    2                   19                    8                    0
                  10               900000         4.9368502988951029E-06         1.0000000000000000E+03        -1.3481300000116281E+02                   0                   18                    0                   51                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    1                    2                    0                   33                    0                  -23                  -51                    2                   19                    8                    0
                  11              1000000         5.2240363843678157E-06         1.0000000000000000E+03        -1.3704400000116283E+02                   0                   17                    0                   52                    0                    1                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    0                    2                    0                   33                    0                  -23                  -52                    2                   20                    8                    0
                  12              1100000         5.5119032931139146E-06         1.0000000000000000E+03        -1.4566400000116289E+02                   0                   16                    0                   55                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                   34                    0                  -23                  -55                    3                   20                    9                    0
                  13              1200000         5.7785274552815876E-06         1.0000000000000000E+03        -1.5294300000116269E+02                   0                   15                    0                   60                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                   35                    0                  -23                  -58                    3                   20                    9                    0
                  14              1300000         6.0223297906460183E-06         1.0000000000000000E+03        -1.6431500000116256E+02                   0                   15                    0                   67                    0                    1                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                   35                    0                  -23                  -62                    3                   20                    9                    0
                  15              1400000         6.2490286240678027E-06         1.0000000000000000E+03        -1.6408900000116267E+02                   0                   15                    0                   67                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                   35                    0                  -23                  -62                    4                   20                    9                    0
                  16              1500000         6.4681686907119946E-06         1.0000000000000000E+03        -1.6333800000116258E+02                   0                   16                    0                   68                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                   34                    0                  -23                  -62                    4                   20                    9                    0
                  17              1600000         6.7015924315335118E-06         1.0000000000000000E+03        -1.6180800000116241E+02                   0                   13                    0                   67                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                   35                    0                  -23                  -62                    4                   21                    9                    0
                  18              1700000         6.9210508769033672E-06         1.0000000000000000E+03        -1.6721200000116247E+02                   0                   13                    0                   71                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                   35                    0                  -23                  -64                    4                   21                    9                    0
                  19              1800000         7.1505496812778790E-06         1.0000000000000000E+03        -1.6754400000116243E+02                   0                   13                    0                   71                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                   35                    0                  -23                  -64                    4                   21                    9                    0
                  20              1900000         7.3729013679487419E-06         1.0000000000000000E+03        -1.6738100000116239E+02                   0                   14                    0                   71                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                   34                    0                  -23                  -64                    4                   21                    9                    0
                  21              2000000         7.5789496956645168E-06         1.0000000000000000E+03        -1.7218000000116243E+02                   0                   20                    0                   66                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    1                    0                    1                    0                    0                    0                   36                    0                  -25                  -64                    4                   21                   10                    0
                  22              2100000         7.7715595804469181E-06         1.0000000000000000E+03        -1.7694000000116245E+02                   0                   26                    0                   61                    0                    0                    0                    1                    0                    8                    0                    0                    0                    0                    0                    1                    0                    1                    1                    1                    0                   39                    0                  -28                  -64                    4                   21                   11                    0
                  23              2200000         7.9493205142810971E-06         1.0000000000000000E+03        -1.7909600000116242E+02                   0                   26                    0                   55                    0                    0                    1                    1                    0                    7                    0                    0                    0                    0                    0                    1                    0                    1                    0                    3                    0                   44                    0                  -29                  -64                    4                   21                   11                    0
                  24              2300000         8.1065285736991753E-06         1.0000000000000000E+03        -1.8281300000116221E+02                   0                   30                    1                   55                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    1                    0                    2                    0                    3                    0                   45                    0                  -31                  -65                    4                   21                   12                    0
                  25              2400000         8.2966602067966434E-06         1.0000000000000000E+03        -1.8508900000116233E+02                   0                   31                    0                   50                    0                    1                    0                    0                    0                    8                    0                    0                    0                    0                    0                    1                    0                    2                    0                    2                    0                   47                    0                  -31                  -65                    4                   21                   13                    0
                  26              2500000         8.4977665672617837E-06         1.0000000000000000E+03        -1.8919900000116232E+02                   0                   32                    0                   53                    0                    1                    0                    0                    0                    9                    0                    0                    0                    0                    0                    1                    0                    2                    0                    2                    0                   48                    0                  -32                  -67                    4                   22                   13                    0
                  27              2600000         1.6781181388136357E-05         1.0000000000000000E+03        -2.3355800000116187E+02                   0                   38                    0                   53                    0                    0                    0                    1                    0                    8                    0                    0                    0                    0                    0                    1                    0                    2                    1                    1                    0                   63                    0                  -38                  -80                    6                   22                   18                    0
                  28              2700000         2.8441157273908118E-05         1.0000000000000000E+03        -2.6469100000115924E+02                   0                   46                    0                   51                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    2                    0                    0                    0                    1                    0                   72                    0                  -42                  -89                   10                   24                   20                    1
                  29              2800000         4.2870661522142336E-05         1.0000000000000000E+03        -2.8045400000115995E+02                   0                   52                    0                   51                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    1                    0                    0                    0                    1                    0                   76                    0                  -45                  -94                   10                   25                   24                    1
                  30              2900000         6.3328375846158084E-05         1.0000000000000000E+03        -2.9271100000115996E+02                   0                   49                    0                   57                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   79                    0                  -45                  -99                   11                   25                   25                    1
                  31              3000000         8.3836351903749604E-05         1.0000000000000000E+03        -2.9450900000116042E+02                   0                   48                    0                   56                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   80                    0                  -45                  -99                   11                   25                   25                    1
                  32              3100000         1.0420386702660647E-04         1.0000000000000000E+03        -3.0050900000116036E+02                   0                   51                    0                   57                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   81                    0                  -46                 -101                   11                   25                   26                    1
                  33              3200000         1.2538304027968615E-04         1.0000000000000000E+03        -3.0522800000116047E+02                   0                   53                    0                   55                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   83                    0                  -47                 -102                   11                   25                   27                    1
                  34              3300000         1.4691340812321871E-04         1.0000000000000000E+03        -3.0733700000116039E+02                   0                   53                    0                   55                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   83                    0                  -47                 -103                   11                   25                   28                    1
                  35              3400000         1.5513144123834236E-04         1.0000000000000000E+03        -3.0799400000116015E+02                   0                   54                    0                   54                    0                    0                    0                    1                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   84                    0                  -48                 -103                   11                   25                   28                    1
                  36              3500000         1.6729976615998893E-04         1.0000000000000000E+03        -3.0914100000115991E+02                   0                   56                    0                   51                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                   87                    0                  -49                 -103                   11                   25                   28                    1
                  37              3600000         1.9244822625996566E-04         1.0000000000000000E+03        -3.1180300000115994E+02                   0                   57                    0                   49                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    0                    1                    0                   89                    0                  -50                 -103                   11                   25                   28                    1
                  38              3700000         2.1845507952172562E-04         1.0000000000000000E+03        -3.1108300000116003E+02                   0                   58                    0                   48                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                   88                    0                  -50                 -103                   11                   25                   29                    1
                  39              3800000         3.6364247956896317E-04         1.0000000000000000E+03        -3.1425000000115995E+02                   0                   58                    0                   50                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   88                    0                  -50                 -105                   12                   25                   29                    2
                  40              3900000         7.6641357421184221E-04         1.0000000000000000E+03        -3.1381800000115970E+02                   0                   61                    2                   46                    0                    0                    0                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                   88                    0                  -54                 -107                   13                   25                   31                    5
                  41              4000000         9.4569003515468917E-04         1.0000000000000000E+03        -3.1035600000115954E+02                   0                   62                    0                   45                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   88                    0                  -54                 -109                   13                   25                   32                    8
                  42              4100000         1.4106925497834588E-03         1.0000000000000000E+03        -3.0856000000115972E+02                   0                   60                    0                   47                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   87                    0                  -56                 -113                   14                   26                   33                   12
                  43              4200000         1.7803538751918837E-03         1.0000000000000000E+03        -3.0746700000115953E+02                   0                   64                    0                   43                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                   86                    0                  -59                 -114                   16                   28                   33                   15
                  44              4300000         1.9500752665851345E-03         1.0000000000000000E+03        -3.0160300000115939E+02                   0                   64                    0                   42                    0                    0                    0                    2                    0                    7                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                   84                    0                  -62                 -117                   17                   29                   35                   19
                  45              4400000         2.0095699192517642E-03         1.0000000000000000E+03        -2.9742300000115921E+02                   0                   61                    0                   44                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                   83                    0                  -63                 -121                   17                   30                   36                   24
                  46              4500000         2.3168564871519221E-03         1.0000000000000000E+03        -3.0875700000115967E+02                   0                   61                    0                   44                    0                    0                    0                    1                    0                    8                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                   87                    0                  -68                 -129                   20                   32                   38                   29
                  47              4600000         2.4144327847291634E-03         1.0000000000000000E+03        -3.0618600000115941E+02                   0                   61                    1                   44                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    1                    0                    1                    0                    0                    0                   86                    0                  -70                 -131                   20                   32                   39                   32
                  48              4700000         2.4852565855827589E-03         1.0000000000000000E+03        -3.0084300000115900E+02                   0                   66                    0                   40                    0                    1                    0                    0                    1                    8                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                   85                    0                  -71                 -131                   20                   32                   40                   34
                  49              4800000         2.6770724366355688E-03         1.0000000000000000E+03        -3.0527400000116040E+02                   0                   50                    1                   54                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    1                    0                    0                    0                    0                    0                   83                    0                  -74                 -145                   21                   36                   43                   44
                  50              4900000         3.0713305899084287E-03         1.0000000000000000E+03        -3.1532200000116052E+02                   1                   54                    0                   51                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   89                    0                  -79                 -151                   23                   38                   46                   47
                  51              5000000         3.3219926920552705E-03         1.0000000000000000E+03        -3.1085400000115993E+02                   1                   60                    0                   47                    0                    0                    0                    1                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   87                    0                  -83                 -153                   26                   38                   47                   52
                  52              5100000         4.0653935640301781E-03         1.0000000000000000E+03        -3.0291800000116069E+02                   1                   55                    0                   49                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                   85                    0                  -90                 -165                   30                   40                   49                   68
                  53              5200000         4.9402875328905804E-03         1.0000000000000000E+03        -3.0283900000116040E+02                   0                   52                    0                   53                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   84                    0                 -106                 -194                   38                   49                   59                   95
                  54              5300000         6.0862160473314766E-03         1.0000000000000000E+03        -2.8997500000115872E+02                   0                   67                    0                   34                    0                    0                    0                    1                    0                    8                    0                    0                    0                    0                    0                    2                    0                    1                    0                    2                    0                   85                    0                 -125                 -211                   43                   52                   68                  120
