               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         6.5795270336385226E-06         1.0000000000000000E+03        -8.0710000000001241E+00                   8                    0                    0                    0                    1                    1                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -4                    0                    1                    6                   -5                    1
                   3               200000         6.7406187643410656E-06         1.0000000000000000E+03        -8.1550000000001326E+00                   8                    0                    0                    0                    1                    1                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -4                    0                    1                    6                   -5                    1
                   4               300000         6.9019565875556328E-06         1.0000000000000000E+03        -8.2390000000001535E+00                   8                    0                    0                    0                    1                    1                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -4                    0                    1                    6                   -5                    1
                   5               400000         7.0645004665378596E-06         1.0000000000000000E+03        -9.7270000000001744E+00                   8                    0                    1                    0                    1                    1                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -4                    0                    1                    6                   -6                    1
                   6               500000         7.2517287523619512E-06         1.0000000000000000E+03        -8.1400000000001818E+00                   8                    0                    0                    0                    1                    1                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -4                    0                    1                    6                   -5                    1
                   7               600000         7.4201337076410209E-06         1.0000000000000000E+03        -8.1220000000001846E+00                   8                    0                    0                    0                    1                    1                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -4                    0                    1                    6                   -5                    1
                   8               700000         7.5871315260308743E-06         1.0000000000000000E+03        -1.0016000000000179E+01                   8                    0                    1                    0                    1                    1                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -4                    0                    1                    6                   -6                    1
                   9               800000         8.0561457498931951E-06         1.0000000000000000E+03        -8.0710000000002111E+00                   8                    0                    0                    0                    1                    1                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -4                    0                    1                    6                   -5                    1
                  10               900000         8.2228124463807827E-06         1.0000000000000000E+03        -8.1220000000002237E+00                   8                    0                    0                    0                    1                    1                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -4                    0                    1                    6                   -5                    1
