               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         6.7076761740877267E-06         1.0000000000000000E+03        -5.9576999999999970E+01                   0                    0                   46                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -23                    0                    0                    0                    0
                   3                16000         1.1477181387101117E-05         1.0000000000000000E+03        -7.7316000000004124E+01                   0                    0                   60                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -30                    0                    0                    0                    0
                   4                24000         1.6416594565447101E-05         1.0000000000000000E+03        -8.4810000000004266E+01                   0                    0                   66                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -33                    0                    0                    0                    0
                   5                32000         2.1825073624907547E-05         1.0000000000000000E+03        -8.9586000000004447E+01                   0                    0                   70                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -35                    0                    0                    0                    0
                   6                40000         2.7761278787761266E-05         1.0000000000000000E+03        -9.6948000000004640E+01                   0                    0                   76                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -38                    0                    0                    0                    0
                   7                48000         3.4230371341530031E-05         1.0000000000000000E+03        -9.9567000000004640E+01                   0                    0                   78                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -39                    0                    0                    0                    0
                   8                56000         4.1257335959989783E-05         1.0000000000000000E+03        -1.0185600000000477E+02                   0                    0                   80                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -40                    0                    0                    0                    0
                   9                64000         4.8424897759376777E-05         1.0000000000000000E+03        -1.0205400000000469E+02                   0                    0                   80                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -40                    0                    0                    0                    0
                  10                72000         5.5997459070306847E-05         1.0000000000000000E+03        -1.0195500000000473E+02                   0                    0                   80                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -40                    0                    0                    0                    0
                  11                80000         6.3973093878281754E-05         1.0000000000000000E+03        -1.0434300000000482E+02                   0                    0                   82                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -41                    0                    0                    0                    0
                  12                88000         7.2627284629675780E-05         1.0000000000000000E+03        -1.0679700000000489E+02                   0                    0                   84                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -42                    0                    0                    0                    0
                  13                96000         8.2105742135541620E-05         1.0000000000000000E+03        -1.0921800000000496E+02                   0                    0                   86                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -43                    0                    0                    0                    0
                  14               104000         9.3254253747165422E-05         1.0000000000000000E+03        -1.1399400000000514E+02                   0                    0                   90                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -45                    0                    0                    0                    0
                  15               112000         1.0676023069633728E-04         1.0000000000000000E+03        -1.1399400000000514E+02                   0                    0                   90                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -45                    0                    0                    0                    0
                  16               120000         1.1991555767145670E-04         1.0000000000000000E+03        -1.1402700000000513E+02                   0                    0                   90                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -45                    0                    0                    0                    0
                  17               128000         1.3542651401453161E-04         1.0000000000000000E+03        -1.1641500000000522E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  18               136000         1.5188582404952749E-04         1.0000000000000000E+03        -1.1644800000000521E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  19               144000         1.6836727852760974E-04         1.0000000000000000E+03        -1.1641500000000522E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  20               152000         1.8497928181763508E-04         1.0000000000000000E+03        -1.1644800000000521E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  21               160000         2.0322840070792765E-04         1.0000000000000000E+03        -1.1880300000000531E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  22               168000         2.3391758653001216E-04         1.0000000000000000E+03        -1.2122400000000539E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
                  23               176000         2.6465449856424318E-04         1.0000000000000000E+03        -1.2122400000000539E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
                  24               184000         3.0904766995245062E-04         1.0000000000000000E+03        -1.2361200000000548E+02                   0                    0                   98                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -49                    0                    0                    0                    0
