               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         6.4921339399067170E-06         1.0000000000000000E+03        -2.2637999999983997E+01                   0                    3                    0                   20                    0                    0                    0                    0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -7                  -13                    1                   12                    2                    0
                   3               200000         9.4446936859315044E-06         1.0000000000000000E+03        -2.0583999999984645E+01                   0                    1                    0                   21                    0                    0                    1                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                  -11                  -17                    1                   19                    4                    2
                   4               300000         1.1145934022639326E-05         1.0000000000000000E+03        -3.0451999999985556E+01                   0                    1                    0                   22                    0                    0                    1                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                  -13                  -21                    2                   21                    5                    2
                   5               400000         1.2246320216159306E-05         1.0000000000000000E+03        -4.2807999999986997E+01                   0                    4                    0                   25                    0                    0                    1                    0                    0                    6                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    7                    0                  -15                  -25                    2                   22                    6                    2
                   6               500000         1.3298309289127682E-05         1.0000000000000000E+03        -4.5877999999986997E+01                   0                    9                    0                   28                    0                    0                    1                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    7                    0                  -16                  -26                    2                   22                    6                    2
                   7               600000         1.4327255241471588E-05         1.0000000000000000E+03        -5.6775999999987000E+01                   0                    7                    0                   31                    0                    0                    2                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                  -16                  -29                    2                   22                    6                    2
                   8               700000         1.5257756854705117E-05         1.0000000000000000E+03        -5.4244999999986980E+01                   0                    7                    0                   29                    0                    0                    0                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                  -16                  -30                    2                   22                    9                    2
                   9               800000         1.6043665507244469E-05         1.0000000000000000E+03        -6.7331999999828312E+01                   0                   13                    0                   35                    0                    0                    0                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   11                    0                  -18                  -34                    2                   22                    9                    2
                  10               900000         1.6658457265864024E-05         1.0000000000000000E+03        -6.8793999999828273E+01                   0                   11                    0                   33                    0                    0                    0                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   13                    0                  -18                  -34                    2                   22                    9                    2
                  11              1000000         1.7286975185657059E-05         1.0000000000000000E+03        -6.9297999999828249E+01                   0                   10                    0                   32                    0                    0                    0                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   14                    0                  -18                  -34                    2                   22                    9                    2
                  12              1100000         1.7901285530724414E-05         1.0000000000000000E+03        -6.7556999999828008E+01                   0                    8                    0                   35                    0                    0                    0                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   12                    0                  -18                  -35                    2                   23                    9                    3
                  13              1200000         1.8518801706492111E-05         1.0000000000000000E+03        -7.0818999999788502E+01                   0                    7                    0                   38                    0                    0                    0                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   13                    0                  -18                  -37                    2                   23                    9                    3
                  14              1300000         1.9178196389915918E-05         1.0000000000000000E+03        -7.3159999999788539E+01                   0                   10                    0                   40                    0                    0                    1                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   10                    0                  -18                  -37                    2                   23                    9                    3
