               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         1.7731651496479788E-05         1.0000000000000000E+03        -5.9898499999993433E+01                   9                    0                   17                    0                    9                    0                    0                    0                    0                    0                   16                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -9                    0                   17                   13                  -34                    0
                   3               200000         1.9858202626841306E-05         1.0000000000000000E+03        -6.6516999999984733E+01                   8                    1                   20                    0                   14                    1                    0                    0                    0                    0                   15                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    1                    2                    0                  -12                    0                   18                   15                  -38                    0
                   4               300000         2.0336882429529793E-05         1.0000000000000000E+03        -8.9491000000001847E+01                   8                    1                   30                    0                   15                    1                    0                    0                    0                    0                   14                    0                    0                    1                    3                    0                    0                    0                    0                    0                    0                    0                    0                    2                    4                    0                  -14                    0                   18                   17                  -49                    0
                   5               400000         2.0572577592989854E-05         1.0000000000000000E+03        -8.8075000000001850E+01                   8                    1                   29                    0                   16                    1                    0                    0                    0                    0                   15                    0                    0                    1                    3                    0                    0                    0                    0                    0                    0                    0                    0                    2                    3                    0                  -14                    0                   18                   17                  -48                    0
                   6               500000         2.0799106168623188E-05         1.0000000000000000E+03        -1.0111300000000183E+02                   8                    1                   36                    0                   16                    1                    0                    0                    0                    0                   15                    0                    0                    1                    3                    0                    0                    0                    0                    0                    0                    0                    0                    2                    3                    0                  -14                    0                   18                   17                  -55                    0
                   7               600000         2.0996977552166798E-05         1.0000000000000000E+03        -9.5250000000001833E+01                   8                    1                   33                    0                   18                    1                    0                    0                    0                    0                   16                    0                    0                    1                    4                    0                    0                    0                    0                    0                    0                    0                    0                    1                    2                    0                  -14                    0                   18                   17                  -52                    0
                   8               700000         2.1619085409337955E-05         1.0000000000000000E+03        -9.4627000000001885E+01                   8                    1                   32                    0                   15                    1                    0                    0                    0                    0                   14                    0                    0                    2                    4                    0                    0                    0                    0                    0                    0                    0                    0                    1                    5                    0                  -14                    0                   18                   17                  -52                    0
                   9               800000         2.4979053595255857E-05         1.0000000000000000E+03        -1.1722600000000176E+02                   8                    1                   39                    0                   21                    1                    0                    0                    0                    0                   17                    0                    0                    2                    1                    0                    0                    1                    0                    0                    0                    0                    0                    1                    1                    0                  -15                    0                   23                   17                  -61                    0
                  10               900000         2.5748970644445988E-05         1.0000000000000000E+03        -1.2703299999999990E+02                   8                    1                   43                    0                   22                    0                    0                    0                    0                    0                   18                    0                    0                    3                    1                    0                    0                    1                    0                    0                    0                    0                    0                    1                    1                    0                  -15                    0                   23                   17                  -66                    0
                  11              1000000         2.6348308123394609E-05         1.0000000000000000E+03        -1.1696699999999987E+02                   8                    1                   38                    0                   22                    0                    0                    0                    0                    0                   18                    0                    0                    1                    1                    0                    0                    1                    0                    0                    0                    0                    0                    1                    1                    0                  -15                    0                   25                   17                  -61                    0
                  12              1100000         2.7235531867107372E-05         1.0000000000000000E+03        -1.2346800000000160E+02                   8                    1                   39                    0                   21                    1                    0                    0                    0                    0                   21                    0                    0                    2                    1                    0                    0                    0                    0                    1                    0                    0                    0                    1                    1                    0                  -15                    0                   27                   17                  -65                    0
