               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         7.9591030049181202E-06         1.0000000000000000E+03        -1.4165399999999951E+02                   8                    1                   45                    0                   27                    2                    0                    0                    0                    0                   20                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    1                    0                  -11                    0                   15                    6                  -67                    0
                   3               200000         9.4035903369172026E-06         1.0000000000000000E+03        -1.4620499999999944E+02                   8                    1                   46                    0                   30                    1                    0                    0                    0                    0                   19                    0                    0                    6                    0                    1                    0                    0                    0                    1                    0                    0                    0                    2                    2                    0                  -13                    0                   16                    6                  -68                    0
                   4               300000         9.9618126537988479E-06         1.0000000000000000E+03        -1.4641099999999946E+02                   8                    1                   46                    0                   31                    0                    0                    0                    0                    0                   19                    0                    0                    5                    0                    1                    0                    1                    0                    0                    0                    0                    0                    2                    2                    0                  -13                    0                   17                    6                  -68                    0
                   5               400000         1.0473707357999963E-05         1.0000000000000000E+03        -1.4885399999999947E+02                   8                    1                   47                    0                   32                    0                    0                    0                    0                    0                   19                    0                    0                    4                    0                    1                    0                    0                    0                    0                    0                    0                    0                    3                    2                    0                  -13                    0                   18                    6                  -69                    0
                   6               500000         1.0804016973996341E-05         1.0000000000000000E+03        -1.4504199999999938E+02                   8                    1                   45                    0                   31                    1                    0                    0                    0                    0                   19                    0                    0                    4                    0                    1                    0                    0                    0                    0                    0                    0                    0                    3                    2                    0                  -13                    0                   18                    6                  -67                    0
                   7               600000         1.1159501260195031E-05         1.0000000000000000E+03        -1.4455899999999946E+02                   8                    1                   46                    0                   31                    1                    0                    0                    0                    0                   19                    0                    0                    4                    1                    1                    0                    0                    0                    0                    0                    0                    0                    3                    2                    0                  -14                    0                   18                    8                  -68                    0
                   8               700000         1.1363233200271225E-05         1.0000000000000000E+03        -1.4693299999999948E+02                   8                    1                   47                    0                   32                    1                    0                    0                    0                    0                   19                    0                    0                    4                    1                    0                    0                    0                    0                    1                    0                    0                    0                    3                    2                    0                  -14                    0                   18                    8                  -69                    0
                   9               800000         1.1559887164858287E-05         1.0000000000000000E+03        -1.4871999999999943E+02                   8                    1                   48                    0                   31                    1                    0                    0                    0                    0                   18                    0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                    5                    3                    0                  -14                    0                   18                    8                  -70                    0
                  10               900000         1.1951734063459003E-05         1.0000000000000000E+03        -1.4874399999999949E+02                   8                    1                   48                    0                   31                    1                    0                    0                    0                    0                   18                    0                    0                    4                    1                    0                    0                    0                    0                    1                    0                    0                    0                    3                    3                    0                  -14                    0                   18                    8                  -70                    0
                  11              1000000         1.2416598811445941E-05         1.0000000000000000E+03        -1.4453799999999947E+02                   8                    1                   46                    0                   31                    0                    0                    0                    0                    0                   17                    0                    0                    4                    1                    0                    0                    1                    0                    0                    0                    0                    0                    3                    4                    0                  -14                    0                   18                    8                  -68                    0
                  12              1100000         1.2926218768513519E-05         1.0000000000000000E+03        -1.4872999999999948E+02                   8                    1                   48                    0                   31                    0                    0                    0                    0                    0                   17                    0                    0                    4                    1                    0                    0                    1                    0                    0                    0                    0                    0                    3                    4                    0                  -14                    0                   18                    8                  -70                    0
                  13              1200000         1.3439376056156275E-05         1.0000000000000000E+03        -1.5178699999999944E+02                   8                    1                   49                    0                   30                    0                    0                    0                    0                    0                   17                    0                    0                    5                    1                    0                    0                    1                    0                    0                    0                    0                    0                    3                    5                    0                  -14                    0                   18                    8                  -72                    0
                  14              1300000         1.3958354469452762E-05         1.0000000000000000E+03        -1.4744499999999940E+02                   8                    1                   46                    0                   30                    0                    0                    0                    0                    0                   18                    0                    0                    6                    1                    0                    0                    1                    0                    0                    0                    0                    0                    3                    5                    0                  -14                    0                   18                    8                  -70                    0
                  15              1400000         1.4407285295905818E-05         1.0000000000000000E+03        -1.4605899999999940E+02                   8                    1                   45                    0                   30                    0                    0                    0                    0                    0                   18                    0                    0                    6                    1                    0                    0                    1                    0                    0                    0                    0                    0                    3                    5                    0                  -14                    0                   18                    8                  -69                    0
                  16              1500000         1.4933802752283445E-05         1.0000000000000000E+03        -1.4515899999999931E+02                   8                    1                   45                    0                   31                    0                    0                    0                    0                    0                   18                    0                    0                    4                    2                    0                    0                    1                    0                    0                    0                    0                    0                    2                    5                    0                  -14                    0                   20                    8                  -69                    0
