               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         5.7346119393841764E-06         1.0000000000000000E+03        -7.9737000000000961E+01                   0                    0                   62                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -31                    0                    0                    0                    0
                   3                16000         1.1084078747651293E-05         1.0000000000000000E+03        -9.2172000000001219E+01                   0                    0                   72                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -36                    0                    0                    0                    0
                   4                24000         1.7371720025658464E-05         1.0000000000000000E+03        -9.9534000000001413E+01                   0                    0                   78                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -39                    0                    0                    0                    0
                   5                32000         2.5478728145164009E-05         1.0000000000000000E+03        -1.0915200000000175E+02                   0                    0                   86                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -43                    0                    0                    0                    0
                   6                40000         3.6249057069769014E-05         1.0000000000000000E+03        -1.1157300000000183E+02                   0                    0                   88                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -44                    0                    0                    0                    0
                   7                48000         4.8829183959559435E-05         1.0000000000000000E+03        -1.1402700000000189E+02                   0                    0                   90                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -45                    0                    0                    0                    0
                   8                56000         6.2108424893963637E-05         1.0000000000000000E+03        -1.1402700000000189E+02                   0                    0                   90                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -45                    0                    0                    0                    0
                   9                64000         7.8304405348421184E-05         1.0000000000000000E+03        -1.1641500000000198E+02                   0                    0                   92                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -46                    0                    0                    0                    0
                  10                72000         9.6929993842223219E-05         1.0000000000000000E+03        -1.1880300000000207E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  11                80000         1.1898189224873053E-04         1.0000000000000000E+03        -1.1883600000000206E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  12                88000         1.4058794531691737E-04         1.0000000000000000E+03        -1.1883600000000206E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  13                96000         1.6214302004646152E-04         1.0000000000000000E+03        -1.1877000000000209E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  14               104000         1.8365131231359359E-04         1.0000000000000000E+03        -1.1883600000000206E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  15               112000         2.0543473605654259E-04         1.0000000000000000E+03        -1.1883600000000206E+02                   0                    0                   94                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -47                    0                    0                    0                    0
                  16               120000         2.2836706676522715E-04         1.0000000000000000E+03        -1.2122400000000215E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
                  17               128000         2.5969611069894812E-04         1.0000000000000000E+03        -1.2122400000000215E+02                   0                    0                   96                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -48                    0                    0                    0                    0
