               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         4.1358732836329541E-06         1.0000000000000000E+03        -6.6058000000000547E+01                   8                    1                   26                    0                   27                    0                    0                    0                    0                    0                    1                    0                    0                    0                    1                    0                    0                    1                    0                    1                    0                    0                    0                    3                    0                    0                  -15                    0                    2                   13                  -28                    0
                   3               200000         4.7584390280799486E-06         1.0000000000000000E+03        -8.0583000000000496E+01                   8                    1                   34                    0                   33                    1                    0                    0                    0                    0                    1                    0                    0                    0                    5                    0                    0                    0                    0                    1                    0                    0                    0                    2                    0                    0                  -17                    0                    2                   15                  -36                    0
                   4               300000         5.2352822018530534E-06         1.0000000000000000E+03        -7.9716000000000463E+01                   8                    1                   33                    0                   31                    1                    0                    0                    0                    0                    1                    0                    0                    0                    3                    0                    0                    0                    0                    1                    0                    0                    0                    4                    0                    0                  -17                    0                    2                   15                  -35                    0
                   5               400000         5.4975996760416552E-06         1.0000000000000000E+03        -8.3757000000000446E+01                   8                    1                   35                    0                   31                    1                    0                    0                    0                    0                    1                    0                    0                    0                    3                    0                    0                    0                    0                    1                    0                    0                    0                    4                    0                    0                  -17                    0                    2                   15                  -37                    0
                   6               500000         5.7075250021160908E-06         1.0000000000000000E+03        -7.5137000000000469E+01                   8                    1                   31                    0                   32                    1                    0                    0                    0                    0                    1                    0                    0                    0                    4                    0                    0                    0                    0                    1                    0                    0                    0                    3                    0                    0                  -17                    0                    2                   15                  -33                    0
                   7               600000         6.3565130027071967E-06         1.0000000000000000E+03        -7.3594000000000435E+01                   8                    1                   31                    0                   29                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                    1                    0                    0                    0                    0                    0                    6                    1                    0                  -18                    0                    2                   17                  -33                    0
                   8               700000         7.0948857047779009E-06         1.0000000000000000E+03        -8.3014000000000479E+01                   8                    1                   36                    0                   30                    1                    0                    0                    0                    0                    1                    0                    0                    0                    4                    0                    0                    0                    0                    2                    0                    0                    0                    4                    1                    0                  -19                    0                    3                   18                  -39                    0
                   9               800000         8.3675584492520394E-06         1.0000000000000000E+03        -7.4601000000000511E+01                   8                    1                   32                    0                   30                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                    0                    1                    0                    2                    0                    0                    0                    4                    2                    0                  -20                    0                    3                   19                  -35                    0
                  10               900000         9.9590412189121326E-06         1.0000000000000000E+03        -7.9813000000000486E+01                   8                    1                   35                    0                   32                    0                    0                    0                    0                    0                    2                    0                    0                    0                    5                    0                    0                    0                    1                    4                    0                    0                    0                    3                    0                    0                  -22                    0                    3                   21                  -38                    0
                  11              1000000         1.0638851910485756E-05         1.0000000000000000E+03        -7.9772000000000475E+01                   8                    1                   36                    0                   32                    0                    0                    0                    0                    0                    2                    0                    0                    0                    6                    0                    0                    1                    0                    1                    0                    0                    0                    4                    0                    0                  -21                    0                    3                   22                  -39                    0
                  12              1100000         1.1242450755942495E-05         1.0000000000000000E+03        -8.0233000000000445E+01                   8                    1                   36                    0                   29                    1                    0                    0                    0                    0                    1                    0                    0                    0                    4                    0                    0                    0                    0                    1                    0                    0                    0                    7                    1                    0                  -21                    0                    3                   22                  -39                    0
                  13              1200000         1.1925228880773714E-05         1.0000000000000000E+03        -7.5141000000000489E+01                   8                    1                   34                    0                   31                    0                    0                    0                    0                    0                    1                    0                    0                    0                    6                    0                    0                    1                    0                    2                    0                    0                    0                    4                    1                    0                  -22                    0                    3                   23                  -37                    0
                  14              1300000         1.2496683563422818E-05         1.0000000000000000E+03        -7.1375000000000483E+01                   8                    1                   32                    0                   31                    0                    0                    0                    0                    0                    1                    0                    0                    0                    6                    0                    0                    1                    0                    2                    0                    0                    0                    4                    1                    0                  -22                    0                    3                   23                  -35                    0
                  15              1400000         1.3122905716785075E-05         1.0000000000000000E+03        -7.7086000000000453E+01                   8                    1                   35                    0                   32                    0                    0                    0                    0                    0                    1                    0                    0                    0                    7                    0                    0                    1                    0                    2                    0                    0                    0                    3                    1                    0                  -22                    0                    3                   23                  -38                    0
                  16              1500000         1.4146628457587033E-05         1.0000000000000000E+03        -8.1437000000000438E+01                   8                    1                   37                    0                   32                    0                    0                    0                    0                    0                    1                    0                    0                    0                    6                    0                    0                    1                    0                    1                    0                    0                    0                    5                    1                    0                  -22                    0                    3                   23                  -40                    0
                  17              1600000         1.6157849047481571E-05         1.0000000000000000E+03        -7.6037000000000390E+01                   8                    1                   36                    0                   31                    0                    0                    0                    0                    0                    1                    0                    0                    0                    4                    0                    0                    1                    0                    1                    0                    0                    0                    9                    0                    0                  -24                    0                    3                   25                  -39                    1
                  18              1700000         1.7886270468587984E-05         1.0000000000000000E+03        -7.6396000000000484E+01                   8                    1                   36                    0                   28                    1                    0                    0                    0                    0                    2                    0                    0                    0                    6                    0                    0                    0                    0                    4                    0                    0                    0                    5                    0                    0                  -24                    0                    4                   26                  -40                    1
                  19              1800000         2.0537577021326774E-05         1.0000000000000000E+03        -8.2332000000000463E+01                   8                    1                   39                    0                   32                    0                    0                    0                    0                    0                    1                    0                    0                    0                    9                    0                    0                    1                    0                    1                    0                    0                    0                    4                    2                    0                  -24                    0                    5                   26                  -44                    1
                  20              1900000         2.2124440085365949E-05         1.0000000000000000E+03        -7.7082000000000477E+01                   8                    1                   36                    0                   28                    1                    0                    0                    0                    0                    2                    0                    0                    1                    7                    0                    0                    0                    0                    1                    0                    0                    0                    7                    2                    0                  -24                    0                    5                   27                  -42                    1
                  21              2000000         2.3068012526327892E-05         1.0000000000000000E+03        -8.0290000000000461E+01                   8                    1                   37                    0                   28                    0                    0                    0                    0                    0                    3                    0                    0                    1                    7                    0                    0                    1                    0                    2                    0                    0                    0                    6                    2                    0                  -25                    0                    6                   28                  -44                    1
                  22              2100000         2.5283615686416416E-05         1.0000000000000000E+03        -7.8169000000000523E+01                   8                    1                   37                    0                   29                    1                    0                    0                    0                    0                    3                    0                    0                    0                    9                    0                    0                    1                    0                    4                    0                    0                    0                    4                    2                    0                  -27                    0                    7                   30                  -44                    1
                  23              2200000         2.6747058829535847E-05         1.0000000000000000E+03        -8.1903000000000489E+01                   8                    1                   38                    0                   29                    0                    0                    0                    0                    0                    1                    0                    0                    0                    8                    0                    0                    1                    0                    4                    0                    0                    0                    4                    3                    0                  -27                    0                    8                   30                  -45                    1
                  24              2300000         2.7566795006000959E-05         1.0000000000000000E+03        -8.3663000000000494E+01                   8                    1                   39                    0                   32                    1                    0                    0                    0                    0                    1                    0                    0                    1                    9                    0                    0                    0                    0                    4                    0                    0                    0                    3                    2                    0                  -27                    0                    8                   30                  -46                    1
                  25              2400000         2.9341555659723314E-05         1.0000000000000000E+03        -8.5096000000000501E+01                   8                    1                   40                    0                   34                    0                    0                    0                    0                    0                    1                    0                    0                    0                    9                    0                    0                    1                    0                    3                    0                    0                    0                    4                    2                    0                  -28                    0                    9                   31                  -47                    1
                  26              2500000         3.1172217420729660E-05         1.0000000000000000E+03        -9.7601000000000369E+01                   8                    1                   47                    0                   34                    1                    0                    0                    0                    0                    2                    0                    0                    0                    9                    0                    0                    0                    0                    6                    0                    0                    0                    6                    1                    0                  -32                    0                    9                   36                  -54                    1
                  27              2600000         3.3547912812618348E-05         1.0000000000000000E+03        -9.1416000000000324E+01                   8                    1                   47                    0                   34                    1                    0                    0                    0                    0                    2                    0                    0                    0                   11                    0                    0                    0                    0                    5                    0                    0                    0                    8                    1                    0                  -35                    0                    9                   42                  -54                    1
                  28              2700000         3.5792420305693833E-05         1.0000000000000000E+03        -9.0753000000000384E+01                   8                    1                   47                    0                   31                    1                    0                    0                    0                    0                    2                    0                    0                    1                   11                    0                    0                    1                    0                    6                    0                    0                    0                    8                    2                    0                  -37                    0                    9                   45                  -55                    1
                  29              2800000         3.7614235260885123E-05         1.0000000000000000E+03        -8.9389000000000351E+01                   8                    1                   47                    0                   30                    0                    0                    0                    0                    0                    2                    0                    0                    1                    9                    0                    0                    1                    0                    4                    0                    0                    0                   12                    2                    0                  -37                    0                    9                   46                  -55                    1
                  30              2900000         3.8872953321618732E-05         1.0000000000000000E+03        -8.9011000000000365E+01                   8                    1                   47                    0                   32                    0                    0                    0                    0                    0                    2                    0                    0                    1                   10                    0                    0                    1                    0                    3                    0                    0                    0                   12                    2                    0                  -37                    0                    9                   46                  -55                    1
                  31              3000000         4.0661263072367515E-05         1.0000000000000000E+03        -8.8470000000000340E+01                   8                    1                   47                    0                   30                    1                    0                    0                    0                    0                    2                    0                    0                    1                    9                    0                    0                    0                    0                    5                    0                    0                    0                   13                    2                    0                  -38                    0                    9                   47                  -55                    1
                  32              3100000         4.3535105021122985E-05         1.0000000000000000E+03        -8.2914500000000302E+01                   7                    2                   46                    0                   31                    0                    0                    0                    0                    0                    0                    0                    0                    1                    9                    0                    0                    1                    0                    5                    0                    0                    0                   13                    2                    0                  -40                    0                   10                   50                  -54                    1
                  33              3200000         4.5027502737216224E-05         1.0000000000000000E+03        -8.4570500000000322E+01                   7                    2                   47                    0                   30                    1                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    2                    0                    7                    0                    0                    0                   13                    2                    0                  -43                    0                   11                   53                  -55                    1
                  34              3300000         4.6369496559744802E-05         1.0000000000000000E+03        -7.3981500000000366E+01                   7                    2                   45                    0                   30                    0                    0                    0                    0                    0                    0                    0                    0                    0                   14                    0                    0                    2                    0                    4                    0                    0                    0                   10                    2                    0                  -42                    0                   11                   56                  -53                    1
                  35              3400000         4.7550855904902051E-05         1.0000000000000000E+03        -7.5047500000000412E+01                   7                    2                   46                    0                   28                    2                    0                    0                    0                    0                    0                    0                    0                    0                   14                    0                    0                    1                    0                    6                    0                    0                    0                   10                    2                    0                  -43                    0                   11                   57                  -54                    1
                  36              3500000         4.9121471124377682E-05         1.0000000000000000E+03        -6.7260499999999638E+01                   7                    2                   45                    0                   27                    1                    0                    0                    0                    0                    0                    0                    0                    0                   14                    1                    0                    1                    0                    6                    0                    0                    0                   12                    1                    0                  -46                    0                   11                   61                  -53                    2
                  37              3600000         4.9748317223804115E-05         1.0000000000000000E+03        -6.1944500000090706E+01                   7                    2                   43                    0                   28                    1                    0                    0                    0                    0                    0                    0                    0                    0                   14                    0                    0                    1                    0                    8                    0                    0                    0                   12                    1                    0                  -47                    0                   11                   62                  -51                    2
                  38              3700000         5.0352314151889617E-05         1.0000000000000000E+03        -5.3656500000090716E+01                   7                    2                   41                    0                   27                    1                    0                    0                    0                    0                    0                    0                    0                    0                   15                    0                    0                    1                    0                    7                    0                    0                    0                   13                    1                    0                  -48                    0                   11                   65                  -49                    2
                  39              3800000         5.3039427005659298E-05         1.0000000000000000E+03        -5.7196500000090744E+01                   7                    2                   44                    0                   26                    1                    0                    0                    0                    0                    0                    0                    0                    0                   16                    0                    0                    1                    1                    7                    0                    0                    0                   13                    1                    0                  -50                    0                   11                   68                  -52                    2
                  40              3900000         5.5408620126938991E-05         1.0000000000000000E+03        -5.7354500000090738E+01                   7                    2                   46                    0                   25                    0                    0                    0                    0                    0                    0                    0                    0                    0                   16                    0                    0                    2                    0                    6                    0                    0                    0                   13                    0                    0                  -49                    0                   11                   68                  -54                    3
                  41              4000000         5.7077628489814278E-05         1.0000000000000000E+03        -4.8335500000090761E+01                   7                    2                   44                    0                   27                    0                    0                    0                    0                    0                    0                    0                    0                    0                   21                    0                    0                    2                    0                    6                    0                    0                    0                    9                    0                    0                  -50                    0                   11                   71                  -52                    3
                  42              4100000         5.8630030654966852E-05         1.0000000000000000E+03        -4.2138500000090730E+01                   7                    2                   41                    0                   26                    0                    0                    0                    0                    0                    0                    0                    0                    0                   20                    0                    0                    2                    0                    6                    0                    0                    0                   10                    0                    0                  -50                    0                   11                   71                  -49                    3
                  43              4200000         6.0185435505330827E-05         1.0000000000000000E+03        -5.0642500000090742E+01                   7                    2                   45                    0                   26                    0                    0                    0                    0                    0                    0                    0                    0                    0                   21                    0                    0                    2                    0                    7                    0                    0                    0                    8                    0                    0                  -50                    0                   11                   71                  -53                    3
                  44              4300000         6.1717273509355347E-05         1.0000000000000000E+03        -4.6461500000090737E+01                   7                    2                   43                    0                   26                    0                    0                    0                    0                    0                    0                    0                    0                    0                   21                    0                    0                    2                    0                    7                    0                    0                    0                    8                    0                    0                  -50                    0                   11                   71                  -51                    3
                  45              4400000         6.3337586343104570E-05         1.0000000000000000E+03        -4.2141500000090716E+01                   7                    2                   41                    0                   26                    0                    0                    0                    0                    0                    0                    0                    0                    0                   21                    0                    0                    2                    0                    7                    0                    0                    0                    8                    0                    0                  -50                    0                   11                   71                  -49                    3
                  46              4500000         6.5082689703724306E-05         1.0000000000000000E+03        -5.3238500000090745E+01                   7                    2                   45                    0                   25                    1                    0                    0                    0                    0                    0                    0                    0                    1                   20                    0                    0                    2                    0                    8                    0                    0                    0                    9                    1                    0                  -51                    0                   11                   71                  -54                    3
                  47              4600000         6.7386206513693998E-05         1.0000000000000000E+03        -4.2005500000090699E+01                   7                    2                   40                    0                   24                    1                    0                    0                    0                    0                    0                    0                    0                    1                   20                    0                    0                    1                    0                   10                    0                    0                    0                    8                    1                    0                  -51                    0                   11                   71                  -49                    3
                  48              4700000         6.9310241117219288E-05         1.0000000000000000E+03        -4.2787500000090674E+01                   7                    2                   41                    0                   23                    0                    0                    0                    0                    0                    0                    0                    0                    1                   19                    0                    0                    2                    0                   10                    0                    0                    0                    8                    1                    0                  -51                    0                   11                   71                  -50                    3
                  49              4800000         7.2695816920250272E-05         1.0000000000000000E+03        -4.8116500000090710E+01                   7                    2                   43                    0                   23                    0                    0                    0                    0                    0                    0                    0                    0                    1                   18                    0                    0                    1                    1                    9                    0                    0                    0                   11                    1                    0                  -52                    0                   11                   72                  -52                    3
                  50              4900000         7.5200115100214094E-05         1.0000000000000000E+03        -4.7377500000090784E+01                   7                    2                   44                    0                   22                    0                    0                    0                    0                    0                    0                    0                    0                    0                   18                    0                    0                    2                    0                   10                    0                    0                    0                   11                    1                    0                  -53                    0                   12                   74                  -53                    3
                  51              5000000         7.7678536829369136E-05         1.0000000000000000E+03        -4.9823500000090775E+01                   7                    2                   44                    0                   22                    1                    0                    0                    0                    0                    2                    0                    0                    0                   17                    0                    0                    2                    0                    9                    0                    0                    0                   13                    0                    0                  -53                    0                   13                   74                  -54                    3
                  52              5100000         8.0947354964918403E-05         1.0000000000000000E+03        -4.0723500000090745E+01                   7                    2                   42                    0                   21                    1                    0                    0                    0                    0                    2                    0                    0                    0                   21                    0                    0                    2                    0                   10                    0                    0                    0                    8                    0                    0                  -53                    0                   13                   76                  -52                    3
                  53              5200000         8.3155847179019684E-05         1.0000000000000000E+03        -4.1097000000071652E+01                   6                    4                   41                    0                   20                    2                    0                    0                    0                    0                    1                    0                    0                    0                   17                    0                    0                    2                    0                   14                    0                    0                    0                   13                    1                    0                  -58                    0                   13                   79                  -52                    3
                  54              5300000         8.5645918202718215E-05         1.0000000000000000E+03        -4.0113000000048082E+01                   6                    4                   42                    0                   20                    0                    0                    0                    0                    0                    1                    0                    0                    0                   18                    0                    0                    3                    0                   11                    0                    0                    0                   13                    1                    0                  -57                    0                   13                   80                  -53                    3
                  55              5400000         8.7618966014430341E-05         1.0000000000000000E+03        -2.9934000000025577E+01                   6                    4                   40                    0                   20                    2                    0                    0                    0                    0                    1                    0                    0                    0                   21                    0                    0                    2                    0                    8                    0                    0                    0                   14                    0                    0                  -57                    0                   13                   82                  -51                    4
