               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.1000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         7.4908115940339862E-06         1.1000000000000000E+03         9.1599999999980064E-01                   8                    1                    0                    0                    1                    1                    0                    0                    0                    0                    1                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -14                    0                   11                   27                   -7                    0
                   3               200000         7.7722246994014799E-06         1.1000000000000000E+03         8.9960000000000058E+00                   8                    1                    0                    0                    2                    1                    0                    0                    0                    0                    1                    0                    0                    0                    3                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -18                    0                   12                   34                   -7                    0
                   4               300000         8.5962524493252132E-06         1.1000000000000000E+03         1.5954999999999700E+01                   8                    1                    0                    0                    1                    1                    0                    0                    0                    0                    1                    0                    0                    0                    5                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -22                    0                   14                   42                   -8                    0
                   5               400000         8.7914783790634869E-06         1.1000000000000000E+03         2.0935999999999982E+01                   8                    1                    1                    0                    3                    1                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -24                    0                   14                   45                   -9                    1
                   6               500000         1.3938580023070583E-05         1.1000000000000000E+03         1.7770000000000294E+01                   8                    1                    1                    0                    5                    1                    0                    0                    0                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -28                    0                   24                   52                  -14                    1
                   7               600000         1.4134077392771301E-05         1.1000000000000000E+03         2.4720000000000386E+01                   8                    1                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -31                    0                   24                   60                  -15                    1
                   8               700000         1.4349324562193151E-05         1.1000000000000000E+03         2.9643999999993181E+01                   8                    1                    1                    0                    5                    1                    0                    0                    0                    0                    0                    0                    0                    0                   13                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -33                    0                   24                   62                  -14                    1
                   9               800000         3.5821507319922794E-05         1.1000000000000000E+03         9.3634999999865762E+00                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -35                    0                   49                   69                  -25                    1
                  10               900000         4.3845778910904421E-05         1.1000000000000000E+03         2.2799999999881067E+00                   8                    1                    1                    0                    4                    1                    0                    0                    0                    0                    2                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -44                    0                   69                   83                  -38                    2
