               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         1.8680073119284164E-06         1.0000000000000000E+03        -5.0258000000003591E+01                   0                    4                    1                   40                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                  -13                  -26                    1                   20                    3                    0
                   3               200000         2.7148654043766395E-06         1.0000000000000000E+03        -7.0867999999912030E+01                   0                    4                    0                   52                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    8                    0                  -14                  -34                    2                   22                    3                    0
                   4               300000         3.3455182469379877E-06         1.0000000000000000E+03        -8.6309999999912023E+01                   0                    6                    1                   55                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   11                    0                  -16                  -39                    2                   22                    5                    0
                   5               400000         3.5776285000325611E-06         1.0000000000000000E+03        -9.3330999999911768E+01                   0                   16                    0                   46                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    2                    0                    1                    0                   18                    0                  -21                  -40                    2                   23                    7                    0
                   6               500000         3.9086575483405946E-06         1.0000000000000000E+03        -9.6271999999911770E+01                   0                   11                    0                   49                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    2                    0                    1                    0                   19                    0                  -21                  -42                    2                   25                    7                    0
                   7               600000         4.2606087017557351E-06         1.0000000000000000E+03        -1.0122499999991174E+02                   0                   11                    0                   52                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    1                    1                    0                   20                    0                  -21                  -44                    2                   25                    7                    0
                   8               700000         4.5971183245567585E-06         1.0000000000000000E+03        -1.0478799999991173E+02                   0                   10                    0                   52                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    0                    2                    0                   22                    0                  -21                  -45                    2                   25                    7                    0
                   9               800000         4.8900263065022754E-06         1.0000000000000000E+03        -1.1056899999991177E+02                   0                   14                    1                   54                    0                    1                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                   21                    0                  -22                  -47                    2                   25                    8                    0
                  10               900000         5.0598709936686941E-06         1.0000000000000000E+03        -1.1571199999991163E+02                   0                   17                    0                   51                    0                    0                    0                    1                    0                    8                    0                    0                    0                    0                    0                    1                    0                    1                    0                    3                    0                   25                    0                  -24                  -48                    2                   25                    8                    0
                  11              1000000         5.3211123803973857E-06         1.0000000000000000E+03        -1.2231799999991168E+02                   0                   19                    0                   51                    0                    0                    0                    1                    0                    8                    0                    0                    0                    0                    0                    1                    0                    2                    0                    1                    0                   25                    0                  -25                  -49                    4                   25                    8                    0
                  12              1100000         5.5771793321569295E-06         1.0000000000000000E+03        -1.2660399999991166E+02                   0                   17                    0                   53                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    3                    0                    1                    0                   27                    0                  -25                  -51                    4                   25                    9                    0
                  13              1200000         5.8369169328248661E-06         1.0000000000000000E+03        -1.3203400000074492E+02                   0                   17                    0                   55                    0                    0                    0                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    4                    0                    1                    0                   29                    0                  -26                  -53                    4                   25                    9                    0
                  14              1300000         6.1161334062058384E-06         1.0000000000000000E+03        -1.3738000000074470E+02                   0                   17                    0                   58                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    1                    1                    0                   30                    0                  -25                  -55                    4                   25                    9                    0
                  15              1400000         6.3854184073363164E-06         1.0000000000000000E+03        -1.3958200000074461E+02                   0                   21                    0                   58                    0                    1                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    2                    0                    1                    0                   29                    0                  -26                  -55                    4                   25                    9                    0
                  16              1500000         6.6077519641739953E-06         1.0000000000000000E+03        -1.4364400000074482E+02                   0                   18                    0                   60                    0                    1                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    1                    1                    1                    0                   31                    0                  -26                  -57                    4                   26                    9                    0
                  17              1600000         6.8216107165653669E-06         1.0000000000000000E+03        -1.4379500000074486E+02                   0                   18                    0                   58                    0                    1                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                    2                    0                   33                    0                  -26                  -57                    4                   26                    9                    0
