               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         1.6251589339667718E-04         1.0000000000000000E+03         7.4509999999924350E+00                   0                    1                    0                    7                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -36                  -27                    8                   70                   19                    1
                   3               200000         2.4023506419557073E-04         1.0000000000000000E+03         1.2504999999997104E+01                   0                    2                    0                    3                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -61                  -48                   12                  120                   40                    1
                   4               300000         4.4689871702849760E-04         1.0000000000000000E+03         7.5489999999963580E+00                   0                    1                    0                    5                    0                    0                    1                    0                    1                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -94                  -80                   17                  186                   68                    1
                   5               400000         6.4244380867151845E-04         1.0000000000000000E+03         6.3299999999962244E+00                   0                    1                    0                    6                    0                    0                    1                    0                    1                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -134                 -118                   23                  265                  102                    2
                   6               500000         7.9378309165683029E-04         1.0000000000000000E+03         1.2463000000004618E+01                   0                    1                    0                    5                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -164                 -144                   28                  324                  126                    3
                   7               600000         9.3023337614709181E-04         1.0000000000000000E+03         1.0174999999999766E+01                   0                    0                    0                    4                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -192                 -172                   31                  380                  152                    4
                   8               700000         1.0799280773196099E-03         1.0000000000000000E+03         7.5239999999981100E+00                   0                    1                    0                    7                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -226                 -203                   40                  446                  177                    5
                   9               800000         1.1872182603427934E-03         1.0000000000000000E+03         1.2631000000003421E+01                   0                    1                    0                    3                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -251                 -224                   46                  494                  196                    7
                  10               900000         1.2716192700792045E-03         1.0000000000000000E+03         3.8040000000073442E+00                   0                    2                    0                    6                    0                    0                    2                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -268                 -243                   48                  527                  211                    8
