               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         3.1482604333818221E-03         1.0000000000000000E+03        -2.6519999999998998E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   3                16000         3.2105249027927613E-03         1.0000000000000000E+03        -2.6519999999998105E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   4                24000         3.2711711524116846E-03         1.0000000000000000E+03        -2.6519999999997199E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   5                32000         3.3345582183688491E-03         1.0000000000000000E+03        -2.6519999999996218E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   6                40000         3.3963618221355147E-03         1.0000000000000000E+03        -2.6519999999995467E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   7                48000         3.4597955891238446E-03         1.0000000000000000E+03        -2.6519999999994672E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   8                56000         3.5218737545833021E-03         1.0000000000000000E+03        -2.6519999999993815E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                   9                64000         3.5849406118078405E-03         1.0000000000000000E+03        -2.6519999999993003E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  10                72000         3.6470340049918767E-03         1.0000000000000000E+03        -2.6519999999992061E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  11                80000         3.7081902787164129E-03         1.0000000000000000E+03        -2.6519999999991208E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
                  12                88000         3.7714999804408129E-03         1.0000000000000000E+03        -2.6519999999990320E+00                   0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    0                    0                    0
