               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.1000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         9.6815712263279121E-07         1.1000000000000000E+03        -6.8250999999990000E+01                   8                    1                   23                    0                   15                    1                    0                    0                    0                    0                   10                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                   -9                    0                    9                    9                  -34                    0
                   3               200000         2.7566333828427120E-06         1.1000000000000000E+03        -8.4075999999998970E+01                   8                    1                   25                    0                   21                    1                    0                    0                    0                    0                   17                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -11                    0                   18                   11                  -43                    0
                   4               300000         3.5998806539594330E-06         1.1000000000000000E+03        -1.0989499999999893E+02                   8                    2                   33                    0                   21                    1                    0                    0                    0                    0                   19                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    1                    3                    0                  -12                    0                   22                   11                  -56                    0
                   5               400000         4.2361704770924322E-06         1.1000000000000000E+03        -1.2328349999999894E+02                   7                    3                   37                    0                   22                    1                    0                    0                    0                    0                   17                    0                    0                    1                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                  -13                    0                   26                   12                  -63                    0
                   6               500000         4.4537375593515634E-06         1.1000000000000000E+03        -1.1436999999999890E+02                   8                    2                   32                    0                   23                    0                    0                    0                    0                    0                   18                    0                    0                    1                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                  -13                    0                   26                   12                  -58                    0
                   7               600000         5.3402118752550655E-06         1.1000000000000000E+03        -1.2501849999999943E+02                   7                    4                   34                    0                   23                    0                    0                    0                    0                    0                   18                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                  -13                    0                   31                   12                  -63                    0
                   8               700000         5.6791000597730284E-06         1.1000000000000000E+03        -1.2351550000000893E+02                   7                    3                   34                    0                   25                    1                    0                    0                    0                    0                   18                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    1                    5                    0                  -15                    0                   32                   14                  -63                    0
                   9               800000         5.7612494497830541E-06         1.1000000000000000E+03        -1.3397550000001019E+02                   7                    3                   39                    0                   26                    1                    0                    0                    0                    0                   17                    0                    0                    1                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                  -15                    0                   32                   14                  -68                    0
                  10               900000         5.8763912068065658E-06         1.1000000000000000E+03        -1.2552750000001112E+02                   7                    3                   35                    0                   26                    1                    0                    0                    0                    0                   17                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                  -15                    0                   33                   14                  -64                    0
