               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         5.8784002201406457E-04         1.0000000000000000E+03         1.2908999999991108E+01                   0                    1                    0                    1                    0                    0                    1                    0                    1                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -35                  -17                   21                   68                    5                    1
                   3               200000         1.0555848817298929E-03         1.0000000000000000E+03         4.3575999999989762E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                   11                    0                    0                    0                  -73                  -33                   42                  143                   11                    2
                   4               300000         1.3280440133734981E-03         1.0000000000000000E+03         2.3939000000010072E+01                   0                    2                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                    0                    0                  -89                  -45                   66                  175                   11                    2
                   5               400000         1.6580503819967935E-03         1.0000000000000000E+03         4.3355000000025498E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   10                    0                    0                    0                 -115                  -55                   82                  227                   13                    2
                   6               500000         1.9299261210821682E-03         1.0000000000000000E+03         1.1429000000030683E+01                   0                    1                    0                    4                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -124                  -67                  102                  245                   13                    2
                   7               600000         2.2600866538560814E-03         1.0000000000000000E+03         1.5298999999990652E+01                   0                    0                    0                    2                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -151                  -83                  122                  300                   20                    2
                   8               700000         2.6693074157549904E-03         1.0000000000000000E+03         1.9002999999973738E+01                   0                    2                    0                    0                    0                    0                    2                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                    0                    0                 -179                  -97                  144                  355                   23                    2
                   9               800000         3.1914832066220655E-03         1.0000000000000000E+03         1.6609999999940463E+01                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                 -210                 -115                  174                  417                   27                    2
                  10               900000         3.5856699767969169E-03         1.0000000000000000E+03         1.7819999999933216E+01                   0                    2                    0                    1                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                    0                 -237                 -133                  191                  471                   36                    2
