               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.1000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         8.4369007224690074E-07         1.1000000000000000E+03        -4.8132500000004043E+01                   7                    4                   11                    0                    0                    0                    0                    0                    0                    0                   22                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                  -26                    0
                   3               200000         1.4887816531207023E-06         1.1000000000000000E+03        -5.6026500000004056E+01                   7                    4                   13                    0                    0                    0                    0                    0                    0                    0                   25                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    7                    0                  -31                    0
                   4               300000         2.0501720556379833E-06         1.1000000000000000E+03        -9.1732500000013403E+01                   7                    6                   22                    0                    3                    1                    0                    0                    0                    0                   34                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   16                    0                  -50                    0
                   5               400000         2.5457695585539296E-06         1.1000000000000000E+03        -7.9406500000013438E+01                   7                    5                   15                    0                    1                    0                    0                    0                    0                    0                   36                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                    0                   20                    1                  -46                    0
                   6               500000         3.1940570245259909E-06         1.1000000000000000E+03        -9.7193000000013299E+01                   6                    5                   22                    0                    2                    0                    0                    0                    0                    0                   39                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   24                    1                  -56                    0
                   7               600000         3.7070151102348888E-06         1.1000000000000000E+03        -1.0892250000001319E+02                   5                    7                   25                    0                    2                    0                    0                    0                    0                    0                   41                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   26                    1                  -62                    0
                   8               700000         4.4828168762760399E-06         1.1000000000000000E+03        -1.2042350000002061E+02                   7                    6                   28                    0                    1                    0                    0                    0                    0                    0                   46                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                    0                   29                    1                  -69                    0
                   9               800000         5.2847483539574606E-06         1.1000000000000000E+03        -1.3582650000002772E+02                   7                    6                   35                    0                    1                    0                    0                    0                    0                    0                   46                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                    0                   29                    1                  -76                    0
                  10               900000         6.1472620470409749E-06         1.1000000000000000E+03        -1.1401450000003081E+02                   7                    5                   24                    0                    1                    0                    0                    0                    0                    0                   47                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                    0                   31                    1                  -66                    0
                  11              1000000         6.8110861455630490E-06         1.1000000000000000E+03        -1.1526400000003093E+02                   6                    5                   24                    0                    1                    0                    0                    0                    0                    0                   48                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                    0                   33                    1                  -68                    0
                  12              1100000         8.7460721111232528E-06         1.1000000000000000E+03        -1.2981150000006934E+02                   7                    5                   28                    0                    0                    0                    0                    0                    0                    0                   52                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                   -1                    0                   37                    1                  -76                    0
                  13              1200000         1.1059968923836308E-05         1.1000000000000000E+03        -1.4358200000011379E+02                   6                    7                   31                    0                    1                    0                    0                    0                    0                    0                   57                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                   -1                    0                   41                    1                  -84                    0
                  14              1300000         1.1603158205571008E-05         1.1000000000000000E+03        -1.3924600000012740E+02                   4                    8                   30                    0                    0                    0                    0                    0                    0                    0                   54                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                   -1                    0                   42                    1                  -83                    0
                  15              1400000         1.2080722448528963E-05         1.1000000000000000E+03        -1.5119150000015122E+02                   5                    6                   34                    0                    2                    1                    0                    0                    0                    0                   54                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                   -2                    0                   44                    1                  -88                    0
                  16              1500000         1.2349243327651703E-05         1.1000000000000000E+03        -1.4341900000015829E+02                   6                    6                   30                    0                    3                    1                    0                    0                    0                    0                   54                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -3                    0                   44                    2                  -84                    0
                  17              1600000         1.2924121872584123E-05         1.1000000000000000E+03        -1.4608750000019666E+02                   5                    8                   31                    0                    3                    0                    0                    0                    0                    0                   56                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                   -3                    0                   45                    3                  -87                    0
                  18              1700000         1.3770953106718373E-05         1.1000000000000000E+03        -1.4447150000020420E+02                   5                    9                   27                    0                    3                    0                    0                    0                    0                    0                   58                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                   -3                    0                   48                    3                  -86                    0
                  19              1800000         1.4703613952786362E-05         1.1000000000000000E+03        -1.4880650000020432E+02                   5                    8                   30                    0                    1                    0                    0                    0                    0                    0                   56                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                   -3                    0                   49                    3                  -89                    0
