               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*                   O*                  CO*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2                 8000         1.2361462839022295E-05         1.0000000000000000E+03        -3.9252000000000002E+01                   0                    0                   30                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -15                    0                    0                    0                    0
                   3                16000         1.7667922212619457E-05         1.0000000000000000E+03        -4.6877999999999993E+01                   0                    0                   36                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -18                    0                    0                    0                    0
                   4                24000         2.2733437018613067E-05         1.0000000000000000E+03        -5.2082999999999991E+01                   0                    0                   40                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -20                    0                    0                    0                    0
                   5                32000         2.7523500696011447E-05         1.0000000000000000E+03        -5.7221999999999987E+01                   0                    0                   44                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -22                    0                    0                    0                    0
                   6                40000         3.2297542259330455E-05         1.0000000000000000E+03        -5.9642999999999979E+01                   0                    0                   46                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -23                    0                    0                    0                    0
                   7                48000         3.6964802841808659E-05         1.0000000000000000E+03        -5.9840999999999987E+01                   0                    0                   46                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -23                    0                    0                    0                    0
                   8                56000         4.1619307109751301E-05         1.0000000000000000E+03        -6.4716000000036004E+01                   0                    0                   50                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -25                    0                    0                    0                    0
                   9                64000         4.6247040776374457E-05         1.0000000000000000E+03        -6.7335000000129966E+01                   0                    0                   52                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -26                    0                    0                    0                    0
                  10                72000         5.0817673103633376E-05         1.0000000000000000E+03        -6.7170000000130031E+01                   0                    0                   52                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -26                    0                    0                    0                    0
                  11                80000         5.5349141275387386E-05         1.0000000000000000E+03        -6.7434000000129927E+01                   0                    0                   52                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -26                    0                    0                    0                    0
                  12                88000         5.9995007486831078E-05         1.0000000000000000E+03        -6.7401000000129940E+01                   0                    0                   52                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -26                    0                    0                    0                    0
                  13                96000         6.4627288594048944E-05         1.0000000000000000E+03        -7.4796000000130121E+01                   0                    0                   58                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -29                    0                    0                    0                    0
                  14               104000         6.9456052529836743E-05         1.0000000000000000E+03        -7.4829000000130108E+01                   0                    0                   58                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -29                    0                    0                    0                    0
                  15               112000         7.4313423387594249E-05         1.0000000000000000E+03        -7.9737000000130237E+01                   0                    0                   62                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -31                    0                    0                    0                    0
                  16               120000         7.9109624242109899E-05         1.0000000000000000E+03        -7.9638000000130276E+01                   0                    0                   62                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -31                    0                    0                    0                    0
                  17               128000         8.4106019925861035E-05         1.0000000000000000E+03        -8.2224000000130289E+01                   0                    0                   64                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -32                    0                    0                    0                    0
                  18               136000         8.9209427420945607E-05         1.0000000000000000E+03        -8.5041000000130211E+01                   0                    0                   66                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -33                    0                    0                    0                    0
                  19               144000         9.4394211368236381E-05         1.0000000000000000E+03        -8.4645000000130366E+01                   0                    0                   66                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -33                    0                    0                    0                    0
                  20               152000         9.9713549321777382E-05         1.0000000000000000E+03        -8.9652000000130457E+01                   0                    0                   70                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -35                    0                    0                    0                    0
                  21               160000         1.0539626603939413E-04         1.0000000000000000E+03        -9.2040000000130547E+01                   0                    0                   72                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -36                    0                    0                    0                    0
                  22               168000         1.1150316347118302E-04         1.0000000000000000E+03        -9.4560000000130586E+01                   0                    0                   74                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -37                    0                    0                    0                    0
                  23               176000         1.1762326580467980E-04         1.0000000000000000E+03        -9.4626000000130560E+01                   0                    0                   74                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -37                    0                    0                    0                    0
                  24               184000         1.2372121836339798E-04         1.0000000000000000E+03        -9.4692000000130534E+01                   0                    0                   74                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -37                    0                    0                    0                    0
                  25               192000         1.2985693153006207E-04         1.0000000000000000E+03        -9.4527000000130599E+01                   0                    0                   74                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -37                    0                    0                    0                    0
                  26               200000         1.3595930511435691E-04         1.0000000000000000E+03        -9.4527000000130599E+01                   0                    0                   74                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -37                    0                    0                    0                    0
                  27               208000         1.4218336780842444E-04         1.0000000000000000E+03        -9.7014000000130650E+01                   0                    0                   76                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -38                    0                    0                    0                    0
                  28               216000         1.4854380682692399E-04         1.0000000000000000E+03        -9.7047000000130637E+01                   0                    0                   76                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -38                    0                    0                    0                    0
                  29               224000         1.5498759297941377E-04         1.0000000000000000E+03        -9.7113000000130612E+01                   0                    0                   76                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -38                    0                    0                    0                    0
                  30               232000         1.6148903313723911E-04         1.0000000000000000E+03        -9.6981000000130663E+01                   0                    0                   76                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -38                    0                    0                    0                    0
                  31               240000         1.6804259225196674E-04         1.0000000000000000E+03        -9.9534000000130689E+01                   0                    0                   78                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -39                    0                    0                    0                    0
                  32               248000         1.7477787542622734E-04         1.0000000000000000E+03        -9.9435000000130728E+01                   0                    0                   78                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -39                    0                    0                    0                    0
                  33               256000         1.8141415119416349E-04         1.0000000000000000E+03        -9.9369000000130754E+01                   0                    0                   78                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -39                    0                    0                    0                    0
                  34               264000         1.8828214394444939E-04         1.0000000000000000E+03        -9.9435000000130728E+01                   0                    0                   78                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -39                    0                    0                    0                    0
                  35               272000         1.9567621025011112E-04         1.0000000000000000E+03        -1.0431000000013087E+02                   0                    0                   82                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -41                    0                    0                    0                    0
                  36               280000         2.0394534096677397E-04         1.0000000000000000E+03        -1.0444200000013082E+02                   0                    0                   82                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -41                    0                    0                    0                    0
                  37               288000         2.1203765635444520E-04         1.0000000000000000E+03        -1.0427700000013088E+02                   0                    0                   82                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -41                    0                    0                    0                    0
                  38               296000         2.2006291552004238E-04         1.0000000000000000E+03        -1.0434300000013086E+02                   0                    0                   82                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                  -41                    0                    0                    0                    0
