               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         2.5482378088186069E-05         1.0000000000000000E+03         3.3310999999993513E+01                   0                    1                    0                    0                    0                    0                    2                    0                    0                    7                    0                    0                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                  -42                  -15                   21                   82                    3                    1
                   3               200000         4.2349196935177134E-05         1.0000000000000000E+03         4.3369000000012676E+01                   0                    2                    0                    0                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    0                   12                    0                    0                    0                  -59                  -22                   34                  116                    4                    1
                   4               300000         4.8667705886349142E-05         1.0000000000000000E+03         7.2840999999965888E+01                   0                    1                    0                    0                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    1                   23                    0                    0                    0                  -71                  -22                   34                  140                    4                    1
                   5               400000         5.8041989732620935E-05         1.0000000000000000E+03         5.9537999999965891E+01                   0                    2                    0                    0                    0                    1                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    1                    2                   17                    0                    0                    0                  -77                  -27                   43                  150                    4                    1
                   6               500000         6.3331106146698589E-05         1.0000000000000000E+03         6.6318999999945078E+01                   0                    0                    0                    1                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    2                   20                    0                    0                    0                  -82                  -29                   47                  162                    4                    1
                   7               600000         7.3881384448659491E-05         1.0000000000000000E+03         7.7934999999940004E+01                   0                    1                    0                    0                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    0                    1                   25                    0                    0                    0                  -87                  -29                   48                  172                    4                    1
                   8               700000         7.9325309034969913E-05         1.0000000000000000E+03         9.0899999999939993E+01                   0                    1                    0                    0                    0                    0                    1                    0                    0                    8                    0                    0                    0                    0                    0                    0                    0                    1                    1                   30                    0                    0                    0                  -93                  -29                   48                  183                    4                    1
                   9               800000         8.9786863499668291E-05         1.0000000000000000E+03         9.0268999999939979E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   29                    0                    0                    0                  -98                  -32                   55                  194                    4                    1
                  10               900000         9.5289572549531469E-05         1.0000000000000000E+03         9.8667999999939994E+01                   0                    0                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    1                    3                   31                    0                    0                    0                 -103                  -32                   55                  202                    4                    1
