               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.1000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         2.3745913327801404E-07         1.1000000000000000E+03        -1.9481000000000325E+01                   4                    3                    3                    0                    1                    1                    0                    0                    0                    0                   10                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                    1                    1                  -10                    0
                   3               200000         1.6972727628942249E-06         1.1000000000000000E+03        -5.5903000000001924E+01                   8                    1                   12                    0                    1                    1                    0                    0                    0                    0                   26                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   11                    1                  -31                    0
                   4               300000         5.5219854408357813E-06         1.1000000000000000E+03        -1.1964149999999862E+02                   7                    2                   30                    0                    2                    0                    0                    0                    0                    0                   44                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   -1                    0                   30                    1                  -68                    0
                   5               400000         6.9509122171213946E-06         1.1000000000000000E+03        -1.1467450000000174E+02                   9                    0                   26                    0                    0                    0                    0                    0                    0                    0                   47                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                   -1                    0                   32                    1                  -67                    0
                   6               500000         8.8546836357792256E-06         1.1000000000000000E+03        -1.2384950000005406E+02                   7                    1                   28                    0                    0                    0                    0                    0                    0                    0                   49                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                   -1                    0                   38                    1                  -73                    0
                   7               600000         9.6523100086329307E-06         1.1000000000000000E+03        -1.2973900000011034E+02                   6                    3                   27                    0                    3                    0                    0                    0                    0                    0                   50                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                   -2                    0                   41                    1                  -76                    0
                   8               700000         9.8898735845681091E-06         1.1000000000000000E+03        -1.1674950000014472E+02                   5                    4                   20                    0                    2                    1                    0                    0                    0                    0                   50                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                   -2                    0                   42                    1                  -70                    0
                   9               800000         1.0117705033573693E-05         1.1000000000000000E+03        -1.4932100000015089E+02                   8                    1                   36                    0                    1                    0                    0                    0                    0                    0                   51                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                   -2                    0                   43                    1                  -86                    0
                  10               900000         1.1263648685090424E-05         1.1000000000000000E+03        -1.4482550000019810E+02                   7                    2                   30                    0                    2                    0                    0                    0                    0                    0                   56                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -2                    0                   48                    1                  -85                    0
                  11              1000000         1.2121547306914295E-05         1.1000000000000000E+03        -1.3627400000022982E+02                   8                    1                   25                    0                    2                    0                    0                    0                    0                    0                   58                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -2                    0                   49                    1                  -81                    0
                  12              1100000         1.3326550668728758E-05         1.1000000000000000E+03        -1.3757350000023121E+02                   7                    2                   25                    0                    1                    0                    0                    0                    0                    0                   58                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    5                    0                   -2                    0                   51                    1                  -83                    0
                  13              1200000         1.3776395737387148E-05         1.1000000000000000E+03        -1.4345850000023131E+02                   7                    2                   28                    0                    0                    2                    0                    0                    0                    0                   59                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    4                    0                   -2                    0                   51                    1                  -86                    0
                  14              1300000         1.4255143179253208E-05         1.1000000000000000E+03        -1.5189300000027171E+02                   8                    2                   30                    0                    2                    1                    0                    0                    0                    0                   63                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                   -2                    0                   52                    1                  -90                    0
