               Entry              Nevents                           Time                    Temperature                         Energy                CH3*                   H*              CH3_Pt*                   O*                O_Pt*                  CO*               CO_Pt*              CH2_Pt*               CH_Pt*                C_Pt*               OH_Pt*              H2O_Pt*              CO2_Pt*             COOH_Pt*              CHO_Pt*                 CO2*                 H2O*                 CH2*                  CH*                   C*                 CHO*                  OH*                COOH*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         9.0732267127523631E-05         1.0000000000000000E+03         5.2995000000022038E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   14                    0                    0                    0                  -24                    0                    0                   47                    0                    0
                   3               200000         1.2159444690260802E-04         1.0000000000000000E+03         7.0159000000015453E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   20                    0                    0                    0                  -31                    0                    0                   61                    0                    0
                   4               300000         1.8266916069629177E-04         1.0000000000000000E+03         8.0563000000015393E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   25                    0                    0                    0                  -37                   -1                    2                   73                    0                    0
                   5               400000         2.4489353449624440E-04         1.0000000000000000E+03         9.5434000000015345E+01                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    1                   31                    0                    0                    0                  -43                   -1                    2                   85                    0                    0
                   6               500000         2.5316006530601954E-04         1.0000000000000000E+03         9.7497000000015376E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   31                    0                    0                    0                  -44                   -1                    2                   87                    0                    0
                   7               600000         2.5891802709081214E-04         1.0000000000000000E+03         9.7524000000015349E+01                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   31                    0                    0                    0                  -44                   -1                    2                   87                    0                    0
                   8               700000         2.6306694513748293E-04         1.0000000000000000E+03         1.0100000000001536E+02                   0                    1                    0                    0                    0                    0                    0                    0                    1                    8                    0                    0                    0                    0                    0                    0                    0                    1                    0                   34                    0                    0                    0                  -46                   -1                    2                   90                    0                    0
                   9               800000         3.0149424932807210E-04         1.0000000000000000E+03         1.0578000000001535E+02                   0                    1                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    3                   34                    0                    0                    0                  -48                   -1                    2                   94                    0                    0
                  10               900000         3.0715553725591568E-04         1.0000000000000000E+03         1.0738900000001533E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   35                    0                    0                    0                  -48                   -1                    2                   95                    0                    0
                  11              1000000         3.9068676372921193E-04         1.0000000000000000E+03         1.0992500000001532E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   36                    0                    0                    0                  -49                   -1                    2                   97                    0                    0
                  12              1100000         4.0623494406527360E-04         1.0000000000000000E+03         1.1497500000001529E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   38                    0                    0                    0                  -51                   -1                    2                  101                    0                    0
                  13              1200000         4.1312541750150334E-04         1.0000000000000000E+03         1.1474000000001533E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   38                    0                    0                    0                  -51                   -1                    2                  101                    0                    0
                  14              1300000         4.1984433748763110E-04         1.0000000000000000E+03         1.1492600000001531E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   38                    0                    0                    0                  -51                   -1                    2                  101                    0                    0
                  15              1400000         4.2899914773195059E-04         1.0000000000000000E+03         1.1539100000001525E+02                   0                    0                    0                    0                    0                    0                    0                    0                    0                    9                    0                    0                    0                    0                    0                    0                    0                    0                    2                   38                    0                    0                    0                  -51                   -1                    2                  101                    0                    0
