               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.0000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         3.6199495124758946E-04         1.0000000000000000E+03         2.2338500000001300E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    6                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -17                    0                    0                   33                    0                    0
                   3               200000         6.3898278088012994E-04         1.0000000000000000E+03         2.9886500000001302E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   10                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -22                    0                    4                   43                   -2                    0
                   4               300000         8.6709036383354992E-04         1.0000000000000000E+03         4.2265500000001637E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   15                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -27                    0                    4                   53                   -2                    0
                   5               400000         1.2333097437479362E-03         1.0000000000000000E+03         4.6852500000001633E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   16                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -30                    0                    6                   59                   -3                    0
                   6               500000         1.3199569448293746E-03         1.0000000000000000E+03         5.0458500000001628E+01                   9                    0                    0                    0                    2                    0                    0                    0                    0                    0                    0                    0                    0                    0                   18                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -34                    0                   10                   66                   -5                    0
                   7               600000         1.4944828839849381E-03         1.0000000000000000E+03         5.1137500000001630E+01                   9                    0                    0                    0                    3                    0                    0                    0                    0                    0                    0                    0                    0                    0                   19                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -36                    0                   14                   70                   -7                    0
                   8               700000         1.6293134202801836E-03         1.0000000000000000E+03         5.6682500000001632E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   20                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -38                    0                   14                   75                   -7                    0
                   9               800000         1.6416310806178030E-03         1.0000000000000000E+03         5.7109500000001631E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   21                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -38                    0                   14                   75                   -7                    0
                  10               900000         2.2676905370471335E-03         1.0000000000000000E+03         6.2132500000001627E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   23                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -40                    0                   14                   79                   -7                    0
